,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,f0
200,0,250,44100,0.0015078508502726,2.471279714180381,-3855.433301682054,-24.79828108178116,1.0708176764330589e-06,(-0.0011815930853480753+0.0009367240614639037j),(-24224.401873939565-155.81219533635687j),(0.8498789096220682+0.5202542012810598j),0
201,0,250,44100,0.0060338874740721,-1.0146739073308644,3719.052500985452,-4.611040144145512,3.105286845952496e-05,(0.00318527057017607-0.005124631639887431j),(23367.496030821287-28.972019684510325j),(0.8623034710206781-0.5050937169381639j),0
202,0,250,44100,0.0060338874740721,1.0146739073308644,-3719.052500985452,-4.611040144145512,3.105286845952496e-05,(0.00318527057017607+0.005124631639887431j),(-23367.496030821287-28.972019684510325j),(0.8623034710206781+0.5050937169381639j),0
203,0,250,44100,0.0043059092158528,-1.7521151618031752,3578.8042521284874,-64.24296074851033,4.0464084228575855e-06,(-0.0007764714537351967-0.004235321269596993j),(22486.29029424554-403.650427064755j),(0.8648443181463956-0.48363695390852707j),0
204,0,250,44100,0.0043059092158528,1.7521151618031752,-3578.8042521284874,-64.24296074851033,4.0464084228575855e-06,(-0.0007764714537351967+0.004235321269596993j),(-22486.29029424554-403.650427064755j),(0.8648443181463956+0.48363695390852707j),0
205,0,250,44100,0.0073716396367021,-2.403632933463442,3432.304824092922,-5.924464462834363,4.4367703982338736e-05,(-0.005453854190981591-0.004959490437223451j),(21565.80724050226-37.22450806578847j),(0.8820485339003805-0.46936512623149956j),0
206,0,250,44100,0.0073716396367021,2.403632933463442,-3432.304824092922,-5.924464462834363,4.4367703982338736e-05,(-0.005453854190981591+0.004959490437223451j),(-21565.80724050226-37.22450806578847j),(0.8820485339003805+0.46936512623149956j),0
207,0,250,44100,0.0011929229162304,-1.788305132277595,3277.944289213171,-17.102739953876778,8.246219681535138e-07,(-0.0002574301385643085-0.0011648153535331613j),(20595.93139573743-107.45968439071184j),(0.8907372309699956-0.4491387161044347j),0
208,0,250,44100,0.0011929229162304,1.788305132277595,-3277.944289213171,-17.102739953876778,8.246219681535138e-07,(-0.0002574301385643085+0.0011648153535331613j),(-20595.93139573743-107.45968439071184j),(0.8907372309699956+0.4491387161044347j),0
209,0,250,44100,0.0075478064457428,-1.5037819032730408,3098.288202983916,-0.496829292740266,5.597697260468403e-05,(0.0005054333882651457-0.007530864441246053j),(19467.118914396386-3.121670512322065j),(0.9040771048108176-0.427203729172567j),0
210,0,250,44100,0.0075478064457428,1.5037819032730408,-3098.288202983916,-0.496829292740266,5.597697260468403e-05,(0.0005054333882651457+0.007530864441246053j),(-19467.118914396386-3.121670512322065j),(0.9040771048108176+0.427203729172567j),0
211,0,250,44100,0.0045118782697074,-2.382349588858737,2965.4901268131184,-35.776939219896846,7.400410884968947e-06,(-0.003272723713232979-0.00310585334771308j),(18632.723993378313-224.79313884231297j),(0.9074250077952921-0.40796684285122403j),0
212,0,250,44100,0.0045118782697074,2.382349588858737,-2965.4901268131184,-35.776939219896846,7.400410884968947e-06,(-0.003272723713232979+0.00310585334771308j),(-18632.723993378313-224.79313884231297j),(0.9074250077952921+0.40796684285122403j),0
213,0,250,44100,0.008010267541201,-1.1061459813999044,2743.30360492626,-20.977785253272103,3.340176955261888e-05,(0.003589482952115911-0.007161005391569598j),(17236.684903605466-131.80731208052788j),(0.9218245422448148-0.37984166185029583j),0
214,0,250,44100,0.008010267541201,1.1061459813999044,-2743.30360492626,-20.977785253272103,3.340176955261888e-05,(0.003589482952115911+0.007161005391569598j),(-17236.684903605466-131.80731208052788j),(0.9218245422448148+0.37984166185029583j),0
215,0,250,44100,0.008320714663329,-1.7822872186931116,2589.520364703217,-47.75779938588386,1.980654175702865e-05,(-0.0017466661664356535-0.008135321125288633j),(16270.436308145578-300.0711034046157j),(0.92638372552501-0.3581852949915051j),0
216,0,250,44100,0.008320714663329,1.7822872186931116,-2589.520364703217,-47.75779938588386,1.980654175702865e-05,(-0.0017466661664356535+0.008135321125288633j),(-16270.436308145578-300.0711034046157j),(0.92638372552501+0.3581852949915051j),0
217,0,250,44100,0.0052344036336341,-0.9151140427196764,2350.67167252282,-69.5698807859409,5.544097351014777e-06,(0.003191416866274299-0.004148956469458638j),(14769.705714798645-437.1204527764592j),(0.935123532524315-0.32544604264711713j),0
218,0,250,44100,0.0052344036336341,0.9151140427196764,-2350.67167252282,-69.5698807859409,5.544097351014777e-06,(0.003191416866274299+0.004148956469458638j),(-14769.705714798645-437.1204527764592j),(0.935123532524315+0.32544604264711713j),0
219,0,250,44100,0.0140355540900986,-1.9585804189041665,2180.19200218755,-2.4841146495725224,0.0001806143657599,(-0.005307375932959792-0.012993403685036644j),(13698.550354975258-15.60815266754364j),(0.9518058776096212-0.3055453633877185j),0
220,0,250,44100,0.0140355540900986,1.9585804189041665,-2180.19200218755,-2.4841146495725224,0.0001806143657599,(-0.005307375932959792+0.012993403685036644j),(-13698.550354975258-15.60815266754364j),(0.9518058776096212+0.3055453633877185j),0
221,0,250,44100,0.0054475715812739,-3.0668570590363857,1957.5502108432877,-63.232252345084895,6.574052522084362e-06,(-0.005432365203148149-0.00040674861121925724j),(12299.650722836845-397.29995887450934j),(0.9527358017934464-0.2728327497800106j),0
222,0,250,44100,0.0054475715812739,3.0668570590363857,-1957.5502108432877,-63.232252345084895,6.574052522084362e-06,(-0.005432365203148149+0.00040674861121925724j),(-12299.650722836845-397.29995887450934j),(0.9527358017934464+0.2728327497800106j),0
223,0,250,44100,0.0093417037919065,-2.21298782624434,1723.037169789343,-79.48132121627883,1.5533619019348718e-05,(-0.00559523028536227-0.0074806970122767566j),(10826.161828944696-499.39586966134425j),(0.959095377811708-0.24029620430661888j),0
224,0,250,44100,0.0093417037919065,2.21298782624434,-1723.037169789343,-79.48132121627883,1.5533619019348718e-05,(-0.00559523028536227+0.0074806970122767566j),(-10826.161828944696-499.39586966134425j),(0.959095377811708+0.24029620430661888j),0
225,0,250,44100,0.019156697730134,-1.990498551041461,1467.0699585147045,-86.3894376267417,6.023934187532818e-05,(-0.00780613477468183-0.017494094083525046j),(9217.872407944156-542.8008451918507j),(0.9662675988429363-0.20496495286075495j),0
226,0,250,44100,0.019156697730134,1.990498551041461,-1467.0699585147045,-86.3894376267417,6.023934187532818e-05,(-0.00780613477468183+0.017494094083525046j),(-9217.872407944156-542.8008451918507j),(0.9662675988429363+0.20496495286075495j),0
227,0,250,44100,0.0400970878000118,-1.8722955054855268,1260.7721866872985,-89.1484666618258,0.000255944807577,(-0.011906914190949476-0.03828840352497376j),(7921.665279094313-560.136335887173j),(0.9714918332066043-0.17641017860875186j),0
228,0,250,44100,0.0400970878000118,1.8722955054855268,-1260.7721866872985,-89.1484666618258,0.000255944807577,(-0.011906914190949476+0.03828840352497376j),(-7921.665279094313-560.136335887173j),(0.9714918332066043+0.17641017860875186j),0
229,0,250,44100,0.0376131032067076,0.2617287185576493,195.52120573359744,-196.9646419081577,0.0001036833223484,(0.03633215566769178+0.009732419913724222j),(1228.4959671073766-1237.565344071225j),(0.9719501478423187-0.027082671119734357j),0
230,0,250,44100,0.0376131032067076,-0.2617287185576493,-195.52120573359744,-196.9646419081577,0.0001036833223484,(0.03633215566769178-0.009732419913724222j),(-1228.4959671073766-1237.565344071225j),(0.9719501478423187+0.027082671119734357j),0
231,0,250,44100,0.0581635664145279,-0.4062024896601601,384.3861232814684,-185.7780790853867,0.0002624460931313,(0.0534306765756334-0.022981802773656884j),(2415.1692420858435-1167.278096905349j),(0.9724182345548404-0.053308513083254634j),0
232,0,250,44100,0.0581635664145279,0.4062024896601601,-384.3861232814684,-185.7780790853867,0.0002624460931313,(0.0534306765756334+0.022981802773656884j),(-2415.1692420858435-1167.278096905349j),(0.9724182345548404+0.053308513083254634j),0
233,0,250,44100,0.022709339610051,0.0,-0.0,-192.343660719086,3.867822664461268e-05,(0.022709339610051053+0j),(-0-1208.5308629592964j),(0.9729677639132612+0j),0
234,0,250,44100,0.0283911502822133,-1.3880729186856324,1044.6089025101662,-111.48883070867868,0.000103074022665,(0.00515890805252742-0.02791850787654652j),(6563.471308000869-700.5049830234021j),(0.9733602553688505-0.14594591689858896j),0
235,0,250,44100,0.0283911502822133,1.3880729186856324,-1044.6089025101662,-111.48883070867868,0.000103074022665,(0.00515890805252742+0.02791850787654652j),(-6563.471308000869-700.5049830234021j),(0.9733602553688505+0.14594591689858896j),0
236,0,250,44100,0.051029223188229,-1.0520966076892335,574.2097497173328,-156.3654113363474,0.000239011636124,(0.025297804214123233-0.04431707031311956j),(3607.8662626632126-982.4728550596303j),(0.9746970660036316-0.07991934821219711j),0
237,0,250,44100,0.051029223188229,1.0520966076892335,-574.2097497173328,-156.3654113363474,0.000239011636124,(0.025297804214123233+0.04431707031311956j),(-3607.8662626632126-982.4728550596303j),(0.9746970660036316+0.07991934821219711j),0
238,0,250,44100,0.0207662822172227,-1.2580814282778925,795.4234336166561,-105.58942379149534,5.816582279156634e-05,(0.00638860131905047-0.01975915611334577j),(4997.792831086511-663.4379161602822j),(0.9787496132735465-0.11139767467450395j),0
239,0,250,44100,0.0207662822172227,1.2580814282778925,-795.4234336166561,-105.58942379149534,5.816582279156634e-05,(0.00638860131905047+0.01975915611334577j),(-4997.792831086511-663.4379161602822j),(0.9787496132735465+0.11139767467450395j),0
240,0,250,44100,0.0421272556321762,1.1803259024479726,1242.9227371183204,-5.375539546545796,0.0014755517299379,(0.016034622337405144+0.038956341635162706j),(7809.513879821266-33.77551109701936j),(0.9836075037216605-0.1760275034515305j),0
241,0,250,44100,0.0421272556321762,-1.1803259024479726,-1242.9227371183204,-5.375539546545796,0.0014755517299379,(0.016034622337405144-0.038956341635162706j),(-7809.513879821266-33.77551109701936j),(0.9836075037216605+0.1760275034515305j),0
242,0,250,44100,0.0020440492837129,2.108331121156778,-6222.7006700534175,1.945852674737888,4.480336139584595e-06,(-0.0010465941208996543+0.0017557842180478292j),(-39098.3814210562+12.226152935849194j),(0.6322376067533444+0.7751323992789915j),0
243,0,250,44100,0.0020440492837129,-2.108331121156778,6222.7006700534175,1.945852674737888,4.480336139584595e-06,(-0.0010465941208996543-0.0017557842180478292j),(39098.3814210562+12.226152935849194j),(0.6322376067533444-0.7751323992789915j),0
244,0,250,44100,0.0013487978870678,-1.4506798439147277,-5599.7589617482845,15.925406937167,3.3752470444471566e-06,(0.00016162355316578668-0.0013390793730099504j),(-35184.323232204035+100.06228287846355j),(0.6998475462068124+0.7174689514319293j),0
245,0,250,44100,0.0013487978870678,1.450679843914726,5599.7589617482845,15.925406937167,3.3752470444471045e-06,(0.00016162355316578765+0.0013390793730099397j),(35184.323232204035+100.06228287846355j),(0.6998475462068124-0.7174689514319293j),0
246,0,250,44100,0.0020751934014163,1.1123690753295696,-4619.014537575926,20.12677899944295,9.567480509401106e-06,(0.0009183525459909314+0.0018609288687517708j),(-29022.12427614597+126.46028209015061j),(0.7934288775477012+0.6133695900314948j),0
247,0,250,44100,0.0020751934014163,-1.1123690753295696,4619.014537575926,20.12677899944295,9.567480509401106e-06,(0.0009183525459909314-0.0018609288687517708j),(29022.12427614597+126.46028209015061j),(0.7934288775477012-0.6133695900314948j),0
248,0,250,44100,0.0014171137607295,2.834417077381082,-4385.807797784073,33.22315412677188,8.160128494292146e-06,(-0.001350780628369835+0.0004284893287700978j),(-27556.843115150543+208.7472338674959j),(0.8148863130538716+0.5877688706220212j),0
249,0,250,44100,0.0014171137607295,-2.834417077381082,4385.807797784073,33.22315412677188,8.160128494292146e-06,(-0.001350780628369835-0.0004284893287700978j),(27556.843115150543+208.7472338674959j),(0.8148863130538716-0.5877688706220212j),0
250,0,250,44100,0.002618194160869,-1.9733776436476,-2835.4283715004103,21.253180361918567,1.6001904558393458e-05,(-0.0010257943144737173-0.0024088766444968265j),(-17815.52188337152+133.53767058084446j),(0.9222923206150843+0.3942732313407365j),0
251,0,250,44100,0.002618194160869,1.9733776436476,2835.4283715004103,21.253180361918567,1.6001904558393458e-05,(-0.0010257943144737173+0.0024088766444968265j),(17815.52188337152+133.53767058084446j),(0.9222923206150843-0.3942732313407365j),0
252,0,250,44100,0.0057413255985574,-2.656924173913688,-2489.989129434496,14.050391715729791,5.655640805519556e-05,(-0.005080094017783237-0.0026749699809780368j),(-15645.063113099715+88.28121478839121j),(0.939607789264309+0.34806452133289084j),0
253,0,250,44100,0.0057413255985574,2.656924173913688,2489.989129434496,14.050391715729791,5.655640805519556e-05,(-0.005080094017783237+0.0026749699809780368j),(15645.063113099715+88.28121478839121j),(0.939607789264309-0.34806452133289084j),0
254,0,250,44100,0.0160608641830426,0.5725211099262126,-1861.0479224772048,0.5322775263920075,0.0002628843699939,(0.013499763917594792+0.008701019048097045j),(-11693.308962465866+3.344398333168156j),(0.9651252401826924+0.2620781479999535j),0
