Source,Target
PairId(6967),ResonanceId(13934)
SliceId(80),PairId(6968)
PairId(6968),ResonanceId(13935)
PairId(6968),ResonanceId(13936)
SliceId(80),PairId(6969)
PairId(6969),ResonanceId(13937)
PairId(6969),ResonanceId(13938)
SliceId(80),PairId(6970)
PairId(6970),ResonanceId(13939)
PairId(6970),ResonanceId(13940)
SliceId(80),PairId(6971)
PairId(6971),ResonanceId(13941)
PairId(6971),ResonanceId(13942)
SliceId(80),PairId(6972)
PairId(6972),ResonanceId(13943)
PairId(6972),ResonanceId(13944)
SliceId(80),PairId(6973)
PairId(6973),ResonanceId(13945)
PairId(6973),ResonanceId(13946)
SliceId(80),PairId(6974)
PairId(6974),ResonanceId(13947)
PairId(6974),ResonanceId(13948)
SliceId(80),PairId(6975)
PairId(6975),ResonanceId(13949)
PairId(6975),ResonanceId(13950)
SliceId(80),PairId(6976)
PairId(6976),ResonanceId(13951)
PairId(6976),ResonanceId(13952)
SliceId(80),PairId(6977)
PairId(6977),ResonanceId(13953)
PairId(6977),ResonanceId(13954)
SliceId(80),PairId(6978)
PairId(6978),ResonanceId(13955)
PairId(6978),ResonanceId(13956)
SliceId(80),PairId(6979)
PairId(6979),ResonanceId(13957)
PairId(6979),ResonanceId(13958)
SliceId(80),PairId(6980)
PairId(6980),ResonanceId(13959)
PairId(6980),ResonanceId(13960)
SliceId(80),PairId(6981)
PairId(6981),ResonanceId(13961)
PairId(6981),ResonanceId(13962)
SliceId(80),PairId(6982)
PairId(6982),ResonanceId(13963)
PairId(6982),ResonanceId(13964)
SliceId(80),PairId(6983)
PairId(6983),ResonanceId(13965)
PairId(6983),ResonanceId(13966)
SliceId(80),PairId(6984)
PairId(6984),ResonanceId(13967)
PairId(6984),ResonanceId(13968)
SliceId(80),PairId(6985)
PairId(6985),ResonanceId(13969)
PairId(6985),ResonanceId(13970)
SliceId(80),PairId(6986)
PairId(6986),ResonanceId(13971)
PairId(6986),ResonanceId(13972)
SliceId(80),PairId(6987)
PairId(6987),ResonanceId(13973)
PairId(6987),ResonanceId(13974)
SliceId(80),PairId(6988)
PairId(6988),ResonanceId(13975)
PairId(6988),ResonanceId(13976)
SliceId(80),PairId(6989)
PairId(6989),ResonanceId(13977)
PairId(6989),ResonanceId(13978)
SliceId(80),PairId(6990)
PairId(6990),ResonanceId(13979)
PairId(6990),ResonanceId(13980)
SliceId(80),PairId(6991)
PairId(6991),ResonanceId(13981)
PairId(6991),ResonanceId(13982)
SliceId(80),PairId(6992)
PairId(6992),ResonanceId(13983)
PairId(6992),ResonanceId(13984)
SliceId(80),PairId(6993)
PairId(6993),ResonanceId(13985)
PairId(6993),ResonanceId(13986)
SliceId(80),PairId(6994)
PairId(6994),ResonanceId(13987)
PairId(6994),ResonanceId(13988)
SliceId(80),PairId(6995)
PairId(6995),ResonanceId(13989)
PairId(6995),ResonanceId(13990)
SliceId(80),PairId(6996)
PairId(6996),ResonanceId(13991)
PairId(6996),ResonanceId(13992)
SliceId(80),PairId(6997)
PairId(6997),ResonanceId(13993)
PairId(6997),ResonanceId(13994)
SliceId(81),PairId(6997)
PairId(6997),ResonanceId(13993)
PairId(6997),ResonanceId(13994)
SliceId(81),PairId(6998)
PairId(6998),ResonanceId(13995)
PairId(6998),ResonanceId(13996)
SliceId(81),PairId(6999)
PairId(6999),ResonanceId(13997)
PairId(6999),ResonanceId(13998)
SliceId(81),PairId(7000)
PairId(7000),ResonanceId(13999)
PairId(7000),ResonanceId(14000)
SliceId(81),PairId(7001)
PairId(7001),ResonanceId(14001)
PairId(7001),ResonanceId(14002)
SliceId(81),PairId(7002)
PairId(7002),ResonanceId(14003)
PairId(7002),ResonanceId(14004)
SliceId(81),PairId(7003)
PairId(7003),ResonanceId(14005)
PairId(7003),ResonanceId(14006)
SliceId(81),PairId(7004)
PairId(7004),ResonanceId(14007)
PairId(7004),ResonanceId(14008)
SliceId(81),PairId(7005)
PairId(7005),ResonanceId(14009)
PairId(7005),ResonanceId(14010)
SliceId(81),PairId(7006)
PairId(7006),ResonanceId(14011)
PairId(7006),ResonanceId(14012)
SliceId(81),PairId(7007)
PairId(7007),ResonanceId(14013)
PairId(7007),ResonanceId(14014)
SliceId(81),PairId(7008)
PairId(7008),ResonanceId(14015)
PairId(7008),ResonanceId(14016)
SliceId(81),PairId(7009)
PairId(7009),ResonanceId(14017)
PairId(7009),ResonanceId(14018)
SliceId(81),PairId(7010)
PairId(7010),ResonanceId(14019)
PairId(7010),ResonanceId(14020)
SliceId(81),PairId(7011)
PairId(7011),ResonanceId(14021)
PairId(7011),ResonanceId(14022)
SliceId(81),PairId(7012)
PairId(7012),ResonanceId(14023)
PairId(7012),ResonanceId(14024)
SliceId(81),PairId(7013)
PairId(7013),ResonanceId(14025)
PairId(7013),ResonanceId(14026)
SliceId(81),PairId(7014)
PairId(7014),ResonanceId(14027)
PairId(7014),ResonanceId(14028)
SliceId(81),PairId(7015)
PairId(7015),ResonanceId(14029)
PairId(7015),ResonanceId(14030)
SliceId(81),PairId(7016)
PairId(7016),ResonanceId(14031)
PairId(7016),ResonanceId(14032)
SliceId(81),PairId(7017)
PairId(7017),ResonanceId(14033)
PairId(7017),ResonanceId(14034)
SliceId(81),PairId(7018)
PairId(7018),ResonanceId(14035)
PairId(7018),ResonanceId(14036)
SliceId(81),PairId(7019)
PairId(7019),ResonanceId(14037)
PairId(7019),ResonanceId(14038)
SliceId(81),PairId(7020)
PairId(7020),ResonanceId(14039)
PairId(7020),ResonanceId(14040)
SliceId(81),PairId(7021)
PairId(7021),ResonanceId(14041)
PairId(7021),ResonanceId(14042)
SliceId(81),PairId(7022)
PairId(7022),ResonanceId(14043)
PairId(7022),ResonanceId(14044)
SliceId(81),PairId(7023)
PairId(7023),ResonanceId(14045)
PairId(7023),ResonanceId(14046)
SliceId(81),PairId(7024)
PairId(7024),ResonanceId(14047)
PairId(7024),ResonanceId(14048)
SliceId(81),PairId(7025)
PairId(7025),ResonanceId(14049)
PairId(7025),ResonanceId(14050)
SliceId(81),PairId(7026)
PairId(7026),ResonanceId(14051)
PairId(7026),ResonanceId(14052)
SliceId(81),PairId(7027)
PairId(7027),ResonanceId(14053)
PairId(7027),ResonanceId(14054)
SliceId(81),PairId(7028)
PairId(7028),ResonanceId(14055)
PairId(7028),ResonanceId(14056)
SliceId(81),PairId(7029)
PairId(7029),ResonanceId(14057)
PairId(7029),ResonanceId(14058)
SliceId(81),PairId(7030)
PairId(7030),ResonanceId(14059)
PairId(7030),ResonanceId(14060)
SliceId(81),PairId(7031)
PairId(7031),ResonanceId(14061)
PairId(7031),ResonanceId(14062)
SliceId(81),PairId(7032)
PairId(7032),ResonanceId(14063)
PairId(7032),ResonanceId(14064)
SliceId(81),PairId(7033)
PairId(7033),ResonanceId(14065)
PairId(7033),ResonanceId(14066)
SliceId(81),PairId(7034)
PairId(7034),ResonanceId(14067)
PairId(7034),ResonanceId(14068)
SliceId(81),PairId(7035)
PairId(7035),ResonanceId(14069)
PairId(7035),ResonanceId(14070)
SliceId(81),PairId(7036)
PairId(7036),ResonanceId(14071)
PairId(7036),ResonanceId(14072)
SliceId(81),PairId(7037)
PairId(7037),ResonanceId(14073)
PairId(7037),ResonanceId(14074)
SliceId(81),PairId(7038)
PairId(7038),ResonanceId(14075)
PairId(7038),ResonanceId(14076)
SliceId(81),PairId(7039)
PairId(7039),ResonanceId(14077)
PairId(7039),ResonanceId(14078)
SliceId(81),PairId(7040)
PairId(7040),ResonanceId(14079)
PairId(7040),ResonanceId(14080)
SliceId(81),PairId(7041)
PairId(7041),ResonanceId(14081)
PairId(7041),ResonanceId(14082)
SliceId(81),PairId(7042)
PairId(7042),ResonanceId(14083)
PairId(7042),ResonanceId(14084)
SliceId(81),PairId(7043)
PairId(7043),ResonanceId(14085)
PairId(7043),ResonanceId(14086)
SliceId(81),PairId(7044)
PairId(7044),ResonanceId(14087)
PairId(7044),ResonanceId(14088)
SliceId(81),PairId(7045)
PairId(7045),ResonanceId(14089)
PairId(7045),ResonanceId(14090)
SliceId(81),PairId(7046)
PairId(7046),ResonanceId(14091)
PairId(7046),ResonanceId(14092)
SliceId(81),PairId(7047)
PairId(7047),ResonanceId(14093)
PairId(7047),ResonanceId(14094)
SliceId(81),PairId(7048)
PairId(7048),ResonanceId(14095)
PairId(7048),ResonanceId(14096)
SliceId(81),PairId(7049)
PairId(7049),ResonanceId(14097)
PairId(7049),ResonanceId(14098)
SliceId(81),PairId(7050)
PairId(7050),ResonanceId(14099)
PairId(7050),ResonanceId(14100)
SliceId(81),PairId(7051)
PairId(7051),ResonanceId(14101)
PairId(7051),ResonanceId(14102)
SliceId(81),PairId(7052)
PairId(7052),ResonanceId(14103)
PairId(7052),ResonanceId(14104)
SliceId(81),PairId(7053)
PairId(7053),ResonanceId(14105)
PairId(7053),ResonanceId(14106)
SliceId(81),PairId(7054)
PairId(7054),ResonanceId(14107)
PairId(7054),ResonanceId(14108)
SliceId(81),PairId(7055)
PairId(7055),ResonanceId(14109)
PairId(7055),ResonanceId(14110)
SliceId(81),PairId(7056)
PairId(7056),ResonanceId(14111)
PairId(7056),ResonanceId(14112)
SliceId(81),PairId(7057)
PairId(7057),ResonanceId(14113)
PairId(7057),ResonanceId(14114)
SliceId(81),PairId(7058)
PairId(7058),ResonanceId(14115)
PairId(7058),ResonanceId(14116)
SliceId(81),PairId(7059)
PairId(7059),ResonanceId(14117)
PairId(7059),ResonanceId(14118)
SliceId(81),PairId(7060)
PairId(7060),ResonanceId(14119)
PairId(7060),ResonanceId(14120)
SliceId(81),PairId(7061)
PairId(7061),ResonanceId(14121)
PairId(7061),ResonanceId(14122)
SliceId(81),PairId(7062)
PairId(7062),ResonanceId(14123)
PairId(7062),ResonanceId(14124)
SliceId(81),PairId(7063)
PairId(7063),ResonanceId(14125)
PairId(7063),ResonanceId(14126)
SliceId(81),PairId(7064)
PairId(7064),ResonanceId(14127)
PairId(7064),ResonanceId(14128)
SliceId(81),PairId(7065)
PairId(7065),ResonanceId(14129)
PairId(7065),ResonanceId(14130)
SliceId(81),PairId(7066)
PairId(7066),ResonanceId(14131)
PairId(7066),ResonanceId(14132)
SliceId(81),PairId(7067)
PairId(7067),ResonanceId(14133)
PairId(7067),ResonanceId(14134)
SliceId(81),PairId(7068)
PairId(7068),ResonanceId(14135)
PairId(7068),ResonanceId(14136)
SliceId(81),PairId(7069)
PairId(7069),ResonanceId(14137)
PairId(7069),ResonanceId(14138)
SliceId(81),PairId(7070)
PairId(7070),ResonanceId(14139)
PairId(7070),ResonanceId(14140)
SliceId(81),PairId(7071)
PairId(7071),ResonanceId(14141)
PairId(7071),ResonanceId(14142)
SliceId(81),PairId(7072)
PairId(7072),ResonanceId(14143)
PairId(7072),ResonanceId(14144)
SliceId(81),PairId(7073)
PairId(7073),ResonanceId(14145)
PairId(7073),ResonanceId(14146)
SliceId(81),PairId(7074)
PairId(7074),ResonanceId(14147)
PairId(7074),ResonanceId(14148)
SliceId(81),PairId(7075)
PairId(7075),ResonanceId(14149)
PairId(7075),ResonanceId(14150)
SliceId(81),PairId(7076)
PairId(7076),ResonanceId(14151)
PairId(7076),ResonanceId(14152)
SliceId(81),PairId(7077)
PairId(7077),ResonanceId(14153)
PairId(7077),ResonanceId(14154)
SliceId(81),PairId(7078)
PairId(7078),ResonanceId(14155)
PairId(7078),ResonanceId(14156)
SliceId(81),PairId(7079)
PairId(7079),ResonanceId(14157)
PairId(7079),ResonanceId(14158)
SliceId(81),PairId(7080)
PairId(7080),ResonanceId(14159)
PairId(7080),ResonanceId(14160)
SliceId(81),PairId(7081)
PairId(7081),ResonanceId(14161)
PairId(7081),ResonanceId(14162)
SliceId(81),PairId(7082)
PairId(7082),ResonanceId(14163)
PairId(7082),ResonanceId(14164)
SliceId(81),PairId(7083)
PairId(7083),ResonanceId(14165)
PairId(7083),ResonanceId(14166)
SliceId(81),PairId(7084)
PairId(7084),ResonanceId(14167)
PairId(7084),ResonanceId(14168)
SliceId(81),PairId(7085)
PairId(7085),ResonanceId(14169)
PairId(7085),ResonanceId(14170)
SliceId(81),PairId(7086)
PairId(7086),ResonanceId(14171)
PairId(7086),ResonanceId(14172)
SliceId(81),PairId(7087)
PairId(7087),ResonanceId(14173)
PairId(7087),ResonanceId(14174)
SliceId(81),PairId(7088)
PairId(7088),ResonanceId(14175)
PairId(7088),ResonanceId(14176)
SliceId(81),PairId(7089)
PairId(7089),ResonanceId(14177)
PairId(7089),ResonanceId(14178)
SliceId(81),PairId(7090)
PairId(7090),ResonanceId(14179)
PairId(7090),ResonanceId(14180)
SliceId(81),PairId(7091)
PairId(7091),ResonanceId(14181)
PairId(7091),ResonanceId(14182)
SliceId(81),PairId(7092)
PairId(7092),ResonanceId(14183)
PairId(7092),ResonanceId(14184)
SliceId(81),PairId(7093)
PairId(7093),ResonanceId(14185)
PairId(7093),ResonanceId(14186)
SliceId(81),PairId(7094)
PairId(7094),ResonanceId(14187)
PairId(7094),ResonanceId(14188)
SliceId(81),PairId(7095)
PairId(7095),ResonanceId(14189)
PairId(7095),ResonanceId(14190)
SliceId(81),PairId(7096)
PairId(7096),ResonanceId(14191)
PairId(7096),ResonanceId(14192)
SliceId(81),PairId(7097)
PairId(7097),ResonanceId(14193)
PairId(7097),ResonanceId(14194)
SliceId(81),PairId(7098)
PairId(7098),ResonanceId(14195)
PairId(7098),ResonanceId(14196)
SliceId(81),PairId(7099)
PairId(7099),ResonanceId(14197)
PairId(7099),ResonanceId(14198)
SliceId(81),PairId(7100)
PairId(7100),ResonanceId(14199)
PairId(7100),ResonanceId(14200)
SliceId(81),PairId(7101)
PairId(7101),ResonanceId(14201)
PairId(7101),ResonanceId(14202)
SliceId(82),PairId(7101)
PairId(7101),ResonanceId(14201)
PairId(7101),ResonanceId(14202)
SliceId(82),PairId(7102)
PairId(7102),ResonanceId(14203)
PairId(7102),ResonanceId(14204)
SliceId(82),PairId(7103)
PairId(7103),ResonanceId(14205)
PairId(7103),ResonanceId(14206)
SliceId(82),PairId(7104)
PairId(7104),ResonanceId(14207)
PairId(7104),ResonanceId(14208)
SliceId(82),PairId(7105)
PairId(7105),ResonanceId(14209)
PairId(7105),ResonanceId(14210)
SliceId(82),PairId(7106)
PairId(7106),ResonanceId(14211)
PairId(7106),ResonanceId(14212)
SliceId(82),PairId(7107)
PairId(7107),ResonanceId(14213)
PairId(7107),ResonanceId(14214)
SliceId(82),PairId(7108)
PairId(7108),ResonanceId(14215)
PairId(7108),ResonanceId(14216)
SliceId(82),PairId(7109)
PairId(7109),ResonanceId(14217)
PairId(7109),ResonanceId(14218)
SliceId(82),PairId(7110)
PairId(7110),ResonanceId(14219)
PairId(7110),ResonanceId(14220)
SliceId(82),PairId(7111)
PairId(7111),ResonanceId(14221)
PairId(7111),ResonanceId(14222)
SliceId(82),PairId(7112)
PairId(7112),ResonanceId(14223)
PairId(7112),ResonanceId(14224)
SliceId(82),PairId(7113)
PairId(7113),ResonanceId(14225)
PairId(7113),ResonanceId(14226)
SliceId(82),PairId(7114)
PairId(7114),ResonanceId(14227)
PairId(7114),ResonanceId(14228)
SliceId(82),PairId(7115)
PairId(7115),ResonanceId(14229)
PairId(7115),ResonanceId(14230)
SliceId(82),PairId(7116)
PairId(7116),ResonanceId(14231)
PairId(7116),ResonanceId(14232)
SliceId(82),PairId(7117)
PairId(7117),ResonanceId(14233)
PairId(7117),ResonanceId(14234)
SliceId(82),PairId(7118)
PairId(7118),ResonanceId(14235)
PairId(7118),ResonanceId(14236)
SliceId(82),PairId(7119)
PairId(7119),ResonanceId(14237)
PairId(7119),ResonanceId(14238)
SliceId(82),PairId(7120)
PairId(7120),ResonanceId(14239)
PairId(7120),ResonanceId(14240)
SliceId(82),PairId(7121)
PairId(7121),ResonanceId(14241)
PairId(7121),ResonanceId(14242)
SliceId(82),PairId(7122)
PairId(7122),ResonanceId(14243)
PairId(7122),ResonanceId(14244)
SliceId(82),PairId(7123)
PairId(7123),ResonanceId(14245)
PairId(7123),ResonanceId(14246)
SliceId(82),PairId(7124)
PairId(7124),ResonanceId(14247)
PairId(7124),ResonanceId(14248)
SliceId(82),PairId(7125)
PairId(7125),ResonanceId(14249)
PairId(7125),ResonanceId(14250)
SliceId(82),PairId(7126)
PairId(7126),ResonanceId(14251)
PairId(7126),ResonanceId(14252)
SliceId(82),PairId(7127)
PairId(7127),ResonanceId(14253)
PairId(7127),ResonanceId(14254)
SliceId(82),PairId(7128)
PairId(7128),ResonanceId(14255)
PairId(7128),ResonanceId(14256)
SliceId(82),PairId(7129)
PairId(7129),ResonanceId(14257)
PairId(7129),ResonanceId(14258)
SliceId(82),PairId(7130)
PairId(7130),ResonanceId(14259)
PairId(7130),ResonanceId(14260)
SliceId(82),PairId(7131)
PairId(7131),ResonanceId(14261)
PairId(7131),ResonanceId(14262)
SliceId(82),PairId(7132)
PairId(7132),ResonanceId(14263)
PairId(7132),ResonanceId(14264)
SliceId(82),PairId(7133)
PairId(7133),ResonanceId(14265)
PairId(7133),ResonanceId(14266)
SliceId(82),PairId(7134)
PairId(7134),ResonanceId(14267)
PairId(7134),ResonanceId(14268)
SliceId(82),PairId(7135)
PairId(7135),ResonanceId(14269)
PairId(7135),ResonanceId(14270)
SliceId(82),PairId(7136)
PairId(7136),ResonanceId(14271)
PairId(7136),ResonanceId(14272)
SliceId(82),PairId(7137)
PairId(7137),ResonanceId(14273)
PairId(7137),ResonanceId(14274)
SliceId(82),PairId(7138)
PairId(7138),ResonanceId(14275)
PairId(7138),ResonanceId(14276)
SliceId(82),PairId(7139)
PairId(7139),ResonanceId(14277)
PairId(7139),ResonanceId(14278)
SliceId(82),PairId(7140)
PairId(7140),ResonanceId(14279)
PairId(7140),ResonanceId(14280)
SliceId(82),PairId(7141)
PairId(7141),ResonanceId(14281)
PairId(7141),ResonanceId(14282)
SliceId(82),PairId(7142)
PairId(7142),ResonanceId(14283)
PairId(7142),ResonanceId(14284)
SliceId(82),PairId(7143)
PairId(7143),ResonanceId(14285)
PairId(7143),ResonanceId(14286)
SliceId(82),PairId(7144)
PairId(7144),ResonanceId(14287)
PairId(7144),ResonanceId(14288)
SliceId(82),PairId(7145)
PairId(7145),ResonanceId(14289)
PairId(7145),ResonanceId(14290)
SliceId(82),PairId(7146)
PairId(7146),ResonanceId(14291)
PairId(7146),ResonanceId(14292)
SliceId(82),PairId(7147)
PairId(7147),ResonanceId(14293)
PairId(7147),ResonanceId(14294)
SliceId(82),PairId(7148)
PairId(7148),ResonanceId(14295)
PairId(7148),ResonanceId(14296)
SliceId(82),PairId(7149)
PairId(7149),ResonanceId(14297)
PairId(7149),ResonanceId(14298)
SliceId(82),PairId(7150)
PairId(7150),ResonanceId(14299)
PairId(7150),ResonanceId(14300)
SliceId(82),PairId(7151)
PairId(7151),ResonanceId(14301)
PairId(7151),ResonanceId(14302)
SliceId(82),PairId(7152)
PairId(7152),ResonanceId(14303)
PairId(7152),ResonanceId(14304)
SliceId(82),PairId(7153)
PairId(7153),ResonanceId(14305)
PairId(7153),ResonanceId(14306)
SliceId(82),PairId(7154)
PairId(7154),ResonanceId(14307)
PairId(7154),ResonanceId(14308)
SliceId(82),PairId(7155)
PairId(7155),ResonanceId(14309)
PairId(7155),ResonanceId(14310)
SliceId(82),PairId(7156)
PairId(7156),ResonanceId(14311)
PairId(7156),ResonanceId(14312)
SliceId(82),PairId(7157)
PairId(7157),ResonanceId(14313)
PairId(7157),ResonanceId(14314)
SliceId(82),PairId(7158)
PairId(7158),ResonanceId(14315)
PairId(7158),ResonanceId(14316)
SliceId(82),PairId(7159)
PairId(7159),ResonanceId(14317)
PairId(7159),ResonanceId(14318)
SliceId(82),PairId(7160)
PairId(7160),ResonanceId(14319)
PairId(7160),ResonanceId(14320)
SliceId(82),PairId(7161)
PairId(7161),ResonanceId(14321)
PairId(7161),ResonanceId(14322)
SliceId(82),PairId(7162)
PairId(7162),ResonanceId(14323)
PairId(7162),ResonanceId(14324)
SliceId(82),PairId(7163)
PairId(7163),ResonanceId(14325)
PairId(7163),ResonanceId(14326)
SliceId(82),PairId(7164)
PairId(7164),ResonanceId(14327)
PairId(7164),ResonanceId(14328)
SliceId(82),PairId(7165)
PairId(7165),ResonanceId(14329)
PairId(7165),ResonanceId(14330)
SliceId(82),PairId(7166)
PairId(7166),ResonanceId(14331)
PairId(7166),ResonanceId(14332)
SliceId(82),PairId(7167)
PairId(7167),ResonanceId(14333)
PairId(7167),ResonanceId(14334)
SliceId(82),PairId(7168)
PairId(7168),ResonanceId(14335)
PairId(7168),ResonanceId(14336)
SliceId(82),PairId(7169)
PairId(7169),ResonanceId(14337)
PairId(7169),ResonanceId(14338)
SliceId(82),PairId(7170)
PairId(7170),ResonanceId(14339)
PairId(7170),ResonanceId(14340)
SliceId(82),PairId(7171)
PairId(7171),ResonanceId(14341)
PairId(7171),ResonanceId(14342)
SliceId(82),PairId(7172)
PairId(7172),ResonanceId(14343)
PairId(7172),ResonanceId(14344)
SliceId(82),PairId(7173)
PairId(7173),ResonanceId(14345)
PairId(7173),ResonanceId(14346)
SliceId(82),PairId(7174)
PairId(7174),ResonanceId(14347)
PairId(7174),ResonanceId(14348)
SliceId(82),PairId(7175)
PairId(7175),ResonanceId(14349)
PairId(7175),ResonanceId(14350)
SliceId(82),PairId(7176)
PairId(7176),ResonanceId(14351)
PairId(7176),ResonanceId(14352)
SliceId(82),PairId(7177)
PairId(7177),ResonanceId(14353)
PairId(7177),ResonanceId(14354)
SliceId(82),PairId(7178)
PairId(7178),ResonanceId(14355)
PairId(7178),ResonanceId(14356)
SliceId(82),PairId(7179)
PairId(7179),ResonanceId(14357)
PairId(7179),ResonanceId(14358)
SliceId(82),PairId(7180)
PairId(7180),ResonanceId(14359)
PairId(7180),ResonanceId(14360)
SliceId(82),PairId(7181)
PairId(7181),ResonanceId(14361)
PairId(7181),ResonanceId(14362)
SliceId(82),PairId(7182)
PairId(7182),ResonanceId(14363)
PairId(7182),ResonanceId(14364)
SliceId(82),PairId(7183)
PairId(7183),ResonanceId(14365)
PairId(7183),ResonanceId(14366)
SliceId(82),PairId(7184)
PairId(7184),ResonanceId(14367)
PairId(7184),ResonanceId(14368)
SliceId(82),PairId(7185)
PairId(7185),ResonanceId(14369)
PairId(7185),ResonanceId(14370)
SliceId(82),PairId(7186)
PairId(7186),ResonanceId(14371)
PairId(7186),ResonanceId(14372)
SliceId(82),PairId(7187)
PairId(7187),ResonanceId(14373)
PairId(7187),ResonanceId(14374)
SliceId(82),PairId(7188)
PairId(7188),ResonanceId(14375)
PairId(7188),ResonanceId(14376)
SliceId(82),PairId(7189)
PairId(7189),ResonanceId(14377)
PairId(7189),ResonanceId(14378)
SliceId(82),PairId(7190)
PairId(7190),ResonanceId(14379)
PairId(7190),ResonanceId(14380)
SliceId(82),PairId(7191)
PairId(7191),ResonanceId(14381)
PairId(7191),ResonanceId(14382)
SliceId(82),PairId(7192)
PairId(7192),ResonanceId(14383)
PairId(7192),ResonanceId(14384)
SliceId(82),PairId(7193)
PairId(7193),ResonanceId(14385)
PairId(7193),ResonanceId(14386)
SliceId(82),PairId(7194)
PairId(7194),ResonanceId(14387)
PairId(7194),ResonanceId(14388)
SliceId(82),PairId(7195)
PairId(7195),ResonanceId(14389)
PairId(7195),ResonanceId(14390)
SliceId(82),PairId(7196)
PairId(7196),ResonanceId(14391)
PairId(7196),ResonanceId(14392)
SliceId(82),PairId(7197)
PairId(7197),ResonanceId(14393)
PairId(7197),ResonanceId(14394)
SliceId(82),PairId(7198)
PairId(7198),ResonanceId(14395)
PairId(7198),ResonanceId(14396)
SliceId(82),PairId(7199)
PairId(7199),ResonanceId(14397)
PairId(7199),ResonanceId(14398)
SliceId(82),PairId(7200)
PairId(7200),ResonanceId(14399)
PairId(7200),ResonanceId(14400)
SliceId(82),PairId(7201)
PairId(7201),ResonanceId(14401)
PairId(7201),ResonanceId(14402)
SliceId(82),PairId(7202)
PairId(7202),ResonanceId(14403)
PairId(7202),ResonanceId(14404)
SliceId(82),PairId(7203)
PairId(7203),ResonanceId(14405)
PairId(7203),ResonanceId(14406)
SliceId(82),PairId(7204)
PairId(7204),ResonanceId(14407)
PairId(7204),ResonanceId(14408)
SliceId(83),PairId(7204)
PairId(7204),ResonanceId(14407)
PairId(7204),ResonanceId(14408)
SliceId(83),PairId(7205)
PairId(7205),ResonanceId(14409)
PairId(7205),ResonanceId(14410)
SliceId(83),PairId(7206)
PairId(7206),ResonanceId(14411)
PairId(7206),ResonanceId(14412)
SliceId(83),PairId(7207)
PairId(7207),ResonanceId(14413)
PairId(7207),ResonanceId(14414)
SliceId(83),PairId(7208)
PairId(7208),ResonanceId(14415)
PairId(7208),ResonanceId(14416)
SliceId(83),PairId(7209)
PairId(7209),ResonanceId(14417)
PairId(7209),ResonanceId(14418)
SliceId(83),PairId(7210)
PairId(7210),ResonanceId(14419)
PairId(7210),ResonanceId(14420)
SliceId(83),PairId(7211)
PairId(7211),ResonanceId(14421)
PairId(7211),ResonanceId(14422)
SliceId(83),PairId(7212)
PairId(7212),ResonanceId(14423)
PairId(7212),ResonanceId(14424)
SliceId(83),PairId(7213)
PairId(7213),ResonanceId(14425)
PairId(7213),ResonanceId(14426)
SliceId(83),PairId(7214)
PairId(7214),ResonanceId(14427)
PairId(7214),ResonanceId(14428)
SliceId(83),PairId(7215)
PairId(7215),ResonanceId(14429)
PairId(7215),ResonanceId(14430)
SliceId(83),PairId(7216)
PairId(7216),ResonanceId(14431)
PairId(7216),ResonanceId(14432)
SliceId(83),PairId(7217)
PairId(7217),ResonanceId(14433)
PairId(7217),ResonanceId(14434)
SliceId(83),PairId(7218)
PairId(7218),ResonanceId(14435)
PairId(7218),ResonanceId(14436)
SliceId(83),PairId(7219)
PairId(7219),ResonanceId(14437)
PairId(7219),ResonanceId(14438)
SliceId(83),PairId(7220)
PairId(7220),ResonanceId(14439)
PairId(7220),ResonanceId(14440)
SliceId(83),PairId(7221)
PairId(7221),ResonanceId(14441)
PairId(7221),ResonanceId(14442)
SliceId(83),PairId(7222)
PairId(7222),ResonanceId(14443)
PairId(7222),ResonanceId(14444)
SliceId(83),PairId(7223)
PairId(7223),ResonanceId(14445)
PairId(7223),ResonanceId(14446)
SliceId(83),PairId(7224)
PairId(7224),ResonanceId(14447)
PairId(7224),ResonanceId(14448)
SliceId(83),PairId(7225)
PairId(7225),ResonanceId(14449)
PairId(7225),ResonanceId(14450)
SliceId(83),PairId(7226)
PairId(7226),ResonanceId(14451)
PairId(7226),ResonanceId(14452)
SliceId(83),PairId(7227)
PairId(7227),ResonanceId(14453)
PairId(7227),ResonanceId(14454)
SliceId(83),PairId(7228)
PairId(7228),ResonanceId(14455)
PairId(7228),ResonanceId(14456)
SliceId(83),PairId(7229)
PairId(7229),ResonanceId(14457)
PairId(7229),ResonanceId(14458)
SliceId(83),PairId(7230)
PairId(7230),ResonanceId(14459)
PairId(7230),ResonanceId(14460)
SliceId(83),PairId(7231)
PairId(7231),ResonanceId(14461)
PairId(7231),ResonanceId(14462)
SliceId(83),PairId(7232)
PairId(7232),ResonanceId(14463)
PairId(7232),ResonanceId(14464)
SliceId(83),PairId(7233)
PairId(7233),ResonanceId(14465)
PairId(7233),ResonanceId(14466)
SliceId(83),PairId(7234)
PairId(7234),ResonanceId(14467)
PairId(7234),ResonanceId(14468)
SliceId(83),PairId(7235)
PairId(7235),ResonanceId(14469)
PairId(7235),ResonanceId(14470)
SliceId(83),PairId(7236)
PairId(7236),ResonanceId(14471)
PairId(7236),ResonanceId(14472)
SliceId(83),PairId(7237)
PairId(7237),ResonanceId(14473)
PairId(7237),ResonanceId(14474)
SliceId(83),PairId(7238)
PairId(7238),ResonanceId(14475)
PairId(7238),ResonanceId(14476)
