Id,Level
PairId(3052),5
ResonanceId(6103),6
ResonanceId(6104),6
PairId(3053),5
ResonanceId(6105),6
ResonanceId(6106),6
PairId(3054),5
ResonanceId(6107),6
ResonanceId(6108),6
PairId(3055),5
ResonanceId(6109),6
ResonanceId(6110),6
PairId(3056),5
ResonanceId(6111),6
ResonanceId(6112),6
PairId(3057),5
ResonanceId(6113),6
ResonanceId(6114),6
PairId(3058),5
ResonanceId(6115),6
ResonanceId(6116),6
PairId(3059),5
ResonanceId(6117),6
ResonanceId(6118),6
PairId(3060),5
ResonanceId(6119),6
ResonanceId(6120),6
PairId(3061),5
ResonanceId(6121),6
ResonanceId(6122),6
PairId(3062),5
ResonanceId(6123),6
ResonanceId(6124),6
SliceId(41),4
PairId(3062),5
ResonanceId(6123),6
ResonanceId(6124),6
PairId(3063),5
ResonanceId(6125),6
ResonanceId(6126),6
PairId(3064),5
ResonanceId(6127),6
ResonanceId(6128),6
PairId(3065),5
ResonanceId(6129),6
ResonanceId(6130),6
PairId(3066),5
ResonanceId(6131),6
ResonanceId(6132),6
PairId(3067),5
ResonanceId(6133),6
ResonanceId(6134),6
PairId(3068),5
ResonanceId(6135),6
ResonanceId(6136),6
PairId(3069),5
ResonanceId(6137),6
ResonanceId(6138),6
PairId(3070),5
ResonanceId(6139),6
ResonanceId(6140),6
PairId(3071),5
ResonanceId(6141),6
ResonanceId(6142),6
PairId(3072),5
ResonanceId(6143),6
ResonanceId(6144),6
PairId(3073),5
ResonanceId(6145),6
ResonanceId(6146),6
PairId(3074),5
ResonanceId(6147),6
ResonanceId(6148),6
PairId(3075),5
ResonanceId(6149),6
ResonanceId(6150),6
PairId(3076),5
ResonanceId(6151),6
ResonanceId(6152),6
PairId(3077),5
ResonanceId(6153),6
ResonanceId(6154),6
PairId(3078),5
ResonanceId(6155),6
ResonanceId(6156),6
PairId(3079),5
ResonanceId(6157),6
ResonanceId(6158),6
PairId(3080),5
ResonanceId(6159),6
ResonanceId(6160),6
PairId(3081),5
ResonanceId(6161),6
ResonanceId(6162),6
PairId(3082),5
ResonanceId(6163),6
ResonanceId(6164),6
PairId(3083),5
ResonanceId(6165),6
ResonanceId(6166),6
PairId(3084),5
ResonanceId(6167),6
ResonanceId(6168),6
PairId(3085),5
ResonanceId(6169),6
ResonanceId(6170),6
PairId(3086),5
ResonanceId(6171),6
ResonanceId(6172),6
PairId(3087),5
ResonanceId(6173),6
ResonanceId(6174),6
PairId(3088),5
ResonanceId(6175),6
ResonanceId(6176),6
PairId(3089),5
ResonanceId(6177),6
ResonanceId(6178),6
PairId(3090),5
ResonanceId(6179),6
ResonanceId(6180),6
PairId(3091),5
ResonanceId(6181),6
ResonanceId(6182),6
PairId(3092),5
ResonanceId(6183),6
ResonanceId(6184),6
PairId(3093),5
ResonanceId(6185),6
ResonanceId(6186),6
PairId(3094),5
ResonanceId(6187),6
ResonanceId(6188),6
PairId(3095),5
ResonanceId(6189),6
ResonanceId(6190),6
PairId(3096),5
ResonanceId(6191),6
ResonanceId(6192),6
PairId(3097),5
ResonanceId(6193),6
ResonanceId(6194),6
PairId(3098),5
ResonanceId(6195),6
ResonanceId(6196),6
PairId(3099),5
ResonanceId(6197),6
ResonanceId(6198),6
PairId(3100),5
ResonanceId(6199),6
ResonanceId(6200),6
PairId(3101),5
ResonanceId(6201),6
ResonanceId(6202),6
PairId(3102),5
ResonanceId(6203),6
ResonanceId(6204),6
PairId(3103),5
ResonanceId(6205),6
ResonanceId(6206),6
PairId(3104),5
ResonanceId(6207),6
ResonanceId(6208),6
PairId(3105),5
ResonanceId(6209),6
ResonanceId(6210),6
PairId(3106),5
ResonanceId(6211),6
ResonanceId(6212),6
PairId(3107),5
ResonanceId(6213),6
ResonanceId(6214),6
PairId(3108),5
ResonanceId(6215),6
ResonanceId(6216),6
PairId(3109),5
ResonanceId(6217),6
ResonanceId(6218),6
PairId(3110),5
ResonanceId(6219),6
ResonanceId(6220),6
PairId(3111),5
ResonanceId(6221),6
ResonanceId(6222),6
PairId(3112),5
ResonanceId(6223),6
ResonanceId(6224),6
PairId(3113),5
ResonanceId(6225),6
ResonanceId(6226),6
PairId(3114),5
ResonanceId(6227),6
ResonanceId(6228),6
PairId(3115),5
ResonanceId(6229),6
ResonanceId(6230),6
PairId(3116),5
ResonanceId(6231),6
ResonanceId(6232),6
PairId(3117),5
ResonanceId(6233),6
ResonanceId(6234),6
PairId(3118),5
ResonanceId(6235),6
ResonanceId(6236),6
PairId(3119),5
ResonanceId(6237),6
ResonanceId(6238),6
PairId(3120),5
ResonanceId(6239),6
ResonanceId(6240),6
PairId(3121),5
ResonanceId(6241),6
ResonanceId(6242),6
PairId(3122),5
ResonanceId(6243),6
ResonanceId(6244),6
PairId(3123),5
ResonanceId(6245),6
ResonanceId(6246),6
PairId(3124),5
ResonanceId(6247),6
ResonanceId(6248),6
PairId(3125),5
ResonanceId(6249),6
ResonanceId(6250),6
PairId(3126),5
ResonanceId(6251),6
ResonanceId(6252),6
PairId(3127),5
ResonanceId(6253),6
ResonanceId(6254),6
PairId(3128),5
ResonanceId(6255),6
ResonanceId(6256),6
PairId(3129),5
ResonanceId(6257),6
ResonanceId(6258),6
PairId(3130),5
ResonanceId(6259),6
ResonanceId(6260),6
PairId(3131),5
ResonanceId(6261),6
ResonanceId(6262),6
PairId(3132),5
ResonanceId(6263),6
ResonanceId(6264),6
PairId(3133),5
ResonanceId(6265),6
ResonanceId(6266),6
PairId(3134),5
ResonanceId(6267),6
ResonanceId(6268),6
PairId(3135),5
ResonanceId(6269),6
ResonanceId(6270),6
PairId(3136),5
ResonanceId(6271),6
ResonanceId(6272),6
PairId(3137),5
ResonanceId(6273),6
ResonanceId(6274),6
PairId(3138),5
ResonanceId(6275),6
ResonanceId(6276),6
PairId(3139),5
ResonanceId(6277),6
ResonanceId(6278),6
PairId(3140),5
ResonanceId(6279),6
ResonanceId(6280),6
PairId(3141),5
ResonanceId(6281),6
ResonanceId(6282),6
PairId(3142),5
ResonanceId(6283),6
ResonanceId(6284),6
PairId(3143),5
ResonanceId(6285),6
ResonanceId(6286),6
PairId(3144),5
ResonanceId(6287),6
ResonanceId(6288),6
SliceId(42),4
PairId(3144),5
ResonanceId(6287),6
ResonanceId(6288),6
PairId(3145),5
ResonanceId(6289),6
ResonanceId(6290),6
PairId(3146),5
ResonanceId(6291),6
ResonanceId(6292),6
PairId(3147),5
ResonanceId(6293),6
ResonanceId(6294),6
PairId(3148),5
ResonanceId(6295),6
ResonanceId(6296),6
PairId(3149),5
ResonanceId(6297),6
ResonanceId(6298),6
PairId(3150),5
ResonanceId(6299),6
ResonanceId(6300),6
PairId(3151),5
ResonanceId(6301),6
ResonanceId(6302),6
PairId(3152),5
ResonanceId(6303),6
ResonanceId(6304),6
PairId(3153),5
ResonanceId(6305),6
ResonanceId(6306),6
PairId(3154),5
ResonanceId(6307),6
ResonanceId(6308),6
PairId(3155),5
ResonanceId(6309),6
ResonanceId(6310),6
PairId(3156),5
ResonanceId(6311),6
ResonanceId(6312),6
PairId(3157),5
ResonanceId(6313),6
ResonanceId(6314),6
PairId(3158),5
ResonanceId(6315),6
ResonanceId(6316),6
PairId(3159),5
ResonanceId(6317),6
ResonanceId(6318),6
PairId(3160),5
ResonanceId(6319),6
ResonanceId(6320),6
PairId(3161),5
ResonanceId(6321),6
ResonanceId(6322),6
PairId(3162),5
ResonanceId(6323),6
ResonanceId(6324),6
PairId(3163),5
ResonanceId(6325),6
ResonanceId(6326),6
PairId(3164),5
ResonanceId(6327),6
ResonanceId(6328),6
PairId(3165),5
ResonanceId(6329),6
ResonanceId(6330),6
PairId(3166),5
ResonanceId(6331),6
ResonanceId(6332),6
PairId(3167),5
ResonanceId(6333),6
ResonanceId(6334),6
PairId(3168),5
ResonanceId(6335),6
ResonanceId(6336),6
PairId(3169),5
ResonanceId(6337),6
ResonanceId(6338),6
PairId(3170),5
ResonanceId(6339),6
ResonanceId(6340),6
PairId(3171),5
ResonanceId(6341),6
ResonanceId(6342),6
PairId(3172),5
ResonanceId(6343),6
ResonanceId(6344),6
PairId(3173),5
ResonanceId(6345),6
ResonanceId(6346),6
PairId(3174),5
ResonanceId(6347),6
ResonanceId(6348),6
PairId(3175),5
ResonanceId(6349),6
ResonanceId(6350),6
PairId(3176),5
ResonanceId(6351),6
ResonanceId(6352),6
PairId(3177),5
ResonanceId(6353),6
ResonanceId(6354),6
PairId(3178),5
ResonanceId(6355),6
ResonanceId(6356),6
PairId(3179),5
ResonanceId(6357),6
ResonanceId(6358),6
PairId(3180),5
ResonanceId(6359),6
ResonanceId(6360),6
PairId(3181),5
ResonanceId(6361),6
ResonanceId(6362),6
PairId(3182),5
ResonanceId(6363),6
ResonanceId(6364),6
PairId(3183),5
ResonanceId(6365),6
ResonanceId(6366),6
PairId(3184),5
ResonanceId(6367),6
ResonanceId(6368),6
PairId(3185),5
ResonanceId(6369),6
ResonanceId(6370),6
PairId(3186),5
ResonanceId(6371),6
ResonanceId(6372),6
PairId(3187),5
ResonanceId(6373),6
ResonanceId(6374),6
PairId(3188),5
ResonanceId(6375),6
ResonanceId(6376),6
PairId(3189),5
ResonanceId(6377),6
ResonanceId(6378),6
PairId(3190),5
ResonanceId(6379),6
ResonanceId(6380),6
PairId(3191),5
ResonanceId(6381),6
ResonanceId(6382),6
PairId(3192),5
ResonanceId(6383),6
ResonanceId(6384),6
PairId(3193),5
ResonanceId(6385),6
ResonanceId(6386),6
PairId(3194),5
ResonanceId(6387),6
ResonanceId(6388),6
PairId(3195),5
ResonanceId(6389),6
ResonanceId(6390),6
PairId(3196),5
ResonanceId(6391),6
ResonanceId(6392),6
PairId(3197),5
ResonanceId(6393),6
ResonanceId(6394),6
PairId(3198),5
ResonanceId(6395),6
ResonanceId(6396),6
PairId(3199),5
ResonanceId(6397),6
ResonanceId(6398),6
PairId(3200),5
ResonanceId(6399),6
ResonanceId(6400),6
PairId(3201),5
ResonanceId(6401),6
ResonanceId(6402),6
PairId(3202),5
ResonanceId(6403),6
ResonanceId(6404),6
PairId(3203),5
ResonanceId(6405),6
ResonanceId(6406),6
PairId(3204),5
ResonanceId(6407),6
ResonanceId(6408),6
PairId(3205),5
ResonanceId(6409),6
ResonanceId(6410),6
PairId(3206),5
ResonanceId(6411),6
ResonanceId(6412),6
PairId(3207),5
ResonanceId(6413),6
ResonanceId(6414),6
PairId(3208),5
ResonanceId(6415),6
ResonanceId(6416),6
PairId(3209),5
ResonanceId(6417),6
ResonanceId(6418),6
PairId(3210),5
ResonanceId(6419),6
ResonanceId(6420),6
PairId(3211),5
ResonanceId(6421),6
ResonanceId(6422),6
PairId(3212),5
ResonanceId(6423),6
ResonanceId(6424),6
PairId(3213),5
ResonanceId(6425),6
ResonanceId(6426),6
PairId(3214),5
ResonanceId(6427),6
ResonanceId(6428),6
PairId(3215),5
ResonanceId(6429),6
ResonanceId(6430),6
PairId(3216),5
ResonanceId(6431),6
ResonanceId(6432),6
PairId(3217),5
ResonanceId(6433),6
ResonanceId(6434),6
PairId(3218),5
ResonanceId(6435),6
ResonanceId(6436),6
PairId(3219),5
ResonanceId(6437),6
ResonanceId(6438),6
PairId(3220),5
ResonanceId(6439),6
ResonanceId(6440),6
PairId(3221),5
ResonanceId(6441),6
ResonanceId(6442),6
PairId(3222),5
ResonanceId(6443),6
ResonanceId(6444),6
PairId(3223),5
ResonanceId(6445),6
ResonanceId(6446),6
PairId(3224),5
ResonanceId(6447),6
ResonanceId(6448),6
PairId(3225),5
ResonanceId(6449),6
ResonanceId(6450),6
PairId(3226),5
ResonanceId(6451),6
ResonanceId(6452),6
PairId(3227),5
ResonanceId(6453),6
ResonanceId(6454),6
PairId(3228),5
ResonanceId(6455),6
ResonanceId(6456),6
PairId(3229),5
ResonanceId(6457),6
ResonanceId(6458),6
PairId(3230),5
ResonanceId(6459),6
ResonanceId(6460),6
PairId(3231),5
ResonanceId(6461),6
ResonanceId(6462),6
PairId(3232),5
ResonanceId(6463),6
ResonanceId(6464),6
PairId(3233),5
ResonanceId(6465),6
ResonanceId(6466),6
PairId(3234),5
ResonanceId(6467),6
ResonanceId(6468),6
PairId(3235),5
ResonanceId(6469),6
ResonanceId(6470),6
PairId(3236),5
ResonanceId(6471),6
ResonanceId(6472),6
SliceId(43),4
PairId(3237),5
ResonanceId(6473),6
ResonanceId(6474),6
PairId(3238),5
ResonanceId(6475),6
ResonanceId(6476),6
PairId(3239),5
ResonanceId(6477),6
ResonanceId(6478),6
PairId(3240),5
ResonanceId(6479),6
ResonanceId(6480),6
PairId(3241),5
ResonanceId(6481),6
ResonanceId(6482),6
PairId(3242),5
ResonanceId(6483),6
ResonanceId(6484),6
PairId(3243),5
ResonanceId(6485),6
ResonanceId(6486),6
PairId(3244),5
ResonanceId(6487),6
ResonanceId(6488),6
PairId(3245),5
ResonanceId(6489),6
ResonanceId(6490),6
PairId(3246),5
ResonanceId(6491),6
ResonanceId(6492),6
PairId(3247),5
ResonanceId(6493),6
ResonanceId(6494),6
PairId(3248),5
ResonanceId(6495),6
ResonanceId(6496),6
PairId(3249),5
ResonanceId(6497),6
ResonanceId(6498),6
PairId(3250),5
ResonanceId(6499),6
ResonanceId(6500),6
PairId(3251),5
ResonanceId(6501),6
ResonanceId(6502),6
PairId(3252),5
ResonanceId(6503),6
ResonanceId(6504),6
PairId(3253),5
ResonanceId(6505),6
ResonanceId(6506),6
PairId(3254),5
ResonanceId(6507),6
ResonanceId(6508),6
PairId(3255),5
ResonanceId(6509),6
ResonanceId(6510),6
PairId(3256),5
ResonanceId(6511),6
ResonanceId(6512),6
PairId(3257),5
ResonanceId(6513),6
ResonanceId(6514),6
PairId(3258),5
ResonanceId(6515),6
ResonanceId(6516),6
PairId(3259),5
ResonanceId(6517),6
ResonanceId(6518),6
PairId(3260),5
ResonanceId(6519),6
ResonanceId(6520),6
PairId(3261),5
ResonanceId(6521),6
ResonanceId(6522),6
PairId(3262),5
ResonanceId(6523),6
ResonanceId(6524),6
PairId(3263),5
ResonanceId(6525),6
ResonanceId(6526),6
PairId(3264),5
ResonanceId(6527),6
ResonanceId(6528),6
PairId(3265),5
ResonanceId(6529),6
ResonanceId(6530),6
PairId(3266),5
ResonanceId(6531),6
ResonanceId(6532),6
PairId(3267),5
ResonanceId(6533),6
ResonanceId(6534),6
PairId(3268),5
ResonanceId(6535),6
ResonanceId(6536),6
PairId(3269),5
ResonanceId(6537),6
ResonanceId(6538),6
PairId(3270),5
ResonanceId(6539),6
ResonanceId(6540),6
PairId(3271),5
ResonanceId(6541),6
ResonanceId(6542),6
PairId(3272),5
ResonanceId(6543),6
ResonanceId(6544),6
PairId(3273),5
ResonanceId(6545),6
ResonanceId(6546),6
PairId(3274),5
ResonanceId(6547),6
ResonanceId(6548),6
PairId(3275),5
ResonanceId(6549),6
ResonanceId(6550),6
PairId(3276),5
ResonanceId(6551),6
ResonanceId(6552),6
PairId(3277),5
ResonanceId(6553),6
ResonanceId(6554),6
PairId(3278),5
ResonanceId(6555),6
ResonanceId(6556),6
PairId(3279),5
ResonanceId(6557),6
ResonanceId(6558),6
PairId(3280),5
ResonanceId(6559),6
ResonanceId(6560),6
PairId(3281),5
ResonanceId(6561),6
ResonanceId(6562),6
PairId(3282),5
ResonanceId(6563),6
ResonanceId(6564),6
PairId(3283),5
ResonanceId(6565),6
ResonanceId(6566),6
PairId(3284),5
ResonanceId(6567),6
ResonanceId(6568),6
PairId(3285),5
ResonanceId(6569),6
ResonanceId(6570),6
PairId(3286),5
ResonanceId(6571),6
ResonanceId(6572),6
PairId(3287),5
ResonanceId(6573),6
ResonanceId(6574),6
PairId(3288),5
ResonanceId(6575),6
ResonanceId(6576),6
PairId(3289),5
ResonanceId(6577),6
ResonanceId(6578),6
PairId(3290),5
ResonanceId(6579),6
ResonanceId(6580),6
PairId(3291),5
ResonanceId(6581),6
ResonanceId(6582),6
PairId(3292),5
ResonanceId(6583),6
ResonanceId(6584),6
PairId(3293),5
ResonanceId(6585),6
ResonanceId(6586),6
PairId(3294),5
ResonanceId(6587),6
ResonanceId(6588),6
PairId(3295),5
ResonanceId(6589),6
ResonanceId(6590),6
PairId(3296),5
ResonanceId(6591),6
ResonanceId(6592),6
PairId(3297),5
ResonanceId(6593),6
ResonanceId(6594),6
PairId(3298),5
ResonanceId(6595),6
ResonanceId(6596),6
PairId(3299),5
ResonanceId(6597),6
ResonanceId(6598),6
PairId(3300),5
ResonanceId(6599),6
ResonanceId(6600),6
PairId(3301),5
ResonanceId(6601),6
ResonanceId(6602),6
PairId(3302),5
ResonanceId(6603),6
ResonanceId(6604),6
PairId(3303),5
ResonanceId(6605),6
ResonanceId(6606),6
PairId(3304),5
ResonanceId(6607),6
ResonanceId(6608),6
PairId(3305),5
ResonanceId(6609),6
ResonanceId(6610),6
PairId(3306),5
ResonanceId(6611),6
ResonanceId(6612),6
PairId(3307),5
ResonanceId(6613),6
ResonanceId(6614),6
PairId(3308),5
ResonanceId(6615),6
ResonanceId(6616),6
PairId(3309),5
ResonanceId(6617),6
ResonanceId(6618),6
PairId(3310),5
ResonanceId(6619),6
ResonanceId(6620),6
PairId(3311),5
ResonanceId(6621),6
ResonanceId(6622),6
PairId(3312),5
ResonanceId(6623),6
ResonanceId(6624),6
PairId(3313),5
ResonanceId(6625),6
ResonanceId(6626),6
PairId(3314),5
ResonanceId(6627),6
ResonanceId(6628),6
PairId(3315),5
ResonanceId(6629),6
ResonanceId(6630),6
PairId(3316),5
ResonanceId(6631),6
ResonanceId(6632),6
PairId(3317),5
ResonanceId(6633),6
ResonanceId(6634),6
PairId(3318),5
ResonanceId(6635),6
ResonanceId(6636),6
PairId(3319),5
ResonanceId(6637),6
ResonanceId(6638),6
PairId(3320),5
ResonanceId(6639),6
ResonanceId(6640),6
PairId(3321),5
ResonanceId(6641),6
ResonanceId(6642),6
PairId(3322),5
ResonanceId(6643),6
ResonanceId(6644),6
PairId(3323),5
ResonanceId(6645),6
ResonanceId(6646),6
PairId(3324),5
ResonanceId(6647),6
ResonanceId(6648),6
PairId(3325),5
ResonanceId(6649),6
ResonanceId(6650),6
PairId(3326),5
ResonanceId(6651),6
ResonanceId(6652),6
PairId(3327),5
ResonanceId(6653),6
ResonanceId(6654),6
PairId(3328),5
ResonanceId(6655),6
ResonanceId(6656),6
SliceId(44),4
PairId(3329),5
ResonanceId(6657),6
ResonanceId(6658),6
PairId(3330),5
ResonanceId(6659),6
ResonanceId(6660),6
PairId(3331),5
ResonanceId(6661),6
ResonanceId(6662),6
PairId(3332),5
ResonanceId(6663),6
ResonanceId(6664),6
PairId(3333),5
ResonanceId(6665),6
ResonanceId(6666),6
PairId(3334),5
ResonanceId(6667),6
ResonanceId(6668),6
PairId(3335),5
ResonanceId(6669),6
ResonanceId(6670),6
PairId(3336),5
ResonanceId(6671),6
ResonanceId(6672),6
PairId(3337),5
ResonanceId(6673),6
ResonanceId(6674),6
PairId(3338),5
ResonanceId(6675),6
ResonanceId(6676),6
PairId(3339),5
ResonanceId(6677),6
ResonanceId(6678),6
PairId(3340),5
ResonanceId(6679),6
ResonanceId(6680),6
PairId(3341),5
ResonanceId(6681),6
ResonanceId(6682),6
PairId(3342),5
ResonanceId(6683),6
ResonanceId(6684),6
PairId(3343),5
ResonanceId(6685),6
ResonanceId(6686),6
PairId(3344),5
ResonanceId(6687),6
ResonanceId(6688),6
PairId(3345),5
ResonanceId(6689),6
ResonanceId(6690),6
PairId(3346),5
ResonanceId(6691),6
ResonanceId(6692),6
PairId(3347),5
ResonanceId(6693),6
ResonanceId(6694),6
PairId(3348),5
ResonanceId(6695),6
ResonanceId(6696),6
PairId(3349),5
ResonanceId(6697),6
ResonanceId(6698),6
PairId(3350),5
ResonanceId(6699),6
ResonanceId(6700),6
PairId(3351),5
ResonanceId(6701),6
ResonanceId(6702),6
PairId(3352),5
ResonanceId(6703),6
ResonanceId(6704),6
PairId(3353),5
ResonanceId(6705),6
ResonanceId(6706),6
PairId(3354),5
ResonanceId(6707),6
ResonanceId(6708),6
PairId(3355),5
ResonanceId(6709),6
ResonanceId(6710),6
PairId(3356),5
ResonanceId(6711),6
ResonanceId(6712),6
PairId(3357),5
ResonanceId(6713),6
ResonanceId(6714),6
PairId(3358),5
ResonanceId(6715),6
ResonanceId(6716),6
PairId(3359),5
ResonanceId(6717),6
ResonanceId(6718),6
PairId(3360),5
ResonanceId(6719),6
ResonanceId(6720),6
PairId(3361),5
ResonanceId(6721),6
ResonanceId(6722),6
PairId(3362),5
ResonanceId(6723),6
ResonanceId(6724),6
PairId(3363),5
ResonanceId(6725),6
ResonanceId(6726),6
PairId(3364),5
ResonanceId(6727),6
ResonanceId(6728),6
PairId(3365),5
ResonanceId(6729),6
ResonanceId(6730),6
PairId(3366),5
ResonanceId(6731),6
ResonanceId(6732),6
PairId(3367),5
ResonanceId(6733),6
ResonanceId(6734),6
PairId(3368),5
ResonanceId(6735),6
ResonanceId(6736),6
PairId(3369),5
ResonanceId(6737),6
ResonanceId(6738),6
PairId(3370),5
ResonanceId(6739),6
ResonanceId(6740),6
PairId(3371),5
ResonanceId(6741),6
ResonanceId(6742),6
PairId(3372),5
ResonanceId(6743),6
ResonanceId(6744),6
PairId(3373),5
ResonanceId(6745),6
ResonanceId(6746),6
PairId(3374),5
ResonanceId(6747),6
ResonanceId(6748),6
PairId(3375),5
ResonanceId(6749),6
ResonanceId(6750),6
PairId(3376),5
ResonanceId(6751),6
ResonanceId(6752),6
PairId(3377),5
ResonanceId(6753),6
ResonanceId(6754),6
PairId(3378),5
ResonanceId(6755),6
ResonanceId(6756),6
PairId(3379),5
ResonanceId(6757),6
ResonanceId(6758),6
PairId(3380),5
ResonanceId(6759),6
ResonanceId(6760),6
PairId(3381),5
ResonanceId(6761),6
ResonanceId(6762),6
PairId(3382),5
ResonanceId(6763),6
ResonanceId(6764),6
PairId(3383),5
ResonanceId(6765),6
ResonanceId(6766),6
PairId(3384),5
ResonanceId(6767),6
ResonanceId(6768),6
PairId(3385),5
ResonanceId(6769),6
ResonanceId(6770),6
PairId(3386),5
ResonanceId(6771),6
ResonanceId(6772),6
PairId(3387),5
ResonanceId(6773),6
ResonanceId(6774),6
PairId(3388),5
ResonanceId(6775),6
ResonanceId(6776),6
PairId(3389),5
ResonanceId(6777),6
ResonanceId(6778),6
PairId(3390),5
ResonanceId(6779),6
ResonanceId(6780),6
PairId(3391),5
ResonanceId(6781),6
ResonanceId(6782),6
PairId(3392),5
ResonanceId(6783),6
ResonanceId(6784),6
PairId(3393),5
ResonanceId(6785),6
ResonanceId(6786),6
PairId(3394),5
ResonanceId(6787),6
ResonanceId(6788),6
PairId(3395),5
ResonanceId(6789),6
ResonanceId(6790),6
PairId(3396),5
ResonanceId(6791),6
ResonanceId(6792),6
PairId(3397),5
ResonanceId(6793),6
ResonanceId(6794),6
PairId(3398),5
ResonanceId(6795),6
ResonanceId(6796),6
PairId(3399),5
ResonanceId(6797),6
ResonanceId(6798),6
PairId(3400),5
ResonanceId(6799),6
ResonanceId(6800),6
PairId(3401),5
ResonanceId(6801),6
ResonanceId(6802),6
PairId(3402),5
ResonanceId(6803),6
ResonanceId(6804),6
PairId(3403),5
ResonanceId(6805),6
ResonanceId(6806),6
PairId(3404),5
ResonanceId(6807),6
ResonanceId(6808),6
PairId(3405),5
ResonanceId(6809),6
ResonanceId(6810),6
PairId(3406),5
ResonanceId(6811),6
ResonanceId(6812),6
PairId(3407),5
ResonanceId(6813),6
ResonanceId(6814),6
PairId(3408),5
ResonanceId(6815),6
ResonanceId(6816),6
PairId(3409),5
ResonanceId(6817),6
ResonanceId(6818),6
PairId(3410),5
ResonanceId(6819),6
ResonanceId(6820),6
PairId(3411),5
ResonanceId(6821),6
ResonanceId(6822),6
PairId(3412),5
ResonanceId(6823),6
ResonanceId(6824),6
PairId(3413),5
ResonanceId(6825),6
ResonanceId(6826),6
PairId(3414),5
ResonanceId(6827),6
ResonanceId(6828),6
PairId(3415),5
ResonanceId(6829),6
ResonanceId(6830),6
PairId(3416),5
ResonanceId(6831),6
ResonanceId(6832),6
PairId(3417),5
ResonanceId(6833),6
ResonanceId(6834),6
PairId(3418),5
ResonanceId(6835),6
ResonanceId(6836),6
PairId(3419),5
ResonanceId(6837),6
ResonanceId(6838),6
PairId(3420),5
ResonanceId(6839),6
ResonanceId(6840),6
PairId(3421),5
ResonanceId(6841),6
ResonanceId(6842),6
PairId(3422),5
ResonanceId(6843),6
ResonanceId(6844),6
PairId(3423),5
ResonanceId(6845),6
ResonanceId(6846),6
PairId(3424),5
ResonanceId(6847),6
ResonanceId(6848),6
PairId(3425),5
ResonanceId(6849),6
ResonanceId(6850),6
PairId(3426),5
ResonanceId(6851),6
ResonanceId(6852),6
SliceId(45),4
PairId(3427),5
ResonanceId(6853),6
ResonanceId(6854),6
PairId(3428),5
ResonanceId(6855),6
ResonanceId(6856),6
PairId(3429),5
ResonanceId(6857),6
ResonanceId(6858),6
PairId(3430),5
ResonanceId(6859),6
ResonanceId(6860),6
PairId(3431),5
ResonanceId(6861),6
ResonanceId(6862),6
PairId(3432),5
ResonanceId(6863),6
ResonanceId(6864),6
PairId(3433),5
ResonanceId(6865),6
ResonanceId(6866),6
PairId(3434),5
ResonanceId(6867),6
ResonanceId(6868),6
PairId(3435),5
ResonanceId(6869),6
ResonanceId(6870),6
PairId(3436),5
ResonanceId(6871),6
ResonanceId(6872),6
PairId(3437),5
ResonanceId(6873),6
ResonanceId(6874),6
PairId(3438),5
ResonanceId(6875),6
ResonanceId(6876),6
PairId(3439),5
ResonanceId(6877),6
ResonanceId(6878),6
PairId(3440),5
ResonanceId(6879),6
ResonanceId(6880),6
PairId(3441),5
ResonanceId(6881),6
ResonanceId(6882),6
PairId(3442),5
ResonanceId(6883),6
ResonanceId(6884),6
PairId(3443),5
ResonanceId(6885),6
ResonanceId(6886),6
PairId(3444),5
ResonanceId(6887),6
ResonanceId(6888),6
PairId(3445),5
ResonanceId(6889),6
ResonanceId(6890),6
PairId(3446),5
ResonanceId(6891),6
ResonanceId(6892),6
PairId(3447),5
ResonanceId(6893),6
ResonanceId(6894),6
PairId(3448),5
ResonanceId(6895),6
ResonanceId(6896),6
PairId(3449),5
ResonanceId(6897),6
ResonanceId(6898),6
PairId(3450),5
ResonanceId(6899),6
ResonanceId(6900),6
PairId(3451),5
ResonanceId(6901),6
ResonanceId(6902),6
PairId(3452),5
ResonanceId(6903),6
ResonanceId(6904),6
PairId(3453),5
ResonanceId(6905),6
ResonanceId(6906),6
PairId(3454),5
ResonanceId(6907),6
ResonanceId(6908),6
PairId(3455),5
ResonanceId(6909),6
ResonanceId(6910),6
PairId(3456),5
ResonanceId(6911),6
ResonanceId(6912),6
PairId(3457),5
ResonanceId(6913),6
ResonanceId(6914),6
PairId(3458),5
ResonanceId(6915),6
ResonanceId(6916),6
PairId(3459),5
ResonanceId(6917),6
ResonanceId(6918),6
PairId(3460),5
ResonanceId(6919),6
ResonanceId(6920),6
PairId(3461),5
ResonanceId(6921),6
ResonanceId(6922),6
PairId(3462),5
ResonanceId(6923),6
ResonanceId(6924),6
PairId(3463),5
ResonanceId(6925),6
ResonanceId(6926),6
PairId(3464),5
ResonanceId(6927),6
ResonanceId(6928),6
PairId(3465),5
ResonanceId(6929),6
ResonanceId(6930),6
PairId(3466),5
ResonanceId(6931),6
ResonanceId(6932),6
PairId(3467),5
ResonanceId(6933),6
ResonanceId(6934),6
PairId(3468),5
ResonanceId(6935),6
ResonanceId(6936),6
PairId(3469),5
ResonanceId(6937),6
ResonanceId(6938),6
PairId(3470),5
ResonanceId(6939),6
ResonanceId(6940),6
PairId(3471),5
ResonanceId(6941),6
ResonanceId(6942),6
PairId(3472),5
ResonanceId(6943),6
