onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
0,250,44100,0.001331834216523652,-2.6491606679498036,15243.693068252926,-172.19894513198838,1.4817264042155414e-07,(-0.0011735932597589046-0.0006296516822431573j),(95778.94831360209-1081.957881965133j),(-0.5518128634494766-0.8047475262867169j)
0,250,44100,0.001331834216523652,2.6491606679498036,-15243.693068252926,-172.19894513198838,1.4817264042155414e-07,(-0.0011735932597589046+0.0006296516822431573j),(-95778.94831360209-1081.957881965133j),(-0.5518128634494766+0.8047475262867169j)
0,250,44100,0.0012617633324014008,-2.668724607622481,15038.298232087614,-169.83576973165196,1.347967431072159e-07,(-0.0011233046471580863-0.0005746593570679374j),(94488.41449683765-1067.109613011451j),(-0.5282078035844315-0.8208251310296314j)
0,250,44100,0.0012617633324014008,2.668724607622481,-15038.298232087614,-169.83576973165196,1.347967431072159e-07,(-0.0011233046471580863+0.0005746593570679374j),(-94488.41449683765-1067.109613011451j),(-0.5282078035844315+0.8208251310296314j)
0,250,44100,0.0011055471610592746,-2.6418166618500507,14849.739820658975,-164.27912759832833,1.0690121616717656e-07,(-0.0009703276160974656-0.0005298101950367046j),(93303.6670566041-1032.196200802097j),(-0.5063690986626894-0.835378646062911j)
0,250,44100,0.0011055471610592746,2.6418166618500507,-14849.739820658975,-164.27912759832833,1.0690121616717656e-07,(-0.0009703276160974656+0.0005298101950367046j),(-93303.6670566041-1032.196200802097j),(-0.5063690986626894+0.835378646062911j)
0,250,44100,0.0011575797809960204,-2.6275754449360065,14681.07790134503,-157.98371579922446,1.2176190598231904e-07,(-0.0010079931091573882-0.0005691580108036928j),(92243.93296329-992.6409618833226j),(-0.486586721924965-0.8480647932365647j)
0,250,44100,0.0011575797809960204,2.6275754449360065,-14681.07790134503,-157.98371579922446,1.2176190598231904e-07,(-0.0010079931091573882+0.0005691580108036928j),(-92243.93296329-992.6409618833226j),(-0.486586721924965+0.8480647932365647j)
0,250,44100,0.0012528568219770087,-2.506846230938867,14490.285538590033,-166.61938470302314,1.3540417798153918e-07,(-0.001008827984866708-0.0007429107034658386j),(91045.14919290574-1046.900469857338j),(-0.4627868389467792-0.8599182155066382j)
0,250,44100,0.0012528568219770087,2.506846230938867,-14490.285538590033,-166.61938470302314,1.3540417798153918e-07,(-0.001008827984866708+0.0007429107034658386j),(-91045.14919290574-1046.900469857338j),(-0.4627868389467792+0.8599182155066382j)
0,250,44100,0.0012241087099490212,-2.7253095993932064,14305.865665490086,-165.42305978915408,1.301742015508006e-07,(-0.0011195676874293254-0.000494985178603571j),(89886.40495589223-1039.383738735903j),(-0.44011002668656685-0.8719284967074109j)
0,250,44100,0.0012241087099490212,2.7253095993932064,-14305.865665490086,-165.42305978915408,1.301742015508006e-07,(-0.0011195676874293254+0.000494985178603571j),(-89886.40495589223-1039.383738735903j),(-0.44011002668656685+0.8719284967074109j)
0,250,44100,0.0006504877694054824,-2.749346035209438,14156.605642701183,-120.58233386596632,5.0100537368700645e-08,(-0.0006010849068799367-0.0002486589488984016j),(88948.5765737557-757.641148452063j),(-0.4241707934128035-0.8867370532314554j)
0,250,44100,0.0006504877694054824,2.749346035209438,-14156.605642701183,-120.58233386596632,5.0100537368700645e-08,(-0.0006010849068799367+0.0002486589488984016j),(-88948.5765737557-757.641148452063j),(-0.4241707934128035+0.8867370532314554j)
0,250,44100,0.0013392688525502813,-2.359217996371983,14023.127941193869,-155.56065488686502,1.654656300518004e-07,(-0.0009498650332981553-0.0009441384845078825j),(88109.91144080884-977.4164211603846j),(-0.40520730292723-0.8901954071680663j)
0,250,44100,0.0013392688525502813,2.359217996371983,-14023.127941193869,-155.56065488686502,1.654656300518004e-07,(-0.0009498650332981553+0.0009441384845078825j),(-88109.91144080884-977.4164211603846j),(-0.40520730292723+0.8901954071680663j)
0,250,44100,0.0014395506984681361,-2.4079045674218484,13811.369576214509,-185.63331575050353,1.6088725580793941e-07,(-0.0010691685082683845-0.000963942381258992j),(86779.39439329815-1166.3685220465927j),(-0.37655252106263065-0.8981571932526105j)
0,250,44100,0.0014395506984681361,2.4079045674218484,-13811.369576214509,-185.63331575050353,1.6088725580793941e-07,(-0.0010691685082683845+0.000963942381258992j),(-86779.39439329815-1166.3685220465927j),(-0.37655252106263065+0.8981571932526105j)
0,250,44100,0.001351517352712689,-2.4615666851863494,13606.753686149597,-208.58613157027781,1.2661613029827537e-07,(-0.001050880953443292-0.0008498519732127666j),(85493.75483922682-1310.5853171637975j),(-0.3490690068885827-0.9057846032584345j)
0,250,44100,0.001351517352712689,2.4615666851863494,-13606.753686149597,-208.58613157027781,1.2661613029827537e-07,(-0.001050880953443292+0.0008498519732127666j),(-85493.75483922682-1310.5853171637975j),(-0.3490690068885827+0.9057846032584345j)
0,250,44100,0.0014432581343205456,-2.49402244675159,13401.700314380381,-213.24317562017396,1.413283922609404e-07,(-0.0011510733031492404-0.0008706459056697614j),(84205.36650653885-1339.8463879129931j),(-0.3222472873186687-0.9149874196177517j)
0,250,44100,0.0014432581343205456,2.49402244675159,-13401.700314380381,-213.24317562017396,1.413283922609404e-07,(-0.0011510733031492404+0.0008706459056697614j),(-84205.36650653885-1339.8463879129931j),(-0.3222472873186687+0.9149874196177517j)
0,250,44100,0.0015151036910237706,-2.528925871190658,13190.665657182846,-212.61277866840345,1.5619720696490538e-07,(-0.0012395326806755721-0.0008712622613720187j),(82879.39664912962-1335.8854870479379j),(-0.2946209996506445-0.9243445334348827j)
0,250,44100,0.0015151036910237706,2.528925871190658,-13190.665657182846,-212.61277866840345,1.5619720696490538e-07,(-0.0012395326806755721+0.0008712622613720187j),(-82879.39664912962-1335.8854870479379j),(-0.2946209996506445+0.9243445334348827j)
0,250,44100,0.0015721734516224196,-2.3948600552752737,12962.745682945424,-217.8130885086945,1.642908520500156e-07,(-0.0011538371930601798-0.001067890019570067j),(81447.3332157883-1368.559997429236j),(-0.264258755761714-0.9327314545761912j)
0,250,44100,0.0015721734516224196,2.3948600552752737,-12962.745682945424,-217.8130885086945,1.642908520500156e-07,(-0.0011538371930601798+0.001067890019570067j),(-81447.3332157883-1368.559997429236j),(-0.264258755761714+0.9327314545761912j)
0,250,44100,0.0014955210811796744,-2.3109541685416364,12745.343508756769,-239.9759857334269,1.3535373716422768e-07,(-0.001008586093744818-0.0011042361141338347j),(80081.35506917724-1507.813587636206j),(-0.23450401150438333-0.9375030270390349j)
0,250,44100,0.0014955210811796744,2.3109541685416364,-12745.343508756769,-239.9759857334269,1.3535373716422768e-07,(-0.001008586093744818+0.0011042361141338347j),(-80081.35506917724-1507.813587636206j),(-0.23450401150438333+0.9375030270390349j)
0,250,44100,0.0012919208256048367,-2.5282413208302827,12561.465812909362,-257.20314712326063,9.447172834675423e-08,(-0.0010564340826019892-0.0007436440336265572j),(78926.01743231078-1616.0550349652208j),(-0.20935104839514151-0.9410116786706808j)
0,250,44100,0.0012919208256048367,2.5282413208302827,-12561.465812909362,-257.20314712326063,9.447172834675423e-08,(-0.0010564340826019892+0.0007436440336265572j),(-78926.01743231078-1616.0550349652208j),(-0.20935104839514151+0.9410116786706808j)
0,250,44100,0.0014351428526934577,-2.412154639589672,12359.79134003134,-246.6785921844453,1.2137289425207833e-07,(-0.0010699693991227895-0.0009564520336001865j),(77658.8593474904-1549.9273060090518j),(-0.18250302096603938-0.9480583976880066j)
0,250,44100,0.0014351428526934577,2.412154639589672,-12359.79134003134,-246.6785921844453,1.2137289425207833e-07,(-0.0010699693991227895+0.0009564520336001865j),(-77658.8593474904-1549.9273060090518j),(-0.18250302096603938+0.9480583976880066j)
0,250,44100,0.0014015717246632937,-2.663952285639063,12176.50649212123,-230.52836729946534,1.2358938387958662e-07,(-0.0012447107344399314-0.0006442813724962456j),(76507.24668407296-1448.4524503040996j),(-0.15804958814395992-0.9546946890291j)
0,250,44100,0.0014015717246632937,2.663952285639063,-12176.50649212123,-230.52836729946534,1.2358938387958662e-07,(-0.0012447107344399314+0.0006442813724962456j),(-76507.24668407296-1448.4524503040996j),(-0.15804958814395992+0.9546946890291j)
0,250,44100,0.0004563684362361961,1.6780124592103274,11983.765818663838,-95.2024021845389,3.1092577187728633e-08,(-4.883636827970639e-05+0.00045374790217247275j),(75296.22131650957-598.1743346140966j),(-0.13434191892546926-0.9773376196017596j)
0,250,44100,0.0004563684362361961,-1.6780124592103274,-11983.765818663838,-95.2024021845389,3.1092577187728633e-08,(-4.883636827970639e-05-0.00045374790217247275j),(-75296.22131650957-598.1743346140966j),(-0.13434191892546926+0.9773376196017596j)
0,250,44100,0.0022190260530708947,-2.3254378544950134,11940.939375433807,-168.1556545190487,4.209811519968459e-07,(-0.0015200940015075565-0.0016165985434820045j),(75027.13483764789-1056.5531377932534j),(-0.12704856133871695-0.9680249407888251j)
