,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
11850,19250,250,44100,0.0656360767765087,2.07852430524222,879.9310434621275,4.977218069907338,0.0051670534940598,(-0.031911807262572096+0.05735617780020045j),(5528.769803612441+31.272783447470527j),(0.9928554208559395-0.12512947820565068j)
11950,19500,250,44100,0.1274747181488141,2.2377420366023544,878.498134033864,-0.123811331152065,0.0161786372367538,(-0.07885446804187145+0.10015875716557728j),(5519.766568146257-0.7779295367570012j),(0.9921596085327983-0.12483601870968623j)
12113,19750,250,44100,0.1251584323643677,2.3944236770787457,881.7271885232047,-6.019553912372385,0.0127496396047041,(-0.09181818715349338+0.08505324038360965j),(5540.055315869765-37.821972697993566j),(0.9912690543948408-0.12518725912170584j)
12299,20000,250,44100,0.0985633999410474,2.379988739252184,885.7129863577014,-6.068868237837816,0.0078941215318955,(-0.07133330007396227+0.06801693986424952j),(5565.098822260863-38.13182374319143j),(0.9911908389952973-0.1257492772100222j)
12493,20250,250,44100,0.07861760763738,2.264051905782704,888.9032912766083,-7.01789383346811,0.0048688524634635,(-0.05024016209476648+0.060470276527535616j),(5585.144099252761-44.094727421793046j),(0.9909995730293172-0.12618273877399092j)
12737,20500,250,44100,2.0797035889443887e-07,-1.9717413514920272,899.9366730889714,227.40057959042812,2.8036695163695665e-08,(-8.116845889936052e-08-1.914767648008095e-07j),(5654.468881744703+1428.7999805267002j),(1.0244505110859863-0.13207886967255378j)
12913,20750,250,44100,0.042100907348006,-0.4561115476132349,752.5704734948723,1.1563606701364848,0.0018472344870327,(0.03779701537379647-0.01854378678583158j),(4728.539741680166+7.265628372401901j),(0.9944209269541198-0.10703542070153182j)
13091,21000,250,44100,0.0382965813942062,-2.2309647915747157,753.1053445149408,10.949469827630574,0.0022180715666157,(-0.023485375826297256-0.030250045764934553j),(4731.900435414696+68.79754794237462j),(0.9958012215801048-0.1072607560399007j)
13174,21250,250,44100,0.0603404538968078,2.301191402908385,753.7365679477932,-6.201736616975215,0.0029457216747249,(-0.04025697759152658+0.04494826060781569j),(4735.866529213542-38.966660390776305j),(0.9933611928519182-0.10708830759594211j)
13419,21500,250,44100,0.0524684499756976,0.8570228975789426,754.4222684238869,4.775003904357352,0.0032768601320301,(0.03435060878408869+0.039660735230385886j),(4740.17491237006+30.00223437358327j),(0.9949054630433405-0.10735311478703176j)
13583,21750,250,44100,0.000329145070464,-1.5501456253374748,112.1310310598402,33.631778281300015,4.490117133582439e-07,(6.7965934927511945e-06-0.0003290748907584163j),(704.5400468340857+211.3146951513858j),(1.0046749891114988-0.016052017925392608j)
13672,22000,250,44100,0.0008659758455385,1.2729379547658215,174.91052867996413,-2.085127304270517,6.970832998573276e-07,(0.00025414101007872463+0.0008278444975068861j),(1098.9952638729642-13.101241241791493j),(0.9993925557771908-0.024910546663121865j)
14089,22500,250,44100,0.0792462580879521,-2.0143084764886745,889.7481460824466,0.8724572099529386,0.0064784272642831,(-0.034005714833525866-0.07157919236484327j),(5590.452478555505+5.481810322719199j),(0.9920990527941225-0.12644409250131164j)
14438,23000,250,44100,0.0539195827116378,-3.0789829753377167,757.7898024719516,6.002739615491976,0.0036247880473886,(-0.053813935607401636-0.0033736825931891916j),(4761.333752822287+37.71632535488402j),(0.9950278790726281-0.10784931403633648j)
14613,23250,250,44100,0.0006475052796964,3.0238777025597026,221.5448915143872,15.812215338642185,7.741611844691228e-07,(-0.0006430242789290402+7.604514410900561e-05j),(1392.007607243893+99.35107908971627j),(1.0017561481681927-0.031630736463200616j)
14789,23500,250,44100,0.0007306155183708,-2.8489121767120213,149.99836234998824,5.127172393187393,6.438500578039741e-07,(-0.0006995453231166501-0.00021079700327558085j),(942.4675064184457+32.21497424825182j),(1.0005022440541966-0.02138513461463438j)
14957,23750,250,44100,0.0796600619377197,2.711379171001903,891.1344291957727,0.6906711810433392,0.006503788701533,(-0.07240117694847834+0.03322341108911711j),(5599.162752244746+4.339615016823881j),(0.9920483647283798-0.12663676142799568j)
15297,24250,250,44100,0.0789719034075605,2.218761171638713,887.4734777021068,3.555627053528432,0.007093947533493,(-0.04766467684147868+0.06296538818597472j),(5576.160315609448+22.340663660540088j),(0.9925193340150098-0.12617078534319975j)
15467,24500,250,44100,0.0010163798803372,0.7052785823312472,73.63743249094105,29.512093317479454,3.5159152327970926e-06,(0.000773903139960613+0.0006588641674225954j),(462.6776338855095+185.42995111649978j),(1.0041583454339476-0.010535570401855814j)
15563,24750,250,44100,0.0716809273064255,-2.27618594859968,752.1067724431593,-0.4913185802435263,0.0050496297086649,(-0.04647293293257559-0.05457491955242251j),(4725.626222045119-3.0870456845304592j),(0.9941945771463909-0.10694461417332282j)
15824,25000,250,44100,0.070539661552559,2.3274331461709887,753.1298943201513,2.3165630690083487,0.0054081818838636,(-0.04842405269070752+0.05129283549344058j),(4732.054686390089+14.555395038348108j),(0.9945767834302982-0.10713238725802177j)
15907,25250,250,44100,0.081545316916277,0.7204038800451137,753.1057484546462,-7.231303766146073,0.0052020559196893,(0.06128451492094438+0.053794488025081244j),(4731.902973442719-45.43562157520142j),(0.9932251082170893-0.10698333291686885j)
16169,25500,250,44100,0.0706397864008842,-0.8958740616374837,748.6357387166616,2.267876201565525,0.0054139305760575,(0.04413832584608609-0.05515240352212472j),(4703.817073934064+14.249486428178756j),(0.9946382778019969-0.10649479047447341j)
16351,25750,250,44100,0.0757372961595268,-2.434830774745318,751.5778270909129,2.0179652118912523,0.0061671535522641,(-0.0575958365745091-0.04918188323802088j),(4722.302760379584+12.679249369754656j),(0.9945581371511115-0.10690790350053932j)
16446,26000,250,44100,0.0753731779820006,2.1529917225722683,755.756464045797,-11.508139942441195,0.0038834648120094,(-0.041444618856057436+0.06295601263566875j),(4748.557910698549-72.30777579931306j),(0.9925796251058158-0.10729303113716669j)
16908,26500,250,44100,0.0136357275325636,2.5773971853066477,815.1292193005505,33.55483218536143,0.0007677489459529,(-0.011522450017106636+0.007291516368053602j),(5121.607934161986+210.8312285719396j),(0.9980236820948819-0.1164306411064935j)
17099,26750,250,44100,0.0630944802614684,-1.594388027885512,770.3621165630381,1.8377200317882267,0.0042521347823913,(-0.0014883680467370347-0.06307692288010157j),(4840.327931996649+11.546735502441388j),(0.9942429241526085-0.10956644733270242j)
17193,27000,250,44100,0.0677007799736693,2.323632164088981,771.8420347891308,-4.637860113940118,0.0039057475651326,(-0.04628776574013421+0.04940484138047245j),(4849.626532450662-29.140534524662787j),(0.9933029417569736-0.10967484939301217j)
17379,27250,250,44100,0.0584251149439138,-0.6875314062357366,767.6486277265874,-41.67598823224888,0.0010971852708719,(0.04515180609062508-0.037078409660665626j),(4823.278578808266-261.8579569230555j),(0.9881400543931014-0.10850726128165311j)
17528,27500,250,44100,0.0594935576357794,2.99518589816142,2366.0509160106017,-9.886881939918192,0.0025441925329939,(-0.058857075407688864+0.008679174765808161j),(14866.336351516615-62.121111338713185j),(0.9423876925202419-0.33029095937624064j)
17814,27750,250,44100,0.0306023937974291,-1.0766583152592957,763.7154159162145,18.885494705701035,0.0019713170723263,(0.014513887644818004-0.02694166979915185j),(4798.565480151306+118.66106285367862j),(0.996764336504069-0.10888901507906694j)
17909,28000,250,44100,0.0815281549871611,3.106464917107762,778.9690594324095,-8.37074494508468,0.0050125728325541,(-0.0814778590051563+0.0028633105920297178j),(4894.406948973217-52.594941649103845j),(0.9926629784456034-0.11062457035637609j)
18055,28250,250,44100,0.0746695361747115,0.3940152420901206,792.2315152104223,-19.904792972649087,0.0029881438653758,(0.0689479874210437+0.028665565808721632j),(4977.737416254747-125.06550274820022j),(0.9908225919355382-0.11231536541300155j)
18213,28500,250,44100,0.045019687763757,-2.632274918682345,802.2425524815626,-14.988240290314485,0.0012482872510844,(-0.03930567062654168-0.02195077545199703j),(5040.6386185464025-94.17389117258107j),(0.9913555767748102-0.11380818536739039j)
18498,28750,250,44100,0.0361763564622253,0.6684820891336494,796.0718973374933,1.7819308357043675,0.0013950694863225,(0.028389879191416934+0.022421942966182586j),(5001.8672488095135+11.196201645307925j),(0.9938270108110165-0.1132067390373877j)
18673,29000,250,44100,0.0249497652505826,-2.9667844336577334,781.7803864735042,19.40372293460444,0.0013400812550348,(-0.02456952861427788-0.004339245295136181j),(4912.0710377315+121.91718684729018j),(0.9965543521770862-0.11146237524261092j)
18855,29250,250,44100,0.0560963823661221,0.5190704399324715,780.0116315433412,7.423431582399908,0.004142792083816,(0.04870740528512517+0.027827913772985866j),(4900.957622742299+46.642796247388006j),(0.994882791760032-0.11102157035570265j)
18926,29500,250,44100,0.0672820673062541,-2.18784855646376,772.6556648528419,-11.037150708308417,0.0031396138241637,(-0.03893165895635275-0.05487442493465927j),(4854.738720912451-69.3484631635702j),(0.9923850071991225-0.10968994016058843j)
19213,29750,250,44100,0.0358706746023952,1.1232880029934946,800.1281737830409,9.63662055860845,0.0018469171977326,(0.015521978530284876+0.03233842109529001j),(5027.353585374037+60.548672704713354j),(0.9948741648014257-0.11390847815279538j)
19396,30000,250,44100,0.0101649888682578,-2.7627083917779123,769.4606560446268,40.61999711538631,0.0006056460442736,(-0.009444066588386677-0.003759867679310563j),(4834.663888512365+255.2229690530724j),(0.999765999321868-0.11004513122513805j)
19569,30250,250,44100,0.0519201500046718,0.5062166305636733,781.2331263989643,5.307082549389755,0.0032735783706613,(0.045408595395815377+0.02517461897798584j),(4908.632501271944+33.34538309831489j),(0.9945635206126059-0.11116118829837594j)
19752,30500,250,44100,0.0016228944392185,-1.8421800012689844,262.95410960075816,6.636390998038727,3.364076894365573e-06,(-0.00043504075336350584-0.0015634979705005866j),(1652.1893979059744+41.6976744115758j),(1.0002435923418813-0.03749128081679428j)
19859,30750,250,44100,0.0875102906296362,2.3483870687992807,782.1172059808733,-28.002372615427323,0.0033299598719815,(-0.06139412253428373+0.06236034544747775j),(4914.187337111373-175.94409618342095j),(0.9898407667736682-0.11075957134559104j)
19992,31000,250,44100,0.0623955259455467,1.9434628858663052,2369.8820827370155,-5.207805613893586,0.0032550426894175,(-0.022718226553251654+0.05811268226726868j),(14890.408282001372-32.72160771586355j),(0.9428356002138218-0.3310259179793628j)
20257,31250,250,44100,0.0083452743565597,1.3801849240585855,765.7076918037378,40.26397871422388,0.0004009245029942,(0.0015810895017251657+0.008194129610507066j),(4811.08331873564+252.9860394658031j),(0.9997739844278581-0.10950497916874283j)
20428,31500,250,44100,0.0373985928814473,-1.0437613172933475,767.8895307899267,14.702233881719849,0.0024654875921294,(0.018810479019466586-0.03232368525664194j),(4824.792217396293+92.37685990834004j),(0.9961055333123596-0.10941654890279283j)
