,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
2369,3750,250,44100,0.0392959595634041,1.919148997743513,1175.1677269450809,-2.3716454153683126,0.0014212539256052,(-0.013413671354001847+0.03693569897559165j),(7383.796595412964-14.901487627682009j),(0.9856826847399562-0.16659552479179124j)
2541,4000,250,44100,0.0342795315544878,-2.915927964871691,1193.8265333185982,-2.054582907465206,0.0010934574198048,(-0.033410394444034236-0.007670190785708823j),(7501.0333334685565-12.909325136567698j),(0.9852808276124805-0.16922294514466957j)
2687,4250,250,44100,0.0350003396679912,-1.3551669750604491,1192.3870428143848,-1.829822378678448,0.0011488396842538,(0.007488751349011179-0.03418979935751956j),(7491.9887478826595-11.497113084460826j),(0.9853470664851649-0.16902628037067685j)
2849,4500,250,44100,0.0337996420539339,0.2395462198668677,1192.7347269429667,-5.378128689061142,0.0009497623829773,(0.032834518272304755+0.008019364862614922j),(7494.1733116909045-33.791779159229975j),(0.9848406821955347-0.16898963693222727j)
3099,4750,250,44100,0.0253936451747713,1.674293065413092,1196.911698692164,1.519090026420165,0.0006808743515277,(-0.002623470015005609+0.025257763565734705j),(7520.417999213965+9.54472413428623j),(0.985708105999485-0.16974242479462243j)
3402,5250,250,44100,0.0261271140239351,-1.9323442659798116,1188.8030828942522,1.6147749360902266,0.0007232718021198,(-0.00924174866560137-0.02443800664582859j),(7469.470063570961+10.145930152843967j),(0.9859169892282834-0.16860583950493113j)
3544,5500,250,44100,0.016275757133092,-0.5783646978609244,1196.8565737999354,6.641108060056795,0.0003384123300733,(0.01362863081575819-0.008897229475694267j),(7520.071639301054+41.72731258634078j),(0.986429036831535-0.16985859452477756j)
3697,5750,250,44100,0.0206005530236514,0.9323772210283764,1189.8493037114383,2.375915317312109,0.00046225575057,(0.012276418903163472+0.016543044574513038j),(7476.04366283757+14.928316212838368j),(0.9859987656642872-0.16877110085107586j)
3762,6000,250,44100,0.0219656852638321,2.5084577719053414,1188.8603194692496,-0.5006913251628897,0.0004740217409622,(-0.01770822238063268+0.012996545280488696j),(7469.829691578018-3.145936377695745j),(0.9856185012262388-0.16856306643578162j)
3921,6250,250,44100,0.021161627493647,-2.1309683228553253,1191.5592048450997,-1.057677395352786,0.0004314246568405,(-0.011243848052346541-0.017927363418964396j),(7486.787288517321-6.6455830702166j),(0.9854754039363348-0.16892864369816632j)
4049,6500,250,44100,0.0200083557947121,-0.5833808390965817,1192.758733241428,-1.268631910005663,0.0003828463119318,(0.016699075634484115-0.011021577680240185j),(7494.324147712676-7.971049377166757j),(0.9854169009293203-0.16909198046542437j)
4284,6750,250,44100,0.0189061368351358,0.9193410211708292,1197.1305780906014,3.0043947884414144,0.0003984039353186,(0.011463628488204028+0.01503420207105516j),(7521.793259034271+18.877169191702016j),(0.9859114286679651-0.16980909525937105j)
4438,7000,250,44100,0.021577866830874,2.307653566149757,1188.2287876245953,5.597042216474266,0.0005716431194813,(-0.014499544432974739+0.015980223659483817j),(7465.861659970669+35.167253418214976j),(0.9864903349175687-0.16862081247250163j)
4588,7250,250,44100,0.0189141727109133,2.4165648879595305,1168.0480474471835,18.536647677289466,0.000741789810142,(-0.014156899080817105+0.012543051373322987j),(7339.062329799948+116.46919233030977j),(0.988792326386712-0.16608961266511765j)
4656,7500,250,44100,0.0232560132658317,-0.7795044813376583,1184.401929683224,-1.197639224724711,0.0005185013874935,(0.016541117084136442-0.01634728107758086j),(7441.816802380782-7.524989180092255j),(0.9856274998634411-0.16792027985961788j)
4828,7750,250,44100,0.0203449060580868,1.212486935108052,1186.996816482128,-11.397316275831972,0.0002839056409701,(0.007134785534391951+0.01905282230774774j),(7458.120956989451-71.6114501655862j),(0.9841341598852585-0.16804028849057345j)
4959,8000,250,44100,0.0132440847029837,-3.1259369802853745,1195.9454429322084,-20.694648996654017,9.20102013688586e-05,(-0.01324246167284825-0.00020733659338024145j),(7514.346835220033-130.0283145130153j),(0.98261663375938-0.1690707791988401j)
5190,8250,250,44100,0.0106727752061857,-1.952784813948494,1188.5874135558156,4.045844085469476,0.000131944762306,(-0.003978451698857313-0.009903537382250478j),(7468.114973152487+25.42078811296124j),(0.9862637213180424-0.1686339438885494j)
5271,8500,250,44100,0.0077425436729478,0.238020025479801,1198.0899195713853,-0.6059752763450745,5.867655926961131e-05,(0.00752425593813508+0.0018255287192876601j),(7527.8209793309-3.807454952845462j),(0.9853812082532796-0.16985645596957608j)
5493,8750,250,44100,0.0063110510362232,1.4143826308271026,1187.8703332658165,14.016073039587084,6.824095262195724e-05,(0.0009831146564700998+0.006234007599774669j),(7463.609424810296+88.06558418668949j),(0.9876829692641218-0.1687727541213289j)
5660,9000,250,44100,0.0038059837854909,-2.74770771012132,1214.6363694895526,8.575879090197141,1.994331757363612e-05,(-0.0035145408563018793-0.0014606557242571262j),(7631.785390342712+53.88383749567531j),(0.9862674231315961-0.1724043787637735j)
5818,9250,250,44100,0.0132247180627392,-1.3343319848323572,1192.6516251138548,1.4016575176357575,0.0001838861086123,(0.0030981127639242156-0.01285670506548823j),(7493.651167499229+8.806873920506805j),(0.9857944571295012-0.16914128052720465j)
5972,9500,250,44100,0.0136650280028791,0.1644035865156482,1195.6021447702935,6.155347585462599,0.0002341702646948,(0.01348077070854577+0.0022364729873365482j),(7512.189829253109+38.675189509561946j),(0.9863911095557129-0.16967054828424216j)
6120,9750,250,44100,0.017372493359005,1.5469069091766952,1197.2178052589932,4.317193718259503,0.0003531429768446,(0.0004149792745534852+0.017367536316655965j),(7522.341323497097+27.125728138816118j),(0.9860937420927185-0.1698531146436975j)
6261,10000,250,44100,0.0205130200782656,-3.0954431552341,1190.3707587246042,0.7949379493040682,0.000432877528481,(-0.02049117988394477-0.0009463295911816515j),(7479.32006131465+4.994742443186793j),(0.9857641546605919-0.16880632682249455j)
6337,10250,250,44100,0.0210705336193358,-1.4401649269475496,1193.9227321603057,-0.1536685130996782,0.0004415558360188,(0.00274465168665663-0.020891009408893893j),(7501.637768617341-0.9655277436840319j),(0.9855453916085957-0.16928229066105946j)
6618,10750,250,44100,0.0221425997081693,1.7468015845481228,1188.662926577348,-4.581020612877037,0.0004186024361863,(-0.0038771238928086635+0.02180051907996767j),(7468.5894354598795-28.783401406715818j),(0.9850504174708917-0.16843739782634223j)
6848,11000,250,44100,0.0166436204119214,-2.9017559207372248,1194.412978454953,1.00067471357294,0.0002870814917707,(-0.016167226252409087-0.003953592760963414j),(7504.718076932769+6.287424657587638j),(0.98569566526403-0.16937898368011856j)
6932,11250,250,44100,0.0171124721073384,-1.4569181939903524,1189.5401775443622,-1.0144447569167216,0.0002825466798281,(0.0019445271581863223-0.017001632737931777j),(7474.101365846534-6.373944391604512j),(0.9855300280814683-0.16864619104190182j)
7067,11500,250,44100,0.0190842392393784,0.3910080002963962,1191.472569678235,-11.739142287109864,0.0002472087951484,(0.017643863153178188+0.007273395381646181j),(7486.242943709792-73.75920633725926j),(0.9839788798656657-0.16865960936646623j)
7220,11750,250,44100,0.0149915392928561,1.905103080654429,1200.5132260029347,-13.93369050603171,0.000142789841837,(-0.004918939652141492+0.014161577704049796j),(7543.047062696405-87.54795946228613j),(0.9834532728283729-0.16987378518868707j)
7431,12000,250,44100,0.0085452359174905,2.582982840765617,1177.862840822799,10.592701349085692,0.000108869917674,(-0.007246298022223559+0.004529042046469662j),(7400.7304953306175+66.5559054799166j),(0.9874408662042851-0.1672827072443434j)
7577,12250,250,44100,0.012304908980898,-1.607400529313873,1174.2827395558843,3.418842423607115,0.0001713580775795,(-0.0004503108051134557-0.012296666426596459j),(7378.236055652124+21.48122048357047j),(0.986517228557048-0.16660863561818048j)
7708,12500,250,44100,0.008918844674582,-0.1649887431837828,1193.5381249432714,9.27434238824797,0.0001125587865408,(0.008797728585505237-0.0014648419932211305j),(7499.221210202236+58.27241182759247j),(0.9868794159168122-0.16945575623172057j)
7801,12750,250,44100,0.013860741589502,1.5461851580286987,1190.6620018721592,-3.243006018323757,0.0001716218248737,(0.00034109461400178703+0.013856544009068442j),(7481.149995980183-20.3764077654268j),(0.9851901967950677-0.16875011959256983j)
7926,13000,250,44100,0.0139901678198634,3.1096413653287804,1187.767928610644,-6.245559640432154,0.000158123037896,(-0.01398302725238014+0.00044692783213435595j),(7462.9659973855305-39.24200856787713j),(0.9848382992339066-0.16827187563714174j)
8185,13500,250,44100,0.0075026662774849,-0.1659251365848021,1194.460870888717,-3.989705446024825,4.902545742103297e-05,(0.007399624489275525-0.00123917661736467j),(7505.018993968919-25.068058638437556j),(0.9849939212092174-0.16926531767906677j)
8314,13750,250,44100,0.0066710487732234,1.2462477994320909,1184.5514497993634,-2.739811613867458,4.044495940567127e-05,(0.0021272701365281305+0.0063227852644986825j),(7442.756264977637-17.214744076692007j),(0.9854073826351772-0.1679043802552517j)
8454,14000,250,44100,0.0064215562962639,-2.9820547357294944,1177.8976749410756,-22.75784173840634,2.0474139297965995e-05,(-0.006340007643338438-0.0010201413375101236j),(7400.949364550763-142.99173683387306j),(0.982759198914948-0.16649460176988196j)
8685,14250,250,44100,0.0008755600552671,-1.368471172206137,1205.1189631681077,42.033257432151295,4.828267539732812e-06,(0.0001759416900153798-0.000857700374311413j),(7571.985762781352+264.1027455105902j),(0.9912140400838361-0.17188424126488136j)
8829,14500,250,44100,0.0044464915659644,-0.1559455827827579,1166.764510582762,12.034719007638513,3.1237518987627667e-05,(0.004392533879606899-0.0006906036219846774j),(7330.997629832191+75.61636964482919j),(0.9879070937584532-0.16575516505308427j)
8918,14750,250,44100,0.0003247276865478,1.1962964280729196,394.2525147485019,-233.5540021560276,6.551056859562688e-09,(0.00011878770475303765+0.0003022210310521228j),(2477.16160798639-1467.4630747797419j),(0.9657461598822044-0.05430450313103794j)
9139,15000,250,44100,0.0063020140691695,-2.476604096869613,1183.6659022974384,5.186053814554631,4.8009649045307e-05,(-0.0049592051504780185-0.0038886585866443214j),(7437.192205924732+32.58493712985231j),(0.9865419774383-0.16796962262886658j)
9212,15250,250,44100,0.0095467012067233,-0.4336696240682062,1191.395687089181,-11.317837716713395,6.266569238859062e-05,(0.00866296187174614-0.004011557744707976j),(7485.759876155869-71.11207165069656j),(0.9840397932233225-0.16865895451051366j)
9579,15750,250,44100,0.0083521421374285,2.368452570525651,1184.002926641205,4.719853143739737,8.286277473600764e-05,(-0.0059778052882989915+0.00583301999130763j),(7439.309792329649+29.655711924790893j),(0.9864683850489093-0.16800583433112898j)
9726,16000,250,44100,0.0069846818552311,-1.9654316680080328,1200.2644547181053,5.338369060911706,5.931392653570707e-05,(-0.0026854116995722165-0.006447817043201192j),(7541.483986614717+33.541962047822516j),(0.9861633896428752-0.1703059127642442j)
9869,16250,250,44100,0.0091161118394377,-0.8641895230456372,1190.5347945877422,4.41449579382085,9.759388484022365e-05,(0.005918697170608832-0.006933434853790999j),(7480.350729039769+27.73709511034125j),(0.9862686964478631-0.1689164529094412j)
9941,16500,250,44100,0.0107131576727704,0.7256364375558962,1185.8068021412944,-2.5666272585705183,0.0001049288993912,(0.008014269274654724+0.007109376577096253j),(7450.643876367792-16.1265946800569j),(0.9854016500138976-0.1680847723437936j)
10151,16750,250,44100,0.0115778585938362,2.3090985362171548,1190.9499418775104,6.654477951226118,0.0001713335901373,(-0.007792282934375024+0.008563126548727082j),(7482.959176391155+41.81131809009446j),(0.9865735117398051-0.16902872468553315j)
10298,17000,250,44100,0.015555454929419,-2.2994696235187897,1181.487366678838,1.6562296786076116,0.0002567646539761,(-0.010358072909610517-0.01160527912893011j),(7423.504062934776+10.406397981942114j),(0.9860980178600952-0.16757910383724373j)
10386,17250,250,44100,0.0138625758434065,-0.5112845649714802,1189.2441066309952,-0.1050888529644561,0.0001914563411826,(0.012089783792226043-0.006782929814720682j),(7472.241097433783-0.6602927368946271j),(0.9856648369075017-0.1686264643631709j)
10572,17500,250,44100,0.0141177310698044,1.072855808284548,1189.2436794678808,1.941312526873362,0.0002136909407237,(0.006742870592482723+0.01240338771192587j),(7472.238413488778+12.197626345494383j),(0.9859522722631898-0.168675576728343j)
10718,17750,250,44100,0.0149390640928248,2.700170494847672,1188.4816299304136,3.039091965434774,0.0002490684030347,(-0.013507080028679376+0.0063823526280188505j),(7467.450315031621+19.095177984387302j),(0.9861248050035989-0.16859489465727934j)
11025,18250,250,44100,0.0117719602714062,-0.5862134005105955,1189.0664763544737,3.23314702007997,0.0001557653889711,(0.009806530657065252-0.006512373231288844j),(7471.125013490232+20.31446185251793j),(0.9861380176834322-0.16868172807114773j)
11108,18500,250,44100,0.015438854560518,1.1243857844866587,1189.2352616394792,-9.649540481328748,0.0001726134447427,(0.006665426285225793+0.013925886778839243j),(7472.185522713046-60.62985097331942j),(0.9843255998542975-0.16839607240003432j)
11270,18750,250,44100,0.0108857860727134,2.702148382617375,1197.250204973317,-10.021998204327168,8.481895071357331e-05,(-0.00985150827470974+0.004631211842942115j),(7522.5448969060935-62.970071866008645j),(0.9840804377550483-0.1695110035730215j)
11477,19000,250,44100,0.0080412766345418,-2.5459884058386506,1195.4440421189722,6.956583699483931,8.36116493734853e-05,(-0.006656646489036349-0.004511229037992748j),(7511.196440997301+43.70950448876245j),(0.9865075413907187-0.16966769659789457j)
11546,19250,250,44100,0.0075363104487718,-0.6699142354421191,1201.6851282005564,-3.349432432953149,5.055239957507061e-05,(0.005907524762084008-0.0046794365436057155j),(7550.410341365953-21.045104650122003j),(0.9849090203875774-0.17029459875332448j)
11752,19500,250,44100,0.0059217011658891,0.1202830283573538,1178.5253885718455,11.613604761019763,5.44681317694416e-05,(0.005878915182190702+0.000710563845618655j),(7404.893405612733+72.97043079783026j),(0.9875687062692551-0.16740026529446778j)
11830,19750,250,44100,0.0099558753476913,2.1578964628801334,1185.1588320581486,-7.409786574529928,7.709475440299235e-05,(-0.005515047911020024+0.00828876953943846j),(7446.572560261878-46.557062134423j),(0.9847374273305352-0.16787791792955606j)
11978,20000,250,44100,0.0072875860590688,-2.346642389476632,1192.0492488496373,-11.498921705152952,3.631414969633702e-05,(-0.005103644235182538-0.00520208862756329j),(7489.8663258065035-72.24985590622546j),(0.9839986963909184-0.16874623066317093j)
12166,20250,250,44100,0.0048934840863495,-1.079348245717466,1190.074166746204,6.326608162631688,3.022604808186816e-05,(0.0023092502308961456-0.004314342345533351j),(7477.456518953737+39.75125145172986j),(0.9865485086861558-0.16889773187838164j)
12221,20500,250,44100,0.0064886985213064,0.5811445400422355,1184.6854218137146,-11.178446621726096,2.907375197266775e-05,(0.005423480464528476+0.0035621718306789053j),(7443.598035969781-70.23625157072068j),(0.9842201362900254-0.16772141643619506j)
12482,21000,250,44100,0.0046057107213023,-2.4691307273971166,1187.146250528768,-5.987831023885341,1.7283228916100228e-05,(-0.003603003606493683-0.002868960832760293j),(7459.059878795691-37.62265191115047j),(0.9848893644810653-0.1681908196650305j)
12651,21250,250,44100,0.0031602535399037,-1.009005153213177,1167.8492852833638,5.17491228144661,1.2067891875665306e-05,(0.0016834763075402423-0.0026745298574562195j),(7337.813470292613+32.51493281272853j),(0.9869164227632333-0.16574577631166218j)
12704,21500,250,44100,0.0026754216788211,1.4299412513345804,1180.6658629690871,-48.4089617584714,2.0235233735054785e-06,(0.00037560184197121165+0.002648925143490119j),(7418.342402895875-304.16247725664596j),(0.9791085960475217-0.16627340358490517j)
12871,21750,250,44100,0.0004349973734076,2.191684751914433,1182.8768380511233,20.020708464299265,4.184476158267196e-07,(-0.0002530632024817797+0.0003538103028760196j),(7432.234369045865+125.79382126221111j),(0.9886482353610597-0.168213869983633j)
13101,22250,250,44100,0.0265135940705278,-0.4932650589926893,2383.325843837007,0.5241334796250422,0.0007162058842164,(0.023352949271523024-0.01255429929778651j),(14974.877924218074+3.293227778180976j),(0.9429695942029925-0.33310314963389764j)
13157,22500,250,44100,0.0009736826816032,-2.594661789330266,1182.6942379227426,-62.5344181660061,2.1222232081205562e-07,(-0.0008316464306389051-0.0005063814558804333j),(7431.087058602134-392.91533741367374j),(0.9770920894762465-0.1662214899308835j)
13427,23000,250,44100,0.0053164180095433,-0.3590030533158297,484.468406334299,-28.728485830017117,1.2075903163627804e-05,(0.004977483374241223-0.0018678757216015651j),(3044.004772472377-180.50640006468046j),(0.9935436934960393-0.06868852716782903j)
13539,23250,250,44100,0.0052968155461122,-0.8171408555989924,606.7388352261531,-1.9252143093805008,2.6224533246638914e-05,(0.003624657847544976-0.0038623969782723326j),(3812.2525347882215-12.096478261871457j),(0.9959926674308837-0.0863143311110769j)
13639,23500,250,44100,0.005543243130705,2.71149495847951,586.8837334518753,-6.43642205352825,2.466936768788008e-05,(-0.005038392368442052+0.0023113084492844852j),(3687.4992510475236-40.44123247753536j),(0.995592742964041-0.08344280397323134j)
13799,23750,250,44100,0.0003850623885465,-0.6886953845594546,394.88621185777936,38.9048717667757,7.971232022724893e-07,(0.0002972973496305009-0.00024471887744068196j),(2481.1432443526046+244.446518662711j),(1.0039673260209707-0.05654463471794228j)
13998,24250,250,44100,0.0001660543337829,2.5847322376611563,170.43727758103515,51.19265515480273,2.803800342640969e-07,(-0.00014096661858860988+8.776362692938604e-05j),(1070.8889982928488+321.6529387041678j),(1.0070234008166437-0.02445855557859244j)
14091,24500,250,44100,0.0008881995984862,2.9688077471342806,1211.1358396980672,10.804774558763269,1.1862087458634597e-06,(-0.0008749741186577715+0.00015270500460099823j),(7609.790912989507+67.88840075500916j),(0.9866665654249139-0.1719670672016757j)
14165,24750,250,44100,0.001714361829117,-3.090270945629615,1153.7236387256617,17.351245738825007,5.792196040927808e-06,(-0.0017121045806430795-8.794535845906207e-05j),(7249.059415386847+109.02109228744769j),(0.9889621951868913-0.16404355145378577j)
14234,25000,250,44100,0.0020620029993879,-0.5455016689621026,1179.4116463184048,13.328419219978734,7.081502313934523e-06,(0.0017627385426719116-0.0010698641033626596j),(7410.461927264288+83.74492781090038j),(0.9877888674704187-0.16756589923103232j)
14272,25250,250,44100,0.0045149657827548,-2.155959306005576,595.9651479120464,-14.605930636963176,1.2696634112691252e-05,(-0.0024937747667009825-0.003763775156994969j),(3744.559460952079-91.7717687758512j),(0.9943259172864054-0.08463234777726078j)
14352,25500,250,44100,0.0043904213025903,1.6626669856077072,595.993475708795,-2.7291712100775896,1.752456169910049e-05,(-0.0004027837420191942+0.00437190627431603j),(3744.7374497483947-17.147888447937042j),(0.9960095495633415-0.08477969968769149j)
14414,25750,250,44100,0.0023210845918709,-1.5030392941466402,1195.3386246280047,-18.61504821211783,2.991871030806264e-06,(0.00015714949407379304-0.0023157585623576737j),(7510.534083366934-116.96179741881838j),(0.9829224372352924-0.1690359012410181j)
14486,26000,250,44100,0.0034939851174216,-0.5594419945553484,1179.6067895149702,-8.643909220117909,9.126475264414794e-06,(0.0029613319215396196-0.0018543045195529323j),(7411.688048129744-54.311283408438996j),(0.9846967589398099-0.1670695277841518j)
14623,26250,250,44100,0.0061318252998666,-0.5207788064487474,586.8354376693128,6.10480318592696,4.706030798760717e-05,(0.00531894113447739-0.0030509255507220824j),(3687.195799696128+38.3576096810394j),(0.9973738552479757-0.0835851717699458j)
14666,26500,250,44100,0.0013849544355093,-2.2013658391783544,284.0557199180163,-4.342504709940789,1.6508030118627966e-06,(-0.0008165758439602226-0.0011186164130289008j),(1784.7747258091995-27.284761789858113j),(0.9985631532650787-0.040435010168752505j)
14807,26750,250,44100,0.0130645535616416,2.612129437028489,576.7713760684161,16.64664188838609,0.0003264551946027,(-0.011275732784375908+0.0065985157376757045j),(3623.961435714824+104.59393572698772j),(0.9989919987782391-0.08227845210060154j)
14911,27000,250,44100,0.0224147128320565,0.9636373352349166,585.7093335565639,12.051250671598202,0.00079432599907,(0.012788412354561733+0.01840858117273715j),(3680.12027888055+75.72024115292395j),(0.9982326227142121-0.0834958592300699j)
15019,27250,250,44100,0.0324826539301286,-0.8810135468382954,589.7450562704521,2.314085781319263,0.0011466960989997,(0.02067097469398567-0.02505660814126902j),(3705.4774725403026+14.539829780738385j),(0.9968006161054842-0.08395327210200498j)
15134,27500,250,44100,0.0376729961591569,-2.975483386151598,584.7296294638428,0.4088502276849261,0.0014400412336464,(-0.03715444803971239-0.006229095477849764j),(3673.964616519781+2.568881743426956j),(0.9965897916160555-0.08321836700364613j)
15252,27750,250,44100,0.0374779287505645,1.3086200591001131,580.8240454730478,0.5842372233976649,0.001434115044914,(0.009713644433580354+0.0361972409894783j),(3649.425108572862+3.670870737959606j),(0.9966608489629674-0.08266586599938423j)
15384,28000,250,44100,0.0366150905196201,-0.4966907682061102,585.0997977245718,0.0818412718644673,0.0013445649556132,(0.03219067984116665-0.017447778801998923j),(3676.290452296777+0.5142238768997109j),(0.9965389705794837-0.08326704749814826j)
15462,28250,250,44100,0.0358676210446771,-2.464402401392809,584.1700606973075,-1.320015691549137,0.0012280819282994,(-0.027952942550373797-0.02247485800133272j),(3670.4487422675293-8.293903198388039j),(0.9963509699886004-0.083118437185812j)
15595,28500,250,44100,0.0335647997246229,1.883292323201829,587.3796082267293,-4.523353537186535,0.0009637247567833,(-0.010318984297933296+0.03193922891387731j),(3690.614924147087-28.421068484029252j),(0.9958582454161242-0.08353590852718479j)
15724,28750,250,44100,0.0284302148912313,-0.2753500942710588,582.4654132485588,-3.885979692100403,0.0007064377345129,(0.0273592507325338-0.007729716561164397j),(3659.73812646363-24.416330505403504j),(0.9960069329973988-0.08284615678279537j)
15898,29000,250,44100,0.0246503846963125,-2.176845987082239,584.9900522070428,1.331788427869529,0.0006372787766108,(-0.014041478108015124-0.02026026550216778j),(3675.6009008735105+8.367873482261624j),(0.996717759391176-0.08326629286657503j)
16028,29250,250,44100,0.0256386763978618,2.0784578114290366,577.8671899206579,1.9858158318088328,0.0007059098153207,(-0.012463857629315475+0.02240522216873628j),(3630.846637210633+12.477248857185867j),(0.9968946371648482-0.0822624102979858j)
16104,29500,250,44100,0.0312376685986752,0.5197816255292165,583.7829250644596,-4.711322771073737,0.0008294785317233,(0.027112036764452646+0.015515456872539468j),(3668.016297347334-29.60211401259112j),(0.9958742509016938-0.08302335598258603j)
16293,29750,250,44100,0.0337219349442623,-1.734016312499389,580.1500921797259,6.937164527445235,0.0014693250592853,(-0.0054796873955927725-0.03327374223665932j),(3645.190535142536+43.58749023233132j),(0.9975713140623831-0.08264493546782957j)
16421,30000,250,44100,0.0351016610513572,2.6021976048132958,585.5164083183608,4.913338776737645,0.0014742494097912,(-0.030117911475558742+0.018028810745991476j),(3678.908093858488+30.871418011193697j),(0.9972202483774218-0.08338357801486988j)
16552,30250,250,44100,0.0422717532786849,0.5864030330372398,584.0858201253359,5.135639184418592,0.0021559857602134,(0.035209686714443966+0.023391859411443183j),(3669.919443143449+32.26817266651465j),(0.9972688086980389-0.08318295315130562j)
16680,30500,250,44100,0.0180633026322394,-1.9226779291816332,586.5453363373309,18.306930467012695,0.000669892912107,(-0.006225783240632578-0.016956489171539246j),(3685.373039269426+115.0258365298925j),(0.9991127662660942-0.08368931600002306j)
16805,30750,250,44100,0.0615577511611692,2.89436673849082,583.1482837449714,1.3684451536117337,0.0039794349643112,(-0.059686088492121675+0.015064115258821262j),(3664.0287283333964+8.598194482854355j),(0.9967447804619983-0.0830051772567834j)
16923,31000,250,44100,0.0668643810976302,0.9714056535140178,583.227731848044,2.3893372447823817,0.004872219973988,(0.03772083648512828+0.055208549649772114j),(3664.527915487305+15.012648670313615j),(0.9968888302300715-0.0830285356686439j)
17056,31250,250,44100,0.0708247572278184,-1.0172893340907725,583.5508746708763,1.2318323465648076,0.0052418992053393,(0.037230719678209005-0.060249645215735906j),(3666.558281723846+7.7398309008445505j),(0.9967206173022745-0.08306073317772128j)
17190,31500,250,44100,0.0742730531006196,-2.944239852898173,582.4119455438201,1.5165436931230716,0.0058242430799292,(-0.07283134336451474-0.01456302992538341j),(3659.4021789668077+9.52872505032675j),(0.9967745152697693-0.08290235715009606j)
17314,31750,250,44100,0.0775183514159785,1.4451750794042846,582.4175865468695,1.323009774706822,0.0063001909719057,(0.009712360255388172+0.07690750850548148j),(3659.437622434286+8.312715577692877j),(0.9967469640493162-0.08290087233168422j)
