,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
27072,63500,250,44100,0.015476663309855,2.002929741760953,415.1199749775616,-2.731805374834783,0.0002177459948062,(-0.006481766710703219+0.014053960563294327j),(2608.2757274957726-17.16443939323613j),(0.9978630093080991-0.059087096130342034j)
27281,63750,250,44100,0.0137018572469214,-0.182125896746405,414.04565205743,1.4081177552823887,0.0001974404609445,(0.013475240468927329-0.0024816902142689333j),(2601.5255575088354+8.847464790769004j),(0.998460799352918-0.0589691295004862j)
27420,64000,250,44100,0.0148029987113848,-2.341911896665213,418.5316067683244,0.5726501976177096,0.0002236415414826,(-0.010316738044087628-0.010615728283021156j),(2629.7116422370004+3.5980673078250796j),(0.9983040667202853-0.05960017902340401j)
27600,64500,250,44100,0.0135964855318317,-0.5817568164901559,417.404364595912,-5.476013919374002,0.0001531910084766,(0.011359844383262197-0.007471168208879736j),(2622.6289707816654-34.406810200121626j),(0.9974536612191529-0.059388643319724016j)
27754,64750,250,44100,0.0112616341598508,-2.858443582240132,417.2540531524108,-4.746821527361249,0.0001076798867522,(-0.010813200514700985-0.003146283296079644j),(2621.6845361283576-29.825159276519962j),(0.9975585661244042-0.059373450210640354j)
28003,65250,250,44100,0.0070296090911437,-0.818871571950186,411.1905884666739,-2.771824345327219,4.486022905551245e-05,(0.004801545093442414-0.005134254443434737j),(2583.5866639043334-17.415886000642658j),(0.9978902426853992-0.058528106853880275j)
28140,65500,250,44100,0.0070220031531427,-2.853689466828383,425.57443880681615,-4.941381128028662,4.159383127208571e-05,(-0.006732987031975125-0.0019938440034269066j),(2673.9630610221852-31.04761330080418j),(0.9974598306914895-0.06055428949540273j)
28300,65750,250,44100,0.2906280768180656,-2.910205067194128,838.7626860508094,-9.277132542270664,0.0618892145337125,(-0.28288258260023474-0.06664925728309967j),(5270.10138520493-58.28994288235263j),(0.9915564850176399-0.11906172036438006j)
28413,66000,250,44100,0.1849035150301072,-1.4610863972450958,830.3901433188391,-14.739531414894586,0.021211199679946,(0.020245081964726575-0.18379185652996324j),(5217.495147727681-92.6112072207776j),(0.9909263080230939-0.1177871181959192j)
28613,66250,250,44100,0.1140803891967473,0.4265639758320895,833.8383843353522,0.1757054865404302,0.0130957977872191,(0.10385796029939626+0.04720020425517657j),(5239.16108501825+1.103990131421672j),(0.9929762153713977-0.11852554382813016j)
28760,66500,250,44100,0.1151497080270154,2.2131447789731817,834.1264170966504,0.387222051071518,0.0134432871601999,(-0.06898359648462163+0.0921993420516318j),(5240.970848232025+2.4329879019085054j),(0.9930012751571865-0.11856986637095432j)
28893,66750,250,44100,0.0777032529686394,-1.0286853890130938,990.9558393956906,19.89844888989005,0.0132809388208968,(0.040090637057807424-0.06656227416643401j),(6226.359170154818+125.02564170062115j),(0.9928604424739748-0.14111819275266727j)
29040,67000,250,44100,0.0068060272763746,0.5017738478060826,500.21487255570224,8.369532315656851,6.326339692057514e-05,(0.005967053423884148+0.0032735730820112182j),(3142.9427376746976+52.58732247369987j),(0.9986516108130723-0.0712931902111463j)
29099,67250,250,44100,0.0006444405202838,1.6627006156692197,331.9832124532951,-171.1234908191296,3.4905032994486644e-08,(-5.914350735143956e-05+0.0006417208347263924j),(2085.9120427168227-1075.2006032280358j),(0.9748223700400394-0.04614311754666276j)
29311,67500,250,44100,0.0046937855778803,2.1163845606521785,492.75149109855823,13.51258219123387,3.6972423129246645e-05,(-0.0024357039791243476+0.004012352075428466j),(3096.0489289612938+84.90205788601719j),(0.99945895165897-0.07028271377362363j)
29581,68000,250,44100,0.0027374848243923,-1.800628975089328,493.1355111018841,11.513566708396784,1.1593152267011634e-05,(-0.0006236389435122758-0.002665501384714162j),(3098.461797803854+72.3418731754307j),(0.9991704890247192-0.07031736760159274j)
29721,68250,250,44100,5.123800979733312e-05,2.440439553930257,165.77083785142273,20.13317200915508,5.834266959164584e-09,(-3.915090342843429e-05+3.3053599028381406e-05j),(1041.568892746909+126.5004505548425j),(1.0025929077482554-0.023683986434049637j)
29997,68750,250,44100,7.982225111120998e-06,2.4750469801770203,98.7544512746823,95.88303231310334,8.508074052001098e-09,(-6.273726200269888e-06+4.9352079276012065e-06j),(620.4925172676661+602.4508598375164j),(1.0136544112333612-0.01426318561497312j)
30064,69000,250,44100,0.3125356767585042,1.7817485948222884,987.6073343780068,-2.3513260776991483,0.0899661918677918,(-0.0654422056344712+0.3056073738779741j),(6205.31989262669-14.773817463787495j),(0.989785002096626-0.14019935676263198j)
30341,69500,250,44100,0.3184026744013056,0.5241715570119372,987.9450703446682,-0.6111343149614172,0.0992137387334805,(0.2756535718694708+0.1593592525757647j),(6207.441950290122-3.839870148478838j),(0.9900236860727778-0.14028176077491392j)
30582,70000,250,44100,0.3117972748626959,-0.7306167852383666,987.5327208230184,-2.922409274963255,0.087801585035092,(0.23221505675796825-0.2080714012705666j),(6204.851081834269-18.36203901801447j),(0.9897059611842178-0.14017742863621813j)
31077,70750,250,44100,0.2859375342714593,0.6540078371427671,986.3593783366646,0.7527487251560658,0.0839831483135889,(0.22693487388804906+0.17395642132056297j),(6197.4787535637215+4.729659729898757j),(0.9902477603100557-0.14008530703452782j)
31217,71000,250,44100,0.0007553191511184,-0.840528511480905,501.2144446563979,33.49724321637944,2.349153566942465e-06,(0.0005038501269276264-0.0005627095784161739j),(3149.2232344112554+210.46938640817635j),(1.0022230833510144-0.07169161605092571j)
31353,71250,250,44100,0.2799910540324232,-0.5848732560722422,988.7489504526366,1.5693693639505355,0.0829266487434795,(0.23345151980320594-0.15458129977381063j),(6212.492877973243+9.860638529111778j),(0.9903152252022771-0.14043877395521134j)
31491,71500,250,44100,0.301804264881706,1.8934695258969187,988.9786198540114,0.8581021628167158,0.0939159488266379,(-0.09570301635350147+0.2862284873342072j),(6213.93593338147+5.391614901469014j),(0.9902102777720275-0.1404569449124373j)
31572,71750,250,44100,0.0037315692152433,-2.765965509012859,491.4480740198119,-6.825069177424379,1.1038161225305896e-05,(-0.0034713957504919945-0.0013689486300142175j),(3087.859317922988-42.88317437607712j),(0.9965800838269294-0.06989428648100751j)
31765,72000,250,44100,0.3129933479395304,0.5685425833068819,989.6292029345866,0.8885834578724187,0.1011191340957135,(0.2637552843961367+0.16851701934080426j),(6218.02366743444+5.583134526706812j),(0.9902015545154911-0.14054933964157482j)
32187,72750,250,44100,0.3392755808259444,1.6600003571652115,989.460937792296,1.0681568396189978,0.1195824171586174,(-0.030224627269868534+0.33792660690034376j),(6216.966426364689+6.711427360457468j),(0.9902302583113434-0.1405291961614113j)
32370,73250,250,44100,0.3529659072182456,0.3495773169478997,988.9168231154788,-0.0378039711018554,0.124417993902581,(0.3316176700378196+0.12089107732619046j),(6213.54765302189-0.23752935578022008j),(0.9900851269161325-0.14043030018874958j)
32660,73750,250,44100,0.3415546729534628,-0.959762825128059,988.0632121649186,-1.041083714078557,0.1124552563249717,(0.19595478698786611-0.27975224051450764j),(6208.1842572392825-6.541321895842342j),(0.9899606803758683-0.14028983113246568j)
32782,74000,250,44100,0.3284590506849833,1.5412530416767156,987.8689337444638,-1.1675402804547823,0.1035378307537748,(0.009702347862890953+0.3283157206452775j),(6206.963569922379-7.335871935693823j),(0.9899467271784876-0.1402599018959283j)
32932,74250,250,44100,0.3201668244742601,-2.2266558659923663,988.1175400681634,-2.114192741430289,0.095189526042869,(-0.19525075202963665-0.25373990487464326j),(6208.5256095227205-13.283864769500523j),(0.9898082489851393-0.1402760450915938j)
33338,75000,250,44100,0.2912284144901985,-0.933429781279129,985.2990553264484,-1.8447417172708789,0.0794982501637626,(0.17330452243131586-0.23405027646069637j),(6190.816547605067-11.590854053497624j),(0.9899025011627897-0.13988393050143874j)
33863,75750,250,44100,0.266682291812205,0.5305863529565639,986.7670521446368,0.0146970550527783,0.071156539356735,(0.23001627718323955+0.13495168393530027j),(6200.0402436440945+0.09234432036642673j),(0.9901354992484234-0.14012808814752975j)
34467,76750,250,44100,0.2712472201605092,-1.8872622382838031,988.2119188020224,0.9362850090457728,0.0760740717157659,(-0.08441482600703652-0.2577774070685899j),(6209.118608596614+5.882852212168906j),(0.9902366452246378-0.1403503404561977j)
34550,77000,250,44100,0.2764187572101154,0.6049764162947596,989.3912341549014,-0.5615274871877334,0.074905271866449,(0.22735871531477145+0.15721114435052444j),(6216.528465494354-3.5281812570754396j),(0.9900017580080926-0.1404867385956517j)
34922,77500,250,44100,0.2927209621524162,-0.7166762040020044,988.051448673707,1.2137359927475966,0.0894835584657878,(0.2207096244478103-0.192283185327118j),(6208.110345044141+7.626128156426728j),(0.9902789988336085-0.14033324779416856j)
35206,78000,250,44100,0.3153688782765979,-2.0343267893696133,990.2139781943832,1.4845475166556188,0.1048848633796193,(-0.14100420497563698-0.2820910199999783j),(6221.697918754796+9.327687144460526j),(0.9902739220942448-0.14064378076472978j)
35490,78500,250,44100,0.3307013947743744,2.7674386271418845,992.4426115801986,1.0785323315914712,0.1136569711884094,(-0.3078225283890381+0.1208664697999261j),(6235.700835299641+6.776618499173674j),(0.9901719335624338-0.1409500580098254j)
35721,79000,250,44100,0.0025869183378476,-0.5509620777568538,498.8644940770563,-12.208430902687857,4.477843663739813e-06,(0.0022041094264763717-0.0013542703285571813j),(3134.4580594585377-76.70783367148556j),(0.9957416470405203-0.0708928987339281j)
35851,79250,250,44100,0.3366369834216339,-2.7391247014947893,993.5547719949908,-0.0170013363324668,0.113256134750112,(-0.30973872033644123-0.13185743714922282j),(6242.68874527709-0.10682254664657435j),(0.9899950492330079-0.14108493167567757j)
36149,79750,250,44100,0.3325468827011405,1.8545043250189677,993.6055850454192,-0.3427769746800552,0.1092534861578462,(-0.09308563630932594+0.3192530242724946j),(6243.008013088955-2.1537312509491917j),(0.9899480781358079-0.14108555021189273j)
36629,80500,250,44100,0.3313432157036957,2.428769690457014,994.713254210872,-0.0721933682470755,0.1095076207897114,(-0.25066735668835993+0.2166891849717848j),(6249.967703714544-0.45360431064583023j),(0.9899639642249451-0.14124722341894144j)
