Column1,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,dynamicResonance
56443,93000,250,44100,0.1501244986578434,-1.811567114125839,462.5578804030745,2.666500355123132,0.021262200972466682,(-0.03579737447272293-0.14579407765107774j),(2906.33687786873+16.75411585289881j),(0.9982083206042839-0.06588065925478541j),345,2.108843537414966,-1
56806,93750,250,44100,0.1997690253594534,-1.220231875130788,467.41244561920655,-0.7889641769647319,0.03326033475698811,(0.06860627350374257-0.18761887625981463j),(2936.839010707476-4.957208124595838j),(0.9976712202400132-0.06653829633518989j),346,2.1258503401360542,-1
57087,94250,250,44100,0.1560614221589936,-2.967004599554798,461.52229261044897,-1.7522764127948598,0.01962656137188438,(-0.15368900427534019-0.02710825429905242j),(2899.8300878658106-11.009877410990015j),(0.9975897808322169-0.06569200596270978j),347,2.13718820861678,-1
57221,94500,250,44100,0.1451456458956798,-0.5618053229237965,461.8089395163045,-2.509859796130348,0.01653808603228506,(0.1228360007531292-0.07732124831798386j),(2901.631143493031-15.769914194126953j),(0.9974794260326927-0.06572565310240361j),348,2.142857142857143,-1
57448,94750,250,44100,0.1432695742436483,1.822951483795294,462.7032801172486,2.274381255933015,0.019089463497225338,(-0.035744546923496705+0.1387389572873827j),(2907.250451216497+14.290358890202976j),(0.9981511898355756-0.065897656432758j),349,2.1485260770975056,-1
57593,95000,250,44100,0.1569737969732017,-2.084185027203372,466.3939512055255,2.229150046590048,0.022878340683835034,(-0.07709484040628559-0.13673755343325888j),(2930.4396215719908+14.006162820233277j),(0.9981099685820253-0.06642207861406724j),350,2.1541950113378685,-1
57665,95250,250,44100,0.1724008520780161,0.1309517157634343,466.4448174195819,-1.4053304449056014,0.02424246693858467,(0.17092476801893974+0.02251171861270536j),(2930.759223420782-8.829951603163027j),(0.9975927742086935-0.06639492222044799j),351,2.1598639455782314,-1
57825,95500,250,44100,0.1630408264996551,2.3586998091802247,464.11570828272846,-3.1809165196041502,0.02039300698955252,(-0.11557574331549962+0.11499808112642744j),(2916.1249991132863-19.986287939341622j),(0.997362409080621-0.06604716496490415j),352,2.165532879818594,-1
58029,95750,250,44100,0.137297139605673,-1.5876993459029711,463.0507007478413,0.854070090094859,0.016653968714302397,(-0.002320625665433819-0.13727752634870943j),(2909.433359418048+5.366280641385564j),(0.99794596191137-0.0659337201887965j),353,2.171201814058957,-1
58175,96000,250,44100,0.1405260427635706,0.7906116318089214,460.4206674122137,2.2051762761165845,0.018319123959328554,(0.09884752342533545+0.0998836113056924j),(2892.90837260624+13.855531177836717j),(0.9981627261295427-0.06557239046692549j),354,2.17687074829932,-1
58253,96250,250,44100,0.1522691917636444,3.1030702109467563,462.77844211428686,-0.4122965646834174,0.01958196451031443,(-0.15215622362484+0.005864330531374813j),(2907.722707971946-2.5905357174194665j),(0.9977684784578478-0.0658831213887393j),355,2.1825396825396823,-1
58606,96750,250,44100,0.1435593227235098,1.5441669773582547,464.0537860731353,0.9758498242575256,0.018287499192937717,(0.0038224395694888696+0.1435084251762609j),(2915.735930395783+6.131445277788666j),(0.9979538437928533-0.06607748788175456j),356,2.193877551020408,-1
58687,97000,250,44100,0.1672108763880777,-2.462106176749117,468.05162886426575,-1.5902284827373194,0.022658394098053838,(-0.13007259096732537-0.1050742511822752j),(2940.8551174814274-9.991700237793612j),(0.9975512688109973-0.06662154615781755j),357,2.199546485260771,-1
58901,97250,250,44100,0.1559529269957311,-0.1841393637706121,467.12389132695006,0.3845010412095344,0.021129715773290803,(0.15331641763352494-0.028555061242421013j),(2935.0259706180464+2.415891292722999j),(0.9978407704356793-0.0665083986401113j),358,2.2052154195011338,-1
58977,97500,250,44100,0.1558131581428436,2.0087812190833967,467.26276704433866,-2.9448457575804983,0.01877592316583327,(-0.06608276447957968+0.1411056642703729j),(2935.8985524850664-18.503011595939924j),(0.9973662398387542-0.0664965920973357j),359,2.2108843537414966,-1
59151,97750,250,44100,0.1374552986550253,-2.0114184986140877,465.21773467641606,-0.7309581751513109,0.015778979165431892,(-0.05862500014078946-0.12432645931914352j),(2923.0492351582284-4.592745666273519j),(0.9977002229603251-0.06622687528484032j),360,2.2165532879818595,-1
59359,98000,250,44100,0.1241436691061226,0.3357383559369927,463.052151953219,3.00538776389668,0.014721495952744497,(0.11721239331327643+0.040901166644782445j),(2909.4424776103547+18.88340824049293j),(0.9982518764023391-0.06595413908589376j),361,2.2222222222222223,-1
59514,98250,250,44100,0.1429691605969247,2.6810924069573248,467.47509789744737,3.2108616394553304,0.019672996209087006,(-0.12807610629595853+0.0635349657893635j),(2937.23266658158+20.17443867641229j),(0.9982393394356884-0.06658513661704513j),362,2.227891156462585,-1
59579,98500,250,44100,0.172379677346818,-1.3975495824485369,471.0264729353846,-0.6901222191259914,0.024851459462637202,(0.0297150489939475-0.16979920207551147j),(2959.546614040232-4.3361657873706j),(0.9976508760519477-0.06705294428875361j),363,2.233560090702948,-1
59740,98750,250,44100,0.1671832246540615,0.6628624006133548,469.8913651063708,-1.7136527348749646,0.022553881069917053,(0.13177950382567363+0.10288047908709247j),(2952.4145212069075-10.767197685374493j),(0.9975162303827341-0.06688184388200152j),364,2.2392290249433104,-1
59907,99000,250,44100,0.1496503339154407,2.746826023471864,461.79171982332167,-7.16519010896328,0.015046409219973288,(-0.13814017929363634+0.057554437758741965j),(2901.522948971087-45.02021721578658j),(0.9968182061847419-0.06567962797536883j),365,2.2448979591836733,-1
60078,99250,250,44100,0.137813895170328,-1.095370984456642,463.2274124480191,-0.8505984505185414,0.015794867791145237,(0.06307971574978254-0.12253007452435827j),(2910.543671776212-5.344467686607822j),(0.9977019561669367-0.0659428278532376j),366,2.250566893424036,-1
60327,99500,250,44100,0.1363296864112139,1.3607744878722974,466.28902950661177,5.390223181067263,0.01940274151319999,(0.028422184653609864+0.13333402722672127j),(2929.7803790949715+33.86777109370064j),(0.9985605884706761-0.0664370730177373j),367,2.256235827664399,-1
60486,99750,250,44100,0.1690138253422548,-2.661043026982444,470.9917410881222,2.0554699319397858,0.026355448880042126,(-0.1498714855729617-0.07812945007470451j),(2959.328387407821+12.914898475713485j),(0.9980415459828524-0.06707424047281632j),368,2.261904761904762,-1
60704,100250,250,44100,0.11933040787844,1.4318091909031363,460.2746728916904,-1.2366061263675556,0.011683121533514756,(0.016532045327355575+0.11817968404818623j),(2891.9910619799593-7.7698254439608885j),(0.9976747392347747-0.06551949124423799j),369,2.2732426303854876,-1
60877,100500,250,44100,0.1467781268194132,-2.448460613944299,465.0326064810657,-1.283809597424596,0.01764667855015709,(-0.11290886500471177-0.09378382971474099j),(2921.8860404012585-8.06641359975436j),(0.9976233855589539-0.06619534534404958j),370,2.2789115646258504,-1
61013,100750,250,44100,0.1470204271286552,-0.1068350322913961,463.9555148673347,-0.2963981164272522,0.01833013516107632,(0.14618219956073505-0.015677070028473496j),(2915.1184741993775-1.8623242902114154j),(0.9977738913698907-0.066051541357305j),371,2.2845804988662133,-1
61406,101250,250,44100,0.1579606500329751,-1.373054475992893,464.4353667418595,7.07548382938182,0.027775892830394798,(0.031032268430051316-0.15488242403489583j),(2918.1334724470144+44.456576037958605j),(0.9988178961544298-0.06618923938530265j),372,2.295918367346939,-1
61494,101500,250,44100,0.1728858459392663,0.270969381878522,466.0469019240283,-3.792678111126676,0.02245811038003988,(0.16657756626599848+0.04627558906197312j),(2928.25904662562-23.830099382692758j),(0.9972572725651045-0.0663158047810692j),373,2.3015873015873014,-1
61649,101750,250,44100,0.1211330725382352,2.7099615394627112,463.6690318738712,-13.165802198579655,0.008174258987729513,(-0.11002330154563009+0.05067636904468103j),(2913.3184484640906-82.7231749313484j),(0.9959487602284128-0.0658898900822209j),374,2.3072562358276643,-1
61817,102000,250,44100,0.1573846654585187,-1.37392173577252,465.1675609397225,-0.8414707520071998,0.02060601560711683,(0.0307852678691818-0.15434442070807933j),(2922.733984273029-5.287116665432995j),(0.9976849873136455-0.06621870053063818j),375,2.312925170068027,-1
62141,102500,250,44100,0.0989682445640734,3.0724668759658647,458.4152853775254,-0.2665767794054135,0.008314956166621486,(-0.09873188510399333+0.006835809820797487j),(2880.3081856706044-1.674951303595348j),(0.9978299578281249-0.06526420638725214j),376,2.324263038548753,-1
62660,103250,250,44100,0.149124169623504,-2.562839068838725,464.029839051801,0.4359140407211109,0.019355245198522955,(-0.12483856273014948-0.0815680772200138j),(2915.585466823184+2.738928695852168j),(0.9978773017631475-0.0660690002509605j),377,2.3412698412698414,-1
62814,103500,250,44100,0.1513367832386766,-0.2292187103873462,465.4121827960895,0.641486877826794,0.020080718452171735,(0.1473784507660619-0.0343862503164514j),(2924.2709887267692+4.030580925509819j),(0.9978934971201968-0.06626747240223223j),378,2.3469387755102042,-1
62972,103750,250,44100,0.154302246289505,2.041463403949308,465.055709544021,0.4632974184796425,0.02074298537407032,(-0.06997312605683587+0.1375243427172849j),(2922.03120122697+2.910983532645522j),(0.9978715275001403-0.06621510940100551j),379,2.352607709750567,-1
63131,104000,250,44100,0.1508184034722982,-1.9640309970830228,463.6472462936257,0.6787525431721624,0.019969978960289143,(-0.05779032388521291-0.1393071042379933j),(2913.181565626384+4.264728006470109j),(0.997915427620307-0.06601688968440102j),380,2.3582766439909295,-1
63650,105000,250,44100,0.1724031750259476,0.8929556908244888,464.860757196923,-4.030232678416406,0.0221541568762967,(0.10811618554330796+0.13428978063349628j),(2920.8062795040837-25.322698749540997j),(0.9972347127269285-0.06614503159189496j),381,2.380952380952381,-1
63801,105250,250,44100,0.1513961552815548,-3.0807006343720564,463.170607338135,-6.137652293553852,0.015925319503750174,(-0.15111556578685892-0.009213121672603124j),(2910.1867547444153-38.56400671143465j),(0.9969512259575857-0.06588510462724176j),382,2.386621315192744,-1
64017,105500,250,44100,0.060383267203118,-0.9253242311113428,459.8873805415718,13.307880513592922,0.005199756472694644,(0.03632510158980509-0.048235111201421446j),(2889.557632376111+83.61587931270857j),(0.9997479238478195-0.06560023821002002j),383,2.3922902494331066,-1
64163,105750,250,44100,0.1333219444228139,1.6893102776638045,461.5324992577647,1.9850240091835805,0.01635753001003375,(-0.015763548511127594+0.13238674934832872j),(2899.8942181222606+12.472273688900989j),(0.9981210183991703-0.06572844610189761j),384,2.3979591836734695,-1
64385,106250,250,44100,0.1607389385656573,-0.1143653691730821,466.908565694923,-3.605120597943356,0.019537050575202757,(0.15968889634758435-0.018342921100649147j),(2933.673039770635-22.65164077160818j),(0.9972757729685437-0.0664400092649748j),385,2.409297052154195,-1
64507,106500,250,44100,0.1468405063977644,2.1079337698909053,467.93524480549866,-3.372306560288086,0.016434123925572836,(-0.07513515187708167+0.12616197236711135j),(2940.123854873392-21.188827030907433j),(0.9972991238967867-0.06658809576416573j),386,2.4149659863945576,-1
64655,106750,250,44100,0.1185022627714811,-1.9019479908204664,462.35760411334894,-4.258434907628557,0.01038664938916345,(-0.03852891753913798-0.11206386034410676j),(2905.07850482775-26.756535643192407j),(0.9972258155593012-0.06578723572486252j),387,2.4206349206349205,-1
65045,107250,250,44100,0.1106318078865717,2.962139598036305,465.63887764541136,1.4778318296984505,0.011058565372805118,(-0.10885522311165192+0.01974683057008899j),(2925.695354473242+9.285491238843628j),(0.9980102710418486-0.0663076035483098j),388,2.431972789115646,-1
65196,107500,250,44100,0.1254573492858821,-1.0182978569683891,468.6207342241383,0.575155850668073,0.01376743630180525,(0.06584197430478214-0.10679129603805851j),(2944.4309119168156+3.613810790256012j),(0.9978536689356409-0.06672301303498407j),389,2.437641723356009,-1
65288,107750,250,44100,0.0971836249354977,0.0925367674637244,461.5977266782042,-14.47044144586305,0.005061355405921064,(0.09676782748886244+0.008980229322754715j),(2900.304054091991-90.92046508104924j),(0.9957830487356967-0.0655837799796082j),390,2.443310657596372,-1
65447,108000,250,44100,0.1251756123340398,-3.046052761308208,470.6471302967084,-6.023927139352448,0.01092756725212776,(-0.12460475333762358-0.011941079049726376j),(2957.1631339465143-37.84945049349966j),(0.9968966306274534-0.06694812819495351j),391,2.4489795918367347,-1
65564,108250,250,44100,0.1041084595137433,-0.9791766061925716,466.30238583965854,-5.770433785968393,0.007622333781473441,(0.05806193170423922-0.08641402333589725j),(2929.864299410529-36.25670478004928j),(0.9969738886753667-0.06633341096714776j),392,2.4546485260770976,-1
65745,108500,250,44100,0.0851004965224278,1.2536269535930218,465.3057295433985,-3.0685991567866,0.00557723334157527,(0.026541004377234924+0.08085585689986438j),(2923.60212321356-19.280577135545233j),(0.9973671567473095-0.0662173257475082j),393,2.4603174603174605,-1
65888,108750,250,44100,0.0737025636107019,-2.828113952327552,466.72712761240047,-6.559525083411369,0.003722322379296112,(-0.0701107872373706-0.022727635067153685j),(2932.5330306763663-41.21471162616626j),(0.9968577931616156-0.06638627917350495j),394,2.4659863945578233,-1
66043,109000,250,44100,0.0715706717539547,-0.5896076624489651,468.82358272725145,-0.0783359434152634,0.004377566245468991,(0.0594866005541293-0.03979579638386193j),(2945.7054466511595-0.4921992486908347j),(0.9977588376951395-0.06674563722810281j),395,2.4716553287981857,-1
66287,109250,250,44100,0.0924212790555424,1.5093012946810689,474.9664586961099,3.4784186323745967,0.008302640592354448,(0.005679868075071162+0.09224658216385165j),(2984.3022746825177+21.855548843155777j),(0.9982057532860884-0.06765313623593362j),396,2.4773242630385486,-1
66444,109500,250,44100,0.1045825180610873,-2.845435175586451,475.4603516504637,3.0334074861147777,0.010458471360344,(-0.10002951567695563-0.030522108010937632j),(2987.4054956366326+19.059461347444937j),(0.9981377029358623-0.067719083880707j),397,2.4829931972789114,-1
66512,109750,250,44100,0.1151418205495723,-0.6822054957198531,477.7736343996933,-2.1220900208125597,0.010547584284248257,(0.08937124211306588-0.0725976578316248j),(3001.9402798179444-13.333484839281894j),(0.9973824490208718-0.06799808809973351j),398,2.4886621315192743,-1
66764,110000,250,44100,0.1401253124340313,1.1660139393448858,472.5042613181741,5.58488177136436,0.02064953402642793,(0.05518397438095303+0.12880152233672246j),(2968.831832294095+35.09084708817165j),(0.9985290585508511-0.06732315983098265j),399,2.494331065759637,-1
67095,110500,250,44100,0.1462751783985242,-1.0950634536709325,467.7301220412704,2.8310469068222277,0.020307879493384456,(0.06699257817544524-0.1300323893686759j),(2938.835030535025+17.787992328881632j),(0.9981829018602467-0.06661780230146948j),400,2.505668934240363,-1
67261,110750,250,44100,0.1637371343157685,1.1005523469876208,468.90452892007386,3.983853369815008,0.026552166593605507,(0.07418991719579722+0.14596474005875798j),(2946.2140465805733+25.031288959179538j),(0.9983357013556041-0.06679579206322081j),401,2.5113378684807257,-1
67587,111250,250,44100,0.2086994172465454,-0.8967718020047021,470.2701541341798,1.8966430210652236,0.03995431775596595,(0.13025670663055852-0.1630602254898732j),(2954.794522860958+11.916959562921715j),(0.9980258519423487-0.06697011726083915j),402,2.5226757369614514,-1
67836,111750,250,44100,0.2290125144471422,-2.932795494752882,468.70916910702056,-0.369942602582374,0.044360876620000274,(-0.22403858049099895-0.047470477404179534j),(2944.9865646735834-2.3244179250453496j),(0.9977184726156618-0.06672660023263015j),403,2.5340136054421767,-1
68239,112250,250,44100,0.2287780118217415,1.4287830911882382,467.2623743463812,0.026976288648246,0.04489657147972512,(0.03238040901042176+0.2264749165038519j),(2935.89608509103+0.1694970204768952j),(0.9977886307023665-0.06652469774711653j),404,2.5453514739229024,-1
68316,112500,250,44100,0.2320987901509966,-2.665849685157737,468.5814443118424,-0.2742901051987552,0.04571887394919014,(-0.20632484342798443-0.10630102245027595j),(2944.184046117158-1.7234155588895617j),(0.9977332839088137-0.06670935316075591j),405,2.5510204081632653,-1
68486,112750,250,44100,0.229944999600145,-0.5021565175290096,468.2795039351605,-0.1989490081159685,0.04499406548198133,(0.20155751505651223-0.11067642461407287j),(2942.2868987787456-1.2500334846722057j),(0.9977468628136175-0.06666714701783812j),406,2.556689342403628,-1
68633,113000,250,44100,0.2291213743492751,1.6667951257039073,468.1251057913572,-0.0211660330516316,0.04495459192534994,(-0.02196160825250852+0.22806642003298952j),(2941.316786630145-0.13299010788128965j),(0.9977736021841672-0.06664688668805073j),407,2.562358276643991,-1
68816,113250,250,44100,0.2284445594494436,-2.434602322751034,468.16533093239065,-0.7561565552522338,0.043544446411158295,(-0.17369102280830517-0.1483857989763684j),(2941.5695286452656-4.751071757888364j),(0.9976687404576827-0.06664562564964485j),408,2.568027210884354,-1
69115,113750,250,44100,0.2097640759227068,1.9328843261189863,467.4312074423373,-1.3706065845671125,0.035932412044514514,(-0.07430422851104734+0.19616281292101512j),(2936.9568947189073-8.611775154075676j),(0.9975883687981526-0.06653544919552061j),409,2.5793650793650795,-1
69282,114000,250,44100,0.1974714054557285,-2.145252221215767,466.2486958621612,-2.690697446041421,0.030421859790240206,(-0.1073016372965735-0.16577489136215814j),(2929.526955332775-16.90615065903309j),(0.99741195253196-0.06635489393726357j),410,2.5850340136054424,-1
69431,114250,250,44100,0.180565064691437,0.1186216765455651,465.820418285589,-0.2436497394043933,0.02770051566374308,(0.17929617888929594+0.021368734700969352j),(2926.836007956262-1.5308964627238193j),(0.9977638045458612-0.06631714964665561j),411,2.590702947845805,-1
69653,114500,250,44100,0.1801939516345388,2.38478903158078,465.9714087370112,0.5406493716523005,0.028366522267197516,(-0.13100719386553417+0.12372136178182362j),(2927.784708942162+3.39700018830161j),(0.9978738775453477-0.0663460273547703j),412,2.5963718820861676,-1
69801,114750,250,44100,0.1815400370987147,-1.652614725348701,467.52334338020967,0.1162982392861949,0.02836003969849197,(-0.014836748686485289-0.18093273876835228j),(2937.5358018900097+0.7307233883338758j),(0.997798854633953-0.0665626443508515j),413,2.6020408163265305,-1
69880,115000,250,44100,0.1835294968496741,0.5170178535306184,466.44494786393767,-1.5023862828556889,0.02738043175781996,(0.15954165717156338+0.09071678918946519j),(2930.7600430268412-9.439771418147018j),(0.9975789782438007-0.0663940226504374j),414,2.6077097505668934,-1
70021,115250,250,44100,0.1756062663943361,2.718406896301857,465.2898133831828,-2.545553988260135,0.024178193760932533,(-0.16011520933360418+0.07211574403009845j),(2923.5021190295456-15.994187417668478j),(0.9974416347902251-0.0662199986662818j),415,2.613378684807256,-1
70170,115500,250,44100,0.1592988390943122,-1.2857332802480637,464.1091792993288,-1.8025427589441243,0.020413630840037115,(0.04479769361898278-0.15287016315558555j),(2916.083976300719-11.325710178560678j),(0.9975583567647326-0.06605920895878746j),416,2.619047619047619,-1
70536,116000,250,44100,0.1542758326402082,-2.848868756579717,463.2336830607906,2.010891844952228,0.02192392394609703,(-0.14771315735428547-0.044518037706727805j),(2910.583071198245+12.634806094531088j),(0.9981087365416481-0.06597060950354725j),417,2.630385487528345,-1
70671,116250,250,44100,0.163947588635345,-0.4854480621044162,467.9199353396044,1.303417571226079,0.024133319119824796,(0.1450060630137137-0.07649871573175068j),(2940.0276626622244+8.189614132647401j),(0.9979638691218256-0.06663029326667644j),418,2.6360544217687076,-1
70943,116750,250,44100,0.169515095108909,-2.296892271755801,464.5510284296443,-2.3780065602678477,0.022660334635388718,(-0.11255045573139383-0.126758677748066j),(2918.8601962643074-14.941455879851606j),(0.997472410358771-0.06611658685187657j),419,2.647392290249433,-1
71066,117000,250,44100,0.1415291227590555,-0.0069822290966906,462.90141141851234,-0.3654535554480684,0.016945023665989198,(0.14152567289291818-0.0009881807296924297j),(2908.4953468974895-2.296212410047844j),(0.9977739831413255-0.06590104226101068j),420,2.6530612244897958,-1
71217,117250,250,44100,0.1438986970167663,2.336375875276085,462.86414688896696,-0.8708858952035247,0.017208156051767197,(-0.09971531558868864+0.10374820885283442j),(2908.261206952971-5.471937460972727j),(0.9977024839710182-0.0658909996755503j),421,2.6587301587301586,-1
71583,117750,250,44100,0.1503678049483168,0.7262707310350979,466.1027689795245,0.3978337071418338,0.01965272115739744,(0.11242341429447103+0.09985716140241907j),(2928.6100696878693+2.499662903414357j),(0.9978523313701687-0.06636335285360222j),422,2.6700680272108843,-1
71660,118000,250,44100,0.1525311006229937,2.970586059603315,466.3004742988238,-0.1710931857095498,0.019817658453180582,(-0.15030627736615454+0.02595688042871195j),(2929.852288845242-1.075010190608792j),(0.9977695808050875-0.06638607920216705j),423,2.675736961451247,-1
71801,118250,250,44100,0.1521885512256967,-1.0709154487631831,465.3340321601091,-0.376782915096465,0.019585773763931755,(0.07294716792907097-0.13356670923289396j),(2923.7799537990304-2.3673968761304027j),(0.9977494720602903-0.06624674957405577j),424,2.68140589569161,-1
71948,118500,250,44100,0.1485295589284854,1.1859767265501469,463.90152151431454,-0.2038923494957888,0.01876968995194839,(0.05575679874279393+0.13766702317347465j),(2914.779223956996-1.2810934145982658j),(0.9977875500503681-0.06604473618420292j),425,2.687074829931973,-1
72110,118750,250,44100,0.1498050562831372,-2.7415574051123834,466.1954668276874,-0.0769527528674421,0.019179477676206372,(-0.13797753767641807-0.05834170022159567j),(2929.192507445454-0.48350840616373436j),(0.9977839568234252-0.06637204175952621j),426,2.6927437641723357,-1
72336,119000,250,44100,0.148120872243961,-0.4862133526717629,466.7313283481049,0.6965456011082208,0.01927426562053524,(0.13095494037772124-0.06921413428613632j),(2932.559424677224+4.376525086663746j),(0.9978888527102331-0.0664555430255735j),427,2.6984126984126986,-1
72491,119250,250,44100,0.1519137579453745,1.7389386139122005,466.84833994998434,1.1055931449413614,0.02057356327412271,(-0.025422938244907774+0.14977137264538057j),(2933.294630254922+6.946646604014033j),(0.9979459026625894-0.0664760532205721j),428,2.704081632653061,-1
72959,120000,250,44100,0.1617183684852268,2.040434990929557,468.41543945925486,0.9303813077151858,0.02316870275329076,(-0.07318792792287374+0.14420942379705926j),(2943.141006866459+5.845758162710585j),(0.9979061239269621-0.06669720176812709j),429,2.7210884353741496,-1
73122,120250,250,44100,0.1669181444060857,-2.0777198823702028,469.3926884173795,0.0541891847709851,0.023922754817559882,(-0.08103708841977168-0.1459268900251664j),(2949.2812431616044+0.34048068956109395j),(0.9977722618139739-0.06682780091367861j),430,2.7267573696145124,-1
73608,121000,250,44100,0.1762310417552518,-2.0240429312413197,469.684817243737,0.2422455808305189,0.026845497694072136,(-0.07716921735973009-0.15843702840632942j),(2951.1167427111773+1.5220738742035014j),(0.9977962135804106-0.06687112112652142j),431,2.743764172335601,-1
73781,121250,250,44100,0.1829978810619756,0.1063484290805119,469.5315354228689,0.4965752957687381,0.029210200629987262,(0.1819640040882271+0.0194248729558944j),(2950.1536446264413+3.1200746022824926j),(0.9978338304342308-0.06685175266594325j),432,2.749433106575964,-1
73945,121500,250,44100,0.1867841956435138,2.2305664227329536,469.16046761999024,0.1941604446533323,0.030105379732137727,(-0.11448661080692145+0.14758438836184185j),(2947.8221568594267+1.219946053081273j),(0.9977943706639523-0.06679612079658569j),433,2.7551020408163267,-1
74108,121750,250,44100,0.1858610899259825,-1.960975308844703,469.4961868316377,1.5259797680966851,0.03126589288108614,(-0.0706929999187848-0.17189195592277398j),(2949.931542877388+9.588013657958406j),(0.9979805254732459-0.06685653206705998j),434,2.7607709750566896,-1
74342,122250,250,44100,0.1983962060509642,2.2460145937779896,470.09899352946286,-0.7179360922301005,0.0328867955729091,(-0.1240110610763679+0.15486223331119187j),(2953.7190890642323-4.510925506194096j),(0.9976557744235641-0.06692084550667612j),435,2.772108843537415,-1
74513,122500,250,44100,0.1942328964995577,-1.9284701312827872,469.5331598882249,-1.0505907697960004,0.031155099025427097,(-0.06800019958885334-0.18194062476116765j),(2950.163851443298-6.601056488640721j),(0.997613882891522-0.0668372487982077j),436,2.7777777777777777,-1
74681,122750,250,44100,0.1935839980811529,0.2070204903095729,469.2554848095615,-0.2820676191345674,0.031795762871836095,(0.18945053077683904+0.039790208612896075j),(2948.4191674688705-1.7722831201774414j),(0.9977257673202533-0.06680509564052117j),437,2.7834467120181405,-1
74839,123000,250,44100,0.1921511789307576,2.340420641294797,469.3577397268207,-0.3102847175581372,0.03129559646689889,(-0.13371137252804915+0.1379976246938523j),(2949.06165406258-1.9495763784036553j),(0.9977207828401671-0.06681936272602407j),438,2.7891156462585034,-1
75332,123750,250,44100,0.1773670095080239,2.427209826844787,469.1210808667817,-1.3601860404728854,0.02569968328401618,(-0.13400037251256003+0.11620222127100063j),(2947.5746825903693-8.546300944530012j),(0.9975738014718372-0.06677573193066516j),439,2.806122448979592,-1
75469,124000,250,44100,0.1712447085360553,-1.7106643208508725,468.2643612474386,-0.4888440022975349,0.02469980046109223,(-0.023873635638451025-0.16957240259842113j),(2942.1917544657404-3.0714974527387353j),(0.9977057975121749-0.06666224100141468j),440,2.811791383219955,-1
75652,124250,250,44100,0.1701800308013908,0.4534362943856871,468.72264817238425,-2.153853450565007,0.023015854161647958,(0.1529828484654709+0.07454858120013495j),(2945.0712561390314-13.533060354408104j),(0.9974647923803892-0.06671155844570059j),441,2.8174603174603177,-1
75795,124500,250,44100,0.1585905071440346,2.6157868719443127,468.2714281430398,-2.674948618406245,0.01963209254678095,(-0.1371680685325186+0.07959817793932458j),(2942.236157080349-16.807197856630452j),(0.9973950262417968-0.06664248537694394j),442,2.82312925170068,-1
75932,124750,250,44100,0.1471568777093916,-1.4980916818296066,467.8722100451794,-1.9647613990842527,0.017322593962043657,(0.010689565291744578-0.14676811592117128j),(2939.727795793512-12.344959954839783j),(0.9974997416216392-0.06659249228591879j),443,2.828798185941043,-1
76095,125000,250,44100,0.138365740193009,0.7036542148885766,468.9190202367718,-1.6598213016660002,0.015477676086618236,(0.10550152137081217+0.08952377922989702j),(2946.3050982087316-10.428964815171508j),(0.9975331370616608-0.06674416356681982j),444,2.834467120181406,-1
76545,125750,250,44100,0.1152284630551613,1.0390550345431329,466.37457170002494,-0.8872569621129537,0.011027842660448454,(0.05842486068845431+0.09931834851420657j),(2930.317856547769-5.574799908040905j),(0.9976670767061715-0.06638983824015161j),445,2.8514739229024944,-1
76827,126250,250,44100,0.1055387442647761,-0.6907121252689506,463.5148258903147,-0.9382717229038778,0.009234585836194546,(0.08134847520517294-0.06723728223819858j),(2912.3495436939293-5.895335103491721j),(0.9976867924986923-0.06598285895237782j),446,2.86281179138322,-1
77045,126500,250,44100,0.102074595209842,1.6566303000488611,464.0751284358042,0.0144553096431389,0.008933609928305575,(-0.008750713727257546+0.10169881020207022j),(2915.870028415324+0.09082538916050228j),(0.9978169570163524-0.06607147163774893j),447,2.868480725623583,-1
77173,126750,250,44100,0.0995230750207696,-2.329885290386182,462.1625912114639,2.1344581307376744,0.009164755812408816,(-0.06849783195954448-0.07220034264760619j),(2903.8532026279154+13.41119596584096j),(0.9981363645946686-0.0658194513774606j),448,2.8741496598639458,-1
77240,127000,250,44100,0.1075767875468288,0.0445917829397311,461.9691957099189,-0.1438138219933325,0.009867160322070776,(0.10746985096806984+0.004795451156711504j),(2902.6380628541333-0.9036088933178474j),(0.9978142359913322-0.06577059599502404j),449,2.879818594104308,-1
77669,127500,250,44100,0.1040601773562244,-1.5554131329637642,461.4559543588471,3.5478895812294216,0.010552528814348374,(0.0016007147437326688-0.10404786506083671j),(2899.413272338042+22.292047688276238j),(0.99834401228533-0.06573219578851808j),450,2.891156462585034,-1
77777,127750,250,44100,0.1181175031400469,0.8727065639002627,464.0750387904557,-0.6360962048497426,0.011690527294434393,(0.07592067276070615+0.09048644094891102j),(2915.869465156988-3.996710328264599j),(0.9977244766030586-0.06606533515336907j),451,2.8968253968253967,-1
77981,128000,250,44100,0.1165491046950121,-3.0844802918299883,464.64096888602313,0.3889332645514012,0.011803018323008506,(-0.11635907514791598-0.0066527765579900075j),(2919.4253088183477+2.4437397733027555j),(0.9978648659133303-0.06615544360017285j),452,2.9024943310657596,-1
78264,128500,250,44100,0.1148974334206782,1.5407178106878223,465.20051356789446,1.3491574793350931,0.011872536404033263,(0.003455423216708567+0.11484546250093045j),(2922.941031742192+8.477006451229704j),(0.9979961140038867-0.06624405692971401j),453,2.9138321995464853,-1
