onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,dynamicResonance
3250,250,48000,0.20355447707834962,2.745649768876292,253.76771694196051,-38.688604750759545,0.02643218792807316,(-0.18780614387750066+0.07850654406165056j),(1594.4695905262345-243.0876729252507j),(0.9943995914409232-0.033044236486390606j),310,0.06770833333333333,-1
3250,250,48000,0.011474809563785649,-1.3432415536163915,404.0785131245421,94.00138795189287,0.017304019307196633,(0.002588671243572608-0.011178999763746615j),(2538.9001766110964+590.6281396338214j),(1.010964904260914-0.05352365318924111j),330,0.06770833333333333,4
3250,250,48000,0.07446933022266918,-0.5538908196135681,498.824826497565,44.881622274238914,0.05855290719889152,(0.06333500307543694-0.03917088879828158j),(3134.208820705907+281.999549635882j),(1.0037486979905106-0.06563409718947097j),332,0.06770833333333333,-1
3250,250,48000,0.061816270362102896,-2.5799622376899642,690.2597321999785,18.43178473300582,0.012917332112301288,(-0.052320545165510546-0.03292129759083581j),(4337.029807496621+115.81031901951918j),(0.9983265565774164-0.09044986195507067j),334,0.06770833333333333,1
3500,250,48000,0.026199047384275444,-1.27728930094989,623.4772041099118,52.19828547014359,0.010263229217666932,(0.007579673796633844-0.025078648866717925j),(3917.4228082248055+327.9715003259719j),(1.0035048246845235-0.08208133442010442j),360,0.07291666666666667,1
3500,250,48000,0.13507374511827144,2.998942259264045,290.6082894318512,12.802563434709784,0.04977770494461889,(-0.13370175711418472+0.019203040510692892j),(1825.9457343028+80.44087846720313j),(1.0009525892940851-0.038095150518889856j),362,0.07291666666666667,3
3750,250,48000,0.13839986361361017,-2.3950861806317576,665.716503096372,-20.288850258990294,0.01855932329393333,(-0.10159459586946473-0.0939843622013047j),(4182.820151002098-127.47860584685455j),(0.9935633137178836-0.08680100636928728j),377,0.078125,1
3750,250,48000,0.24324399220413423,-0.30688849964257897,308.72617591966304,-5.639229558058899,0.08644838321478293,(0.23187918250669537-0.07348254529772065j),(1939.783772480167-35.43232430300851j),(0.9984462411365294-0.0403713509592119j),379,0.078125,-1
3750,250,48000,0.10780015834133716,2.2081564054400475,475.8479063906526,8.67433723077127,0.027282266445573897,(-0.06414927550350784+0.08663570044036357j),(2989.8405738859155+54.5024682379029j),(0.9991946178753333-0.06231879583352739j),394,0.078125,-1
4000,250,48000,0.19014615542711902,-2.934942520586232,394.95227530324115,-5.7744459989270505,0.05260815082700804,(-0.1861005561621864-0.03901465647470205j),(2481.558333222472-36.281914257560395j),(0.997909319441562-0.05163705895294208j),409,0.08333333333333333,-1
4000,250,48000,0.11883217484929916,0.43598606457588307,612.366364317003,7.999053022126903,0.03236550349093742,(0.1077159077800652+0.05018335371944461j),(3847.6113428875747+50.25953241997822j),(0.9978332797998303-0.08015664143242324j),423,0.08333333333333333,1
4250,250,48000,0.14125873663225283,-1.6281507829177138,669.8673996634986,-43.70285219784892,0.011548545174733558,(-0.008097376875519978-0.14102646263264199j),(4208.90100332429-274.5931188113654j),(0.9904756521993892-0.0870735673269547j),436,0.08854166666666667,1
4250,250,48000,0.021678464669362633,0.31620240360096485,531.6509211838563,69.40948059995357,0.016637842330239315,(0.020603715052058325+0.0067411242737683745j),(3340.461256530898+436.11262868459477j),(1.0066843750685444-0.07017144903599372j),452,0.08854166666666667,-1
4250,250,48000,0.1977549704260808,2.6432625101761205,322.5014271698481,21.123820997251112,0.14701458766755154,(-0.17370438861054294+0.09451885370473755j),(2026.336228738037+132.72488172141982j),(1.0018755261273598-0.04231965683293695j),456,0.08854166666666667,-1
4500,250,48000,0.2333200936204529,1.8373823420807693,459.47501145947007,-41.906644732131205,0.03260043157837349,(-0.06146574969887762+0.22507827016620646j),(2886.9666410183145-263.3072144541216j),(0.9927311693273928-0.05978005445816507j),468,0.09375,-1
4500,250,48000,0.3978682879382994,-1.0627331615371711,318.5623891284151,-37.652623185425924,0.10311942888726303,(0.1935573401489782-0.3476129034161509j),(2001.5865227916836-236.5784087754376j),(0.9942183760599341-0.041482674196294055j),470,0.09375,-1
4500,250,48000,0.12335112522707005,2.522511401292765,690.9349044339283,5.784466917593004,0.0322696471914464,(-0.10045862892725006+0.07157907493703305j),(4341.27203975679+36.34487754648676j),(0.9966671797110263-0.09038832901306142j),485,0.09375,-1
4750,250,48000,0.1462871438401285,0.6252091706506464,353.6631744905661,-17.114817607545348,0.022524421964968632,(0.11861557253895075+0.08561702169638558j),(2222.131261649615-107.5355705267874j),(0.9966931864259494-0.04617430553041075j),498,0.09895833333333333,4
4750,250,48000,0.14250804925373248,-1.2878580490411429,613.591667681589,5.205202320404697,0.04221770909803991,(0.03978515483594833-0.13684182678108275j),(3855.3101509847797+32.70525074046388j),(0.9974555601188774-0.08028731712999848j),512,0.09895833333333333,-1
5000,250,48000,0.12666070273572985,2.975891129939886,689.1656119202667,7.925291306949129,0.036674423535909065,(-0.12492581661751835+0.020891959217725346j),(4330.155247030848+49.79607389494087j),(0.9969674311922966-0.09018276729309599j),537,0.10416666666666667,-1
5000,250,48000,0.10668678981446478,-1.229285210242282,487.2927876274662,12.214334754550231,0.030385020732053465,(0.03573061392599057-0.10052559051996458j),(3061.750883515478+76.74492866676299j),(0.9995632097585698-0.06384522826336449j),539,0.10416666666666667,-1
5000,250,48000,0.15503384414875834,2.1155503745022997,319.33686119702395,19.519012064253218,0.08478701971361104,(-0.08033974021818804+0.13259343487976905j),(2006.4526743139877+122.6415698127769j),(1.0016825261454125-0.041895833637150194j),541,0.10416666666666667,-1
5250,250,48000,0.18852794655564012,1.4913175184531793,716.8697636166323,-19.86777882668375,0.03481194475691501,(0.014968206180434374+0.18793280564134168j),(4504.225565917327-124.83293601011302j),(0.9930145613186341-0.09345700824295203j),560,0.109375,-1
5250,250,48000,0.2189412565840744,-2.1461675890938374,297.30571216142977,-16.445450600444392,0.05136466394968654,(-0.11913607767831508-0.18368959913408264j),(1868.0268823932586-103.32981358265991j),(0.9970940594929052-0.038823737721218415j),562,0.109375,3
5500,250,48000,0.17733173671048783,-2.9522835158750698,627.074346833173,-24.515798245403232,0.02742871205630664,(-0.17416361235558248-0.033370360741415056j),(3940.024322531428-154.03730332929666j),(0.9934398336539991-0.08172899560989279j),578,0.11458333333333333,1
5500,250,48000,0.15129245350247322,0.7176025970806119,422.2798219517206,12.5581971464007,0.06188614894578202,(0.11398137095508602+0.09948695171728346j),(2653.2623728054623+78.90547979492948j),(1.0001153575505046-0.05533904971161066j),600,0.11458333333333333,-1
5750,250,48000,0.20435150126893636,0.21023480041601342,635.4113517466066,-15.587140157637915,0.045795364509723345,(0.1998520779172081+0.042646020014091374j),(3992.4072693093985-97.93689001941945j),(0.9945117154595358-0.08290994403934421j),615,0.11979166666666667,-1
5750,250,48000,0.1709853295101157,1.2346846860027043,315.3745142894745,11.04306598705464,0.07476266391087132,(0.056394178170654+0.16141771766488142j),(1981.5565144425248+69.38562995607634j),(1.000593348367713-0.04133040387258721j),629,0.11979166666666667,-1
6000,250,48000,0.21827982667661572,-2.916248147301865,330.3893450842986,-22.75413367257905,0.04338960752430616,(-0.21276109878535968-0.04877291848577256j),(2075.897478682351-142.96843836914897j),(0.9960936599935498-0.04310580133960079j),636,0.125,3
6000,250,48000,0.08220513536013405,-1.8198019515104573,658.5882996727827,16.142018259164526,0.020909498681102874,(-0.020258664346774292-0.07966976087865896j),(4138.032327984414+101.42329195420714j),(0.9983936683340652-0.08628438754285468j),653,0.125,1
6000,250,48000,0.08471085488153964,-1.2598495062613344,480.43883690720537,1.244806308889123,0.013051334977481916,(0.02591814913176006-0.08064848715472048j),(3018.6862410538024+7.821348710296591j),(0.998185755759604-0.06285809125312143j),655,0.125,2
6250,250,48000,0.14629720691962458,1.8462175968867522,661.7271678328939,-16.052399745462644,0.023177850759122792,(-0.03978586977616014+0.1407833701778654j),(4157.754418289199-100.86020222566422j),(0.9941596644514186-0.08633001409218605j),668,0.13020833333333334,1
6250,250,48000,0.05562600972880458,-1.3935056090210347,336.22325832775533,41.106087846700234,0.02743733905620192,(0.009810392727067744-0.05475407886988656j),(2112.5530366569988+258.27716719402025j),(1.004421701469976-0.044234692168819076j),686,0.13020833333333334,4
6500,250,48000,0.025117169135275248,1.5972541105772253,471.62481419649976,57.347395751194775,0.012135617794389441,(-0.0006644671011257174+0.025108378459023296j),(2963.3061030607496+360.32431438892j),(1.0056156149301296-0.06216121814269142j),709,0.13541666666666666,2
6500,250,48000,0.1085178605808071,-1.1994183907232099,645.6562458516148,11.019373228962717,0.030088044530681826,(0.039381107268297084-0.1011200002737261j),(4056.777837423597+69.23676396654662j),(0.9978689520730638-0.08453747619724435j),713,0.13541666666666666,1
6500,250,48000,0.21786689456122788,0.03164727610760988,310.8453770320934,4.426155641753207,0.09607048681738864,(0.217757801363489+0.006893742894281296j),(1953.099105772748+27.81035609555378j),(0.9997513644659717-0.04070191289252679j),715,0.13541666666666666,-1
6750,250,48000,0.1827839104630787,3.110038965652529,372.9857678816228,-10.586571963568819,0.04214127526962035,(-0.18269292496280887+0.005766549462916312j),(2343.538696540908-66.51739341489494j),(0.9974251897137876-0.048736742675852485j),728,0.140625,3
6750,250,48000,0.10430128659119997,2.197762406420578,641.2954666381323,12.30208751951656,0.029135652635828103,(-0.06119258014945828+0.08446435058195709j),(4029.37825354159+77.2962955502638j),(0.9980846168070506-0.0839819542122929j),746,0.140625,1
7000,250,48000,0.14948281920441286,-2.7183691591090424,331.6350744842207,-2.776742328986605,0.0356870056335066,(-0.13629391794323964-0.061392842978482805j),(2083.724627344663-17.446786603312262j),(0.9986948272519973-0.04338152535387527j),759,0.14583333333333334,3
7000,250,48000,0.08494708456033362,-2.141175051311859,629.7936552443571,45.70055614748826,0.07916538157476445,(-0.04586725124104551-0.07149966740406057j),(3957.1102411862703+287.14506291583393j),(1.0025835041271811-0.0828405355977309j),774,0.14583333333333334,-1
7000,250,48000,0.1926636406832424,0.43371565715905636,616.1646887130902,15.183788793816136,0.11073735318336615,(0.17482501623188157+0.08096599373097253j),(3871.4769189249714+95.4025586566236j),(0.9987321483961614-0.08072864167153967j),776,0.14583333333333334,-1
7250,250,48000,0.15547609346201954,-2.9918458623173425,646.1093990703777,-21.315668553325864,0.0228189901946166,(-0.15373614266350305-0.023195130462182738j),(4059.625083069629-133.930295466967j),(0.9936492558090111-0.08423935614086495j),783,0.15104166666666666,1
7250,250,48000,0.1576596084242005,1.32147599975004,459.17554099217165,-29.981554346411098,0.01908291976870673,(0.03890177661602492+0.1527848287775626j),(2885.085012578251-188.37966175577648j),(0.9942843698617553-0.059834466946366155j),785,0.15104166666666666,2
7250,250,48000,0.2015085747060601,-0.852272141342781,311.55831813255804,-3.1586019656495075,0.06407443831989686,(0.1326479418449826-0.15169122982017752j),(1957.578646820072-19.846081461797546j),(0.9987554624193711-0.04075473016389857j),787,0.15104166666666666,-1
7500,250,48000,0.160086060395367,1.5581762453794048,274.4094600132279,-32.57086679401145,0.018578658008330154,(0.0020202454884555923+0.1600733123949007j),(1724.1654873061975-204.64879168223624j),(0.9951032458063547-0.03575960333591064j),813,0.15625,4
7500,250,48000,0.061431106579201984,1.105110282421912,698.8592737291475,28.811136434141563,0.019461828565971437,(0.027584772054261637+0.054889536400480735j),(4391.062320481176+181.02570912614473j),(0.9995812696079385-0.09169809939708952j),830,0.15625,1
7750,250,48000,0.12234073166787321,-1.8807257235339496,462.5938075415342,-8.45872701379864,0.020089701479694744,(-0.03731287076263903-0.11651182043244004j),(2906.562614737229-53.14774929054268j),(0.9970625999667846-0.0604494199040298j),839,0.16145833333333334,2
7750,250,48000,0.05391515625442036,-1.849320568829744,665.2822896216293,22.327609568144435,0.011468100923119989,(-0.014823274707935458-0.05183738613078059j),(4180.091907277415+140.28850838300747j),(0.9991263363073711-0.08722978868419423j),852,0.16145833333333334,1
7750,250,48000,0.11445227288761048,2.2895045751540914,309.8890717817655,19.635208021149204,0.04642087821239568,(-0.07535686158191925+0.08614328866292209j),(1947.0904626747092+123.37165054189944j),(1.0017488097264766-0.04065762676837653j),856,0.16145833333333334,3
8000,250,48000,0.16059292711952206,1.875192308570001,684.1453743366092,-30.69700691066119,0.019484626540383403,(-0.04813242704886+0.15321017494671263j),(4298.61216400666-192.87498279545662j),(0.9919985857006346-0.08907611545859186j),872,0.16666666666666666,1
8000,250,48000,0.18139405492553315,-0.9858513393926469,339.9134382724323,-3.388556601051735,0.051547232749420434,(0.1001573653586515-0.1512359260451727j),(2135.7391210662418-21.29092904827466j),(0.9985672563830212-0.044460159833661264j),875,0.16666666666666666,3
8250,250,48000,0.1630720185260075,0.3256505595705087,332.98490014908543,-20.526060921610203,0.02561067125097738,(0.15450140926429645+0.052170851646229664j),(2092.2058321293953-128.9690443969343j),(0.9963695098097904-0.043456901533685734j),899,0.171875,4
8250,250,48000,0.04781670893372837,1.8652567670682971,495.32729297750274,25.803808370718446,0.010396727982546932,(-0.013877535299405885+0.04575862396605302j),(3112.2331694812833+162.13010962417576j),(1.001275052850416-0.065011991971264j),911,0.171875,2
8250,250,48000,0.09744010329720779,-1.1387305633965363,660.0178484028863,5.108189433694031,0.01967164499975279,(0.040802811328514085-0.0884856164484387j),(4147.014447561299+32.09570079607635j),(0.9969365641110335-0.08634641056402119j),915,0.171875,1
8500,250,48000,0.10946867217377498,2.314214309118854,674.992384594301,-19.370496322699534,0.01188839555855827,(-0.07408927750775421+0.08058640794742251j),(4241.102233341025-121.70841788756192j),(0.9935766195828514-0.088017916842604j),926,0.17708333333333334,1
8500,250,48000,0.08550527263664784,-1.6332456200830054,501.1943682739376,-3.0495787319050685,0.011576422721603766,(-0.005336273768113783-0.08533859520134614j),(3149.097090779959-19.16106828139328j),(0.9974504351106268-0.06553297087235227j),930,0.17708333333333334,2
8500,250,48000,0.08491553412315486,1.9807523243441088,331.66947620406734,32.85462999768028,0.04423294775756427,(-0.03384469714524049+0.07787929384995493j),(2083.9407797253452+206.4317284742464j),(1.003363558994841-0.04358885359690407j),943,0.17708333333333334,3
8750,250,48000,0.1284285950112171,0.4387782230620167,699.7913173700377,-27.401334808157873,0.01343377688291202,(0.11626273282775894+0.05456080069038908j),(4396.918523391268-172.16766426372612j),(0.992242036440238-0.09114690160535781j),959,0.18229166666666666,1
8750,250,48000,0.23110636654639752,-2.5406740746573835,300.1410635380707,-25.268631140307537,0.045749243147163526,(-0.19062036705368215-0.13066762538057133j),(1885.8419205036605-158.76749191332087j),(0.9959286675822605-0.03914856231963701j),961,0.18229166666666666,3
9000,250,48000,0.1058330428397927,2.68724157481642,622.0974380498241,1.0352136302341381,0.02023091218713135,(-0.09509585894706636+0.046447933945968536j),(3908.7534823887177+6.504439071279178j),(0.9968212860919609-0.08135341798217037j),998,0.1875,1
9000,250,48000,0.15007895638032873,0.32543600256716837,393.9778120527858,15.159133845013796,0.06713177912832716,(0.14220152460612442+0.04798353413310033j),(2475.4356000448242+95.24764704455947j),(1.0006541362733894-0.05165110886055164j),1000,0.1875,-1
9250,250,48000,0.12058877278020945,0.7335120030577311,306.0865578991222,-14.589962877795204,0.0163870049218491,(0.08957668837724533+0.08073208172717253j),(1923.1985633169386-91.67144038605842j),(0.9972909718424869-0.03997949087565804j),1011,0.19270833333333334,4
9250,250,48000,0.0429466827702104,0.5424539752658298,663.9030607529437,40.34403834270062,0.01579555660424623,(0.03678144694773593+0.022170762760806727j),(4171.425956714452+253.48906894714642j),(1.001501170954337-0.08725493915288285j),1028,0.19270833333333334,1
9500,250,48000,0.12096592010268037,-1.9180087882983647,469.39067590276716,-23.122710843214644,0.013204780763516093,(-0.041162034226887134-0.11374726706427994j),(2949.2685981593618-145.28427703224835j),(0.995096489960194-0.06121886727923709j),1042,0.19791666666666666,2
9500,250,48000,0.21790481737640433,2.7157914243558254,307.0582510271516,-17.06244972518846,0.05004726617178553,(-0.1984476772228866+0.09000571560009477j),(1929.30389130206-107.2065334177945j),(0.9969631614845399-0.04009336208454339j),1044,0.19791666666666666,3
9500,250,48000,0.06542168917092102,-2.1739823422162488,663.9668793228799,12.554973880528273,0.011570459365206549,(-0.03711170503860508-0.053876885239443624j),(4171.8269406154+78.88522741815872j),(0.9978640218909717-0.08694645489808861j),1057,0.19791666666666666,1
9750,250,48000,0.09797894893606236,1.230531413185956,658.3481016859266,-8.525628465264377,0.012859897285231106,(0.03269918372439656+0.09236145201529518j),(4136.523119522586-53.568103507421185j),(0.9951777706638351-0.08597493549378608j),1068,0.203125,1
9750,250,48000,0.049928497282356626,-0.8219550654614394,358.70996807084543,34.329167461271304,0.016310411306154987,(0.033990844952460735-0.0365715367504849j),(2253.8412009215945+215.6965206003674j),(1.003396640555249-0.04714917055004891j),1087,0.203125,4
10000,250,48000,0.12338442797351064,-2.4022539751282537,572.0783101498853,-42.050237946620925,0.00909163198029223,(-0.0911705204889504-0.0831363534208971j),(3594.4740328898856-264.2094372296141j),(0.991723579652694-0.07440422897039502j),1099,0.20833333333333334,-1
10000,250,48000,0.15488621568782682,0.9751806129204961,483.78682175951155,-33.855316981550864,0.016915933573399943,(0.08689404025508088+0.12821530945345178j),(3039.7222502864724-212.71923022838791j),(0.9935824992613049-0.06300538997635127j),1101,0.20833333333333334,2
10000,250,48000,0.16786834829657726,-0.4363021899671153,298.3595636221221,-2.087018166910923,0.046001139121872654,(0.15214252824440172-0.0709396465964019j),(1874.6484264070307-13.113121882151585j),(0.9989644991346298-0.03903458247104382j),1103,0.20833333333333334,3
10250,250,48000,0.16821024839702955,2.4726640908443684,342.8332109103331,-8.354869251447218,0.03809532735413083,(-0.13195867968855599+0.10431488158764056j),(2154.084593605005-52.49519172409967j),(0.9979012555502265-0.04481266464790887j),1127,0.21354166666666666,3
10250,250,48000,0.08047520458486056,1.8565745509241158,655.9024292722233,4.266165668359711,0.013036448943923914,(-0.022686298002135008+0.0772113361879814j),(4121.156506546631+26.805109445431714j),(0.9968730528209416-0.0857998838106821j),1146,0.21354166666666666,1
10500,250,48000,0.09856251666978941,-0.13138292672782864,681.9095591396135,-3.3484936092478543,0.015238037168624183,(0.0977130724816632-0.0129122096666586j),(4284.564122811329-21.039205846810862j),(0.9955823381097042-0.08910420078774473j),1159,0.21875,1
10500,250,48000,0.10226439545307763,-2.4888658093351492,333.02112209549165,-15.398959483559574,0.011527473011252707,(-0.08124196420093285-0.06211078674560312j),(2092.433421330852-96.75451597295526j),(0.9970382275123719-0.04349080421344719j),1161,0.21875,4
10750,250,48000,0.13331523546139076,0.6761638973811037,436.475457103339,-35.90927047236707,0.012000607787720326,(0.10398309819151322+0.08342941505620295j),(2742.4561790161933-225.6246006235145j),(0.9936864377774582-0.05683563878255576j),1186,0.22395833333333334,2
10750,250,48000,0.10620001649980271,2.528085411936139,630.5084100426895,-12.140624042003877,0.013608034714545886,(-0.08683272264844794+0.061143452486885984j),(3961.601178033389-76.28179060071j),(0.9950135187249841-0.08230878084429828j),1188,0.22395833333333334,1
10750,250,48000,0.13088032402322516,1.8057368188944307,10.106524763178669,12.997482180948925,0.04707454408067945,(-0.03046699099282105+0.127284805362886j),(63.50116789865086+81.66558906966677j),(1.0017019380075658-0.0013251933345605367j),1205,0.22395833333333334,-1
10750,250,48000,0.14173608799394638,-1.46917808983922,298.5194430194329,6.698232404033447,0.043983043613722364,(0.014378196017781366-0.14100491523029246j),(1875.6529782871346+42.08623542509715j),(1.0001131376550818-0.03910042807964166j),1207,0.22395833333333334,3
11000,250,48000,0.15081459945341077,1.298669973862465,296.3029751541452,-34.71293991964034,0.015748299734988064,(0.04053597054560992+0.14526485638384176j),(1861.7264999621232-218.10783407209192j),(0.9947177229893098-0.03860044867230171j),1210,0.22916666666666666,4
11000,250,48000,0.09098546335746792,0.5568965136667454,700.9664701730867,-5.6713382773859795,0.012083429909563079,(0.07723751956063514+0.048090748741245866j),(4404.302226217076-35.634069336516774j),(0.9950543644889185-0.09155960093177241j),1212,0.22916666666666666,1
11250,250,48000,0.11409478976907969,-2.4558764847200334,452.71804552773017,-24.05409918339097,0.011482341479318306,(-0.0883054592855536-0.07224795438500614j),(2844.511371954893-151.13636256652262j),(0.995106397421884-0.05903978414594087j),1252,0.234375,2
11250,250,48000,0.051410597521288494,-2.0217608778998213,677.4084018098484,19.647907848879512,0.009371027869763234,(-0.022406479105392653-0.04627093290172046j),(4256.282517211645+123.45144591289822j),(0.9986362622562888-0.08878444715965084j),1259,0.234375,1
11250,250,48000,0.07973874863135004,2.4095965463737454,315.30486306898973,14.861094759933493,0.018738114611488475,(-0.05931301234899356+0.05329385142192075j),(1981.1188829173477+93.37501224421767j),(1.00109392566209-0.04134193779933531j),1261,0.234375,4
11500,250,48000,0.12542847793025844,0.8605457729013063,653.5772807400795,-39.889992987563716,0.009798915075305715,(0.08178234792664717+0.09509968792538787j),(4106.547167452455-250.63621784295708j),(0.9911536368452518-0.08500372378517762j),1278,0.23958333333333334,1
11500,250,48000,0.10816220555854097,-1.9311912593805542,317.7682460575289,0.2749475447286148,0.02061032723918298,(-0.03814273355822434-0.10121360870947335j),(1996.5967747168934+1.727546373283935j),(0.9991709809120186-0.04158526894108821j),1293,0.23958333333333334,4
11750,250,48000,0.0997551989057834,-1.848097921139306,652.3949126013365,-12.242618493149717,0.011971933759807485,(-0.027309115742789113-0.09594431669504638j),(4099.1181293354275-76.92264063756339j),(0.9947603449784478-0.08515795273367813j),1310,0.24479166666666666,1
11750,250,48000,0.15451213294653446,0.18660964968786742,310.29577951896135,-25.132243210355274,0.02051661693550117,(0.15182963048531187+0.028666400792237444j),(1949.6458827533745-157.91054127576817j),(0.9958935292133095-0.04047308730722373j),1312,0.24479166666666666,4
12000,250,48000,0.08551560680406237,-2.9392682077877774,409.5135886060889,-8.533439858288714,0.009794052175154113,(-0.08377127095770709-0.017184096403285755j),(2573.0497630201635-53.6171839373003j),(0.9974487876870337-0.053519718252635406j),1328,0.25,4
12000,250,48000,0.028342172857956528,0.7850860234378582,296.45986948812225,48.39783688586863,0.01000960114466139,(0.02004719722403271+0.02003468606619587j),(1862.7122961361474+304.092577620564j),(1.0055977094612223-0.03904333472140732j),1351,0.25,4
12250,250,48000,0.10364353715218344,-1.0285692054109596,650.0466827638729,-22.1798479696214,0.009922943889876155,(0.053484722532247314-0.08877706488200961j),(4084.363766122796-139.36009487820215j),(0.9934933166479749-0.084741874442595j),1366,0.2552083333333333,1
12250,250,48000,0.1745042421726013,-2.752599319754912,305.264052996433,-19.62618090748394,0.03001158233042928,(-0.16146725953251162-0.06618198119801506j),(1918.0306125972784-123.31493151395159j),(0.9966380308084166-0.03984584006543063j),1368,0.2552083333333333,4
12500,250,48000,0.1192380775069306,-0.3813801803579451,346.7885125839176,-4.902970042999258,0.021248298347200646,(0.11067103794634191-0.04438063189532278j),(2178.9364869659344-30.806269335714603j),(0.9983289157102583-0.04534980657347622j),1393,0.2604166666666667,4
12500,250,48000,0.06099819972581512,2.5049740619833907,645.230484040382,11.027139126798506,0.00950930198164083,(-0.04904929472082145+0.03626219873615538j),(4054.1026970669004+69.2855585417255j),(0.9978746763662629-0.08448194862336518j),1408,0.2604166666666667,1
12750,250,48000,0.05429394890054315,1.0184899508241039,332.0437259754949,21.517799698593603,0.011257636974111616,(0.0284854331719626+0.04622134771099219j),(2086.2922603903944+135.20032290903666j),(1.001873550748061-0.0435732972668509j),1438,0.265625,4
13000,250,48000,0.16355400738506198,2.2953881062377812,293.93464240610297,-13.489374158558006,0.03107599856125777,(-0.1084084756578142+0.12246434475904415j),(1846.8458264371118-84.75623751609966j),(0.9974970005421966-0.03839859971136345j),1453,0.2708333333333333,4
13250,250,48000,0.04877833537076897,-0.4743136959373481,370.8176207278382,27.775369242353975,0.011746168963551157,(0.04339351861494596-0.022278432255379857j),(2329.9158262004453+174.51779192504628j),(1.0024602843967274-0.04869758688274216j),1494,0.2760416666666667,4
13500,250,48000,0.09271608354694845,-1.4517654627929402,680.2043009938968,-10.074814803026365,0.011004558000689856,(0.011010033496435808-0.09206004187861358j),(4273.849669885213-63.30192834293065j),(0.9947259875041629-0.0888037431368002j),1514,0.28125,1
13500,250,48000,0.11125063832387713,-0.38666693640813155,311.52139655462656,-5.6605354859162835,0.018071519828382166,(0.10303712742139931-0.04195300823798504j),(1957.346661704095-35.56619339587785j),(0.9984286181250703-0.0407365596518752j),1518,0.28125,4
13750,250,48000,0.12674027324009324,2.1827553466363754,338.8993859494649,0.5443584151479612,0.02854919230556615,(-0.07280874668210822+0.10373997911872784j),(2129.3676424098617+3.420304795897236j),(0.9990873643453679-0.044350436984003636j),1554,0.2864583333333333,4
14250,250,48000,0.01620578406378259,2.4825340682261126,27.233325290920487,70.92959156057631,0.010058549040688132,(-0.012811791774006771+0.009923982500057233j),(171.11202933355383+445.6637675376623j),(1.009321484720409-0.0035980787311166687j),1603,0.296875,-1
