onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
0,250,44100,0.00010790829382982501,-1.3044040336232103,21986.500464042074,-42.253389114719525,3.6999595066429315e-09,(2.840715030322599e-05-0.00010410203498930162j),(138145.25667196632-265.48587366414756j),(-0.993957317025729-0.008992727115588533j)
0,250,44100,0.00010790829382982501,1.3044040336232103,-21986.500464042074,-42.253389114719525,3.6999595066429315e-09,(2.840715030322599e-05+0.00010410203498930162j),(-138145.25667196632-265.48587366414756j),(-0.993957317025729+0.008992727115588533j)
0,250,44100,6.360040893502511e-05,2.891194890193327,21767.627287306597,-43.78032939567845,1.2473790980468434e-09,(-6.161696256405468e-05+1.575950319909561e-05j),(136770.03594376624-275.07992240240935j),(-0.9929776359524964-0.039970342613019155j)
0,250,44100,6.360040893502511e-05,-2.891194890193327,-21767.627287306597,-43.78032939567845,1.2473790980468434e-09,(-6.161696256405468e-05-1.575950319909561e-05j),(-136770.03594376624-275.07992240240935j),(-0.9929776359524964+0.039970342613019155j)
0,250,44100,8.155418847105315e-05,1.6384271722431172,18219.599597521497,-39.73211900613918,2.2237768219283287e-09,(-5.51137503131014e-06+8.136774792530705e-05j),(114477.12049384217-249.64426636248447j),(-0.8499187234898766-0.5161204100613486j)
0,250,44100,8.155418847105315e-05,-1.6384271722431172,-18219.599597521497,-39.73211900613918,2.2237768219283287e-09,(-5.51137503131014e-06-8.136774792530705e-05j),(-114477.12049384217-249.64426636248447j),(-0.8499187234898766+0.5161204100613486j)
0,250,44100,4.6121436161900645e-05,-0.38429087891393704,17736.53363808185,-0.7234812565426562,2.0735134570447524e-09,(4.275754691720555e-05-1.7291010822367865e-05j),(111441.92755509238-4.545766801128642j),(-0.816940238181594-0.5765435900816173j)
0,250,44100,4.6121436161900645e-05,0.38429087891393704,-17736.53363808185,-0.7234812565426562,2.0735134570447524e-09,(4.275754691720555e-05+1.7291010822367865e-05j),(-111441.92755509238-4.545766801128642j),(-0.816940238181594+0.5765435900816173j)
0,250,44100,6.354656364176264e-05,-0.9621685363712249,962.861738418789,-12.787125252374873,2.655110655874309e-09,(3.6332251606573355e-05-5.213571946250706e-05j),(6049.838727678329-80.34387750678685j),(0.9888018503281852-0.1365057426987892j)
0,250,44100,6.354656364176264e-05,0.9621685363712249,-962.861738418789,-12.787125252374873,2.655110655874309e-09,(3.6332251606573355e-05+5.213571946250706e-05j),(-6049.838727678329-80.34387750678685j),(0.9888018503281852+0.1365057426987892j)
0,250,44100,0.00014577543611779526,-1.506710930655735,381.5944668018219,-67.91627495835878,4.399723426590168e-09,(9.335683329066194e-06-0.00014547619321426033j),(2397.628747110236-426.7305409367288j),(0.9889068895749938-0.05381792546916681j)
0,250,44100,0.00014577543611779526,1.506710930655735,-381.5944668018219,-67.91627495835878,4.399723426590168e-09,(9.335683329066194e-06+0.00014547619321426033j),(-2397.628747110236-426.7305409367288j),(0.9889068895749938+0.05381792546916681j)
0,250,44100,6.784872515811902e-05,3.0200862360835554,786.1409594575198,-32.81748622450937,1.7873399984162504e-09,(-6.734848823655918e-05+8.223784884833899e-06j),(4939.469325835551-206.19834726440575j),(0.9890983157269854-0.11125066836633765j)
0,250,44100,6.784872515811902e-05,-3.0200862360835554,-786.1409594575198,-32.81748622450937,1.7873399984162504e-09,(-6.734848823655918e-05-8.223784884833899e-06j),(-4939.469325835551-206.19834726440575j),(0.9890983157269854+0.11125066836633765j)
0,250,44100,0.00015539758714142743,2.555143394982229,247.2505874840121,-55.42529696350078,6.045561984051452e-09,(-0.00012943234896800417+8.599812282836365e-05j),(1553.5212584710657-348.2474115271334j),(0.9915187957942038-0.03494292544484251j)
0,250,44100,0.00015539758714142743,-2.555143394982229,-247.2505874840121,-55.42529696350078,6.045561984051452e-09,(-0.00012943234896800417-8.599812282836365e-05j),(-1553.5212584710657-348.2474115271334j),(0.9915187957942038+0.03494292544484251j)
0,250,44100,3.1752687806422694e-05,-0.48662929362780244,-21635.458577528574,11.626840121791671,1.5669038277616273e-09,(2.8066651161037192e-05-1.4849116995188441e-05j),(-135939.5954484201+73.05359102216754j),(-0.9999113644972394+0.05912567563839886j)
0,250,44100,3.1752687806422694e-05,0.48662929362780244,21635.458577528574,11.626840121791671,1.5669038277616273e-09,(2.8066651161037192e-05+1.4849116995188441e-05j),(135939.5954484201+73.05359102216754j),(-0.9999113644972394-0.05912567563839886j)
0,250,44100,4.028747705443015e-05,-1.1186839630729917,-21434.826528812464,2.116892625588627,1.7513262591991908e-09,(1.760025449569752e-05-3.623964471539304e-05j),(-134678.98710777768+13.30082864197528j),(-0.9964619214253637+0.08756159718528275j)
0,250,44100,4.028747705443015e-05,1.1186839630729917,21434.826528812464,2.116892625588627,1.7513262591991908e-09,(1.760025449569752e-05+3.623964471539304e-05j),(134678.98710777768+13.30082864197528j),(-0.9964619214253637-0.08756159718528275j)
0,250,44100,2.464823385429013e-05,1.958171719945822,-20984.036154480866,16.729369364523382,1.166080215653724e-09,(-9.311106611056893e-06+2.2821891372393015e-05j),(-131846.5876511594+105.11372778955361j),(-0.990848182983556+0.15165197421080642j)
0,250,44100,2.464823385429013e-05,-1.958171719945822,20984.036154480866,16.729369364523382,1.166080215653724e-09,(-9.311106611056893e-06-2.2821891372393015e-05j),(131846.5876511594+105.11372778955361j),(-0.990848182983556-0.15165197421080642j)
0,250,44100,9.38041760726728e-06,-3.0489901923508627,-20868.624766538305,55.90066315152042,1.1538447775518868e-09,(-9.340226787231432e-06-8.6740881354435e-07j),(-131121.4365141575+351.2342253752284j),(-0.9937513220400946+0.1688633839038342j)
0,250,44100,9.38041760726728e-06,3.0489901923508627,20868.624766538305,55.90066315152042,1.1538447775518868e-09,(-9.340226787231432e-06+8.6740881354435e-07j),(131121.4365141575+351.2342253752284j),(-0.9937513220400946-0.1688633839038342j)
0,250,44100,2.823761690437017e-05,2.295332478432742,-20434.841047928607,19.993776057773175,1.7612183017550108e-09,(-1.8715558746823867e-05+2.1144523386261434e-05j),(-128395.89302689531+125.6245999612394j),(-0.9764162580472098+0.22874617383774845j)
0,250,44100,2.823761690437017e-05,-2.295332478432742,20434.841047928607,19.993776057773175,1.7612183017550108e-09,(-1.8715558746823867e-05-2.1144523386261434e-05j),(128395.89302689531+125.6245999612394j),(-0.9764162580472098-0.22874617383774845j)
0,250,44100,1.0149677230394375e-05,-0.11002588465647714,-19917.099005652897,53.127180805585745,1.16216289597004e-09,(1.0088304731008135e-05-1.1144754530741845e-06j),(-125142.82383395942+333.8079218495297j),(-0.9614305406866873+0.30150483739827083j)
0,250,44100,1.0149677230394375e-05,0.11002588465647714,19917.099005652897,53.127180805585745,1.16216289597004e-09,(1.0088304731008135e-05+1.1144754530741845e-06j),(125142.82383395942+333.8079218495297j),(-0.9614305406866873-0.30150483739827083j)
0,250,44100,2.3408743549117663e-05,-2.5433913605648453,-19721.808159728724,25.549684914194838,1.5515986207498553e-09,(-1.9343813021892947e-05-1.3182798349455346e-05j),(-123915.775260222+160.53340485593694j),(-0.9489345240015673+0.3268489902392923j)
0,250,44100,2.3408743549117663e-05,2.5433913605648453,19721.808159728724,25.549684914194838,1.5515986207498553e-09,(-1.9343813021892947e-05+1.3182798349455346e-05j),(123915.775260222+160.53340485593694j),(-0.9489345240015673-0.3268489902392923j)
0,250,44100,3.790398533101815e-05,0.4308650667366034,-19399.43650513068,7.750022242657451,1.915481263107397e-09,(3.443974257679041e-05+1.5830863375648504e-05j),(-121890.2544166004+48.69482588538028j),(-0.9305638925203098+0.3691363763375244j)
0,250,44100,3.790398533101815e-05,-0.4308650667366034,19399.43650513068,7.750022242657451,1.915481263107397e-09,(3.443974257679041e-05-1.5830863375648504e-05j),(121890.2544166004+48.69482588538028j),(-0.9305638925203098-0.3691363763375244j)
0,250,44100,4.2309057256487574e-05,2.0725770522260114,-19064.23959278306,15.309744847362978,3.2364009579239068e-09,(-2.0350128152676208e-05+3.7093511698171674e-05j),(-119784.15010192584+96.19396388161944j),(-0.9128632681009738+0.413585204665868j)
0,250,44100,4.2309057256487574e-05,-2.0725770522260114,19064.23959278306,15.309744847362978,3.2364009579239068e-09,(-2.0350128152676208e-05-3.7093511698171674e-05j),(119784.15010192584+96.19396388161944j),(-0.9128632681009738-0.413585204665868j)
0,250,44100,2.8410774379089722e-05,-1.9511973825415472,-18899.478775128333,31.236739890453205,2.981325046748281e-09,(-1.0548718408767194e-05-2.6379852932722676e-05j),(-118748.92735323877+196.26622512388604j),(-0.9049551816246394+0.4358862388328571j)
0,250,44100,2.8410774379089722e-05,1.9511973825415472,18899.478775128333,31.236739890453205,2.981325046748281e-09,(-1.0548718408767194e-05+2.6379852932722676e-05j),(118748.92735323877+196.26622512388604j),(-0.9049551816246394-0.4358862388328571j)
0,250,44100,3.4100693832509684e-05,2.17627405147549,-18529.006435514057,16.4725100472835,2.2078027414192272e-09,(-1.9408578382691426e-05+2.8038623450902274e-05j),(-116421.18099225793+103.49983310145979j),(-0.8788473319977287+0.48200857926655616j)
0,250,44100,3.4100693832509684e-05,-2.17627405147549,18529.006435514057,16.4725100472835,2.2078027414192272e-09,(-1.9408578382691426e-05-2.8038623450902274e-05j),(116421.18099225793+103.49983310145979j),(-0.8788473319977287-0.48200857926655616j)
250,250,44100,4.893375559173974e-05,1.2266520576592073,20517.155460360063,-6.447038229650211,1.921746992799382e-09,(1.650982078078878e-05+4.6064501018662455e-05j),(128913.08973365377-40.507935879363295j),(-0.9753504932851792-0.2164624842231761j)
250,250,44100,4.893375559173974e-05,-1.2266520576592073,-20517.155460360063,-6.447038229650211,1.921746992799382e-09,(1.650982078078878e-05-4.6064501018662455e-05j),(-128913.08973365377-40.507935879363295j),(-0.9753504932851792+0.2164624842231761j)
250,250,44100,6.782960472442291e-05,2.9210600244176685,18623.002991761346,-40.61466058715526,1.5107978087748991e-09,(-6.618684464497849e-05+1.4837684220016847e-05j),(117011.77877339638-255.18943865729975j),(-0.8780527008199794-0.46638712405270877j)
250,250,44100,6.782960472442291e-05,-2.9210600244176685,-18623.002991761346,-40.61466058715526,1.5107978087748991e-09,(-6.618684464497849e-05-1.4837684220016847e-05j),(-117011.77877339638-255.18943865729975j),(-0.8780527008199794+0.46638712405270877j)
250,250,44100,7.525890005890672e-05,0.0,-0.0,-0.18649692572079457,5.6265932873505695e-09,(7.525890005890672e-05+0j),(-0-1.1717947435230591j),(0.9999734290436372+0j)
250,250,44100,3.500768716470974e-05,-6.415094035808279e-14,22050.0,21.98176064652922,2.9546404726663243e-09,(3.500768716470974e-05-2.245776051377715e-18j),(138544.23602330987+138.11547552021085j),(-1.0031367796225494-0j)
250,250,44100,6.070242305023779e-06,-0.2773881687463385,-21349.06980836055,71.01473224625697,1.1278568714134939e-09,(5.838200942312457e-06-1.6623030406283745e-06j),(-134140.1617418423+446.19872224297416j),(-1.005136147102733+0.10071358772304306j)
250,250,44100,6.070242305023779e-06,0.2773881687463385,21349.06980836055,71.01473224625697,1.1278568714134939e-09,(5.838200942312457e-06+1.6623030406283745e-06j),(134140.1617418423+446.19872224297416j),(-1.005136147102733-0.10071358772304306j)
250,250,44100,6.306606181905586e-06,-0.5607123679117583,-20880.957562238036,69.40141748383817,1.1098447554758867e-09,(5.340916545396693e-06-3.353787707765297e-06j),(-131198.9257548945+436.0619666318885j),(-0.9959604219295591+0.16743874233460485j)
250,250,44100,6.306606181905586e-06,0.5607123679117583,20880.957562238036,69.40141748383817,1.1098447554758867e-09,(5.340916545396693e-06+3.353787707765297e-06j),(131198.9257548945+436.0619666318885j),(-0.9959604219295591-0.16743874233460485j)
250,250,44100,1.3021558105491227e-05,1.9443580435757508,-20322.429790248767,46.64659214242827,1.3555816644054152e-09,(-4.752006905370742e-06+1.212350633546224e-05j),(-127689.59226427978+293.089182379304j),(-0.976328075043098+0.24528401493559257j)
250,250,44100,1.3021558105491227e-05,-1.9443580435757508,20322.429790248767,46.64659214242827,1.3555816644054152e-09,(-4.752006905370742e-06-1.212350633546224e-05j),(127689.59226427978+293.089182379304j),(-0.976328075043098-0.24528401493559257j)
250,250,44100,2.8805732791789735e-05,0.21578719990172335,-19955.66872578918,23.01263109128285,2.0946237136249082e-09,(2.8137674397624827e-05+6.1677808947172234e-06j),(-125385.16453282174+144.59262555229253j),(-0.9589495566787714+0.29494878171456795j)
250,250,44100,2.8805732791789735e-05,-0.21578719990172335,19955.66872578918,23.01263109128285,2.0946237136249082e-09,(2.8137674397624827e-05-6.1677808947172234e-06j),(125385.16453282174+144.59262555229253j),(-0.9589495566787714-0.29494878171456795j)
250,250,44100,3.5560220134597066e-05,-2.2653896492027386,-19362.37243693228,3.0244933426715233,1.4104824592769479e-09,(-2.2761138074970278e-05-2.73214174147891e-05j),(-121657.37400787191+19.00345213233619j),(-0.9279766226390044+0.3737935177145957j)
250,250,44100,3.5560220134597066e-05,2.2653896492027386,19362.37243693228,3.0244933426715233,1.4104824592769479e-09,(-2.2761138074970278e-05+2.73214174147891e-05j),(121657.37400787191+19.00345213233619j),(-0.9279766226390044-0.3737935177145957j)
