onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,dynamicResonance
8750,250,44100,0.20502443588865613,-2.076828671477725,437.4372739512878,-0.21979872382919408,0.045908204653294725,(-0.09937753047085086-0.1793296566354176j),(2748.499452503423-1.3810361121004158j),(0.998027217751108-0.062281960197974696j),4257,0.1984126984126984,1
8750,250,44100,0.09845484206290447,2.901069231770113,875.8796114497402,0.908726817939662,0.011020773536116527,(-0.09562066417650088+0.023453027695295683j),(5503.313905519172+5.709698990718543j),(0.9923520887608162-0.12448417058257476j),4334,0.1984126984126984,2
9000,250,44100,0.10346701146294822,3.092379438936109,876.6216184485794,-0.281741414622156,0.011666252039231377,(-0.10334174127652881+0.005089889095927402j),(5507.976072992104-1.7702335167779224j),(0.9921706236968724-0.12456794931424109j),4411,0.20408163265306123,2
9000,250,44100,0.2002841294595938,1.2010245211803392,438.74594925464464,0.08295178846787103,0.04428257614890399,(0.07238321928271872+0.18674689309238104j),(2756.7221019413437+0.5212014585055963j),(0.9980586376129422-0.062470740510366j),4475,0.20408163265306123,1
9250,250,44100,0.10158794579680482,-3.0020743309137803,876.0860380562057,-0.1479011959944233,0.01129974726236343,(-0.10060082548934396-0.01412744287113269j),(5504.610922139927-0.9292906215864488j),(0.9921990463122037-0.12449461307959148j),4543,0.20975056689342403,2
9250,250,44100,0.20046242733302685,-1.856894654336648,438.9549324916426,0.030355110968467613,0.044278699456592,(-0.05657276308558197-0.1923140848952871j),(2758.0351823454957+0.1907267872348816j),(0.9980492979334584-0.062499989382860416j),4621,0.20975056689342403,1
9500,250,44100,0.10467615773584803,-2.75963245795941,877.7937225314312,1.9921949273681339,0.012954340024495185,(-0.09713275157610493-0.03901700359580195j),(5515.340620143963+12.517329896677161j),(0.992471297238231-0.12477405451085875j),4772,0.21541950113378686,2
9500,250,44100,0.1892865287535288,1.3696819943972867,438.669877247284,1.1886548994217159,0.04114756716246113,(0.03781212819751457+0.18547138034946312j),(2756.2441274224075+7.468538999353553j),(0.9982165572949393-0.062469763584999394j),4776,0.21541950113378686,1
9750,250,44100,0.11053017392541808,-2.595464767648772,877.8123393331332,2.8337718475457043,0.014894317526392137,(-0.09445267925924615-0.05740741005073426j),(5515.457592958884+17.80511363639832j),(0.9925899750421153-0.12479164915566866j),4922,0.22108843537414966,2
9750,250,44100,0.19981935215431496,-1.6780186422000523,438.61164181813507,0.48591709062344235,0.044714103944996,(-0.021384064481829244-0.19867182810254477j),(2755.878223429622+3.0531071243126644j),(0.9981171359246215-0.062455227709086104j),4926,0.22108843537414966,1
10000,250,44100,0.12059815139030564,-2.438858828370139,879.28298693302,2.0354356048710187,0.01722198691205876,(-0.09202581459169806-0.07794333561949662j),(5524.6979443505315+12.789019086235777j),(0.992450914036821-0.12498540845271897j),5078,0.22675736961451248,2
10000,250,44100,0.20209749075082878,1.5547882782307971,438.93207966516957,0.2983639461567747,0.04543474521913744,(0.0032350482748631122+0.2020715967929205j),(2757.891593801973+1.874675962684368j),(0.9980876124634458-0.06249912622828114j),5080,0.22675736961451248,1
10250,250,44100,0.20825133519458486,-1.5166454934035987,439.89316540811217,-0.8707902798848032,0.04629028514597388,(0.011271472889927494-0.20794608077388468j),(2763.9302736209697-5.471336692206995j),(0.9979128025874369-0.0626253625239762j),5164,0.23242630385487528,1
10250,250,44100,0.12832448755880324,-2.346650714399097,877.436057992004,0.2739857154295838,0.01830241712728049,(-0.08986900232500498-0.09160096357756121j),(5513.093347564934+1.7215030215642482j),(0.9922347221572906-0.12469295045265129j),5240,0.23242630385487528,2
10500,250,44100,0.13097749111666476,-2.1916497151106307,878.7685482536112,-0.2019367020586407,0.018747652929583646,(-0.0761934708432659-0.10653477451082527j),(5521.465630798625-1.268805719355153j),(0.9921437545840441-0.12487285407926983j),5287,0.23809523809523808,2
10500,250,44100,0.2062630013219229,1.6772483851892597,439.7597974025351,-0.7088752635388006,0.045669694891458765,(-0.02191567472015019+0.2050954141756664j),(2763.09229772788-4.453994640490049j),(0.997937013521174-0.06260784473458922j),5291,0.23809523809523808,1
10750,250,44100,0.1302968496843771,-2.0458979815587837,879.0997685301162,1.5018785105110248,0.01971859057048892,(-0.05960153754392632-0.11586598189319029j),(5523.546749173402+9.436580990411633j),(0.9923787338317863-0.12495000233812431j),5549,0.2437641723356009,2
10750,250,44100,0.2020900463666445,-1.4187516536647544,439.23565569892327,0.35902414701735896,0.04552965608805426,(0.03060846391382963-0.1997586262901012j),(2759.7990182768663+2.2558152454621534j),(0.9980935344016695-0.0625428362416631j),5551,0.2437641723356009,1
11000,250,44100,0.13810378650647293,-1.9391266492820127,879.1979496101378,0.40354379264869344,0.021296328518429396,(-0.04972540666935942-0.12884114163958763j),(5524.163639092836+2.535540428773796j),(0.9922217047457099-0.12494433055890863j),5701,0.2494331065759637,2
11000,250,44100,0.20460909744853714,1.78694540578544,439.1755692401789,0.1142148361638437,0.04626706246534469,(-0.04388249476662887+0.1998479657433664j),(2759.421483922123+0.7176329804465864j),(0.9980592574545819-0.0625321105690896j),5705,0.2494331065759637,1
11250,250,44100,0.025086340427418943,-2.9205418454976626,897.5983220752152,4.378966606047108,0.0008123870709293845,(-0.024475929385188097-0.005500305152592871j),(5639.776589012042+27.513858639745248j),(0.9924527080833151-0.1276173776552422j),5866,0.25510204081632654,2
11250,250,44100,0.13016932475307222,-1.6704587673559461,877.6284502505488,3.789698352420931,0.021398595996100427,(-0.012951527325326428-0.12952339961031017j),(5514.302183777038+23.81137700657388j),(0.99272844109297-0.12478263729372305j),5868,0.25510204081632654,2
11250,250,44100,0.20613884070270766,-1.291528422461478,439.3448790586509,0.17637940171727076,0.04706533447651193,(0.056822581665659413-0.19815250656780942j),(2760.4852888859077+1.1082244653590816j),(0.9980665885160086-0.06255674035620273j),5872,0.25510204081632654,1
11500,250,44100,0.1405767501797373,-1.707223846783295,876.9681746487694,-0.19614326884644057,0.021600789159958483,(-0.019119099416799713-0.1392705379058572j),(5510.153549817249-1.232404504918131j),(0.9921765720173299-0.12461845826789035j),5938,0.26077097505668934,2
11500,250,44100,0.20763574030216328,1.8996828657872074,439.8034159862005,0.05748894047676638,0.047550094514271335,(-0.06706415282922046+0.19650699747369393j),(2763.3663613718863+0.3612136661289403j),(0.9980455934687711-0.06262088360848225j),6030,0.26077097505668934,1
11750,250,44100,0.20852367919180312,-1.2009553693370028,439.9582909037514,-0.08672411294618054,0.047712962509025555,(0.07537445954141328-0.19442431852143877j),(2764.339469178293-0.5449036722416245j),(0.998023704954945-0.06264161930111893j),6101,0.26643990929705214,1
11750,250,44100,0.14051885395300848,-1.548848682315885,880.2278309530247,1.3754325158956577,0.0228294604847027,(0.003083810257141346-0.14048501140892175j),(5530.634574414602+8.64209737489265j),(0.9923407611651941-0.12510724359182468j),6200,0.26643990929705214,2
12000,250,44100,0.14203229184590813,-1.4796528587696478,877.1940455382892,-0.1930033214344868,0.02205286785470466,(0.012927400019599827-0.14144275964408526j),(5511.572738471599-1.2126756334740265j),(0.9921730050035048-0.12465044334952678j),6291,0.272108843537415,2
12000,250,44100,0.2073547448778403,1.9803780604649828,440.0018443202938,0.4022045734423956,0.04800658223162921,(-0.08257398684461523+0.19020390879248394j),(2764.6131233651895+2.5271258663336926j),(0.9980928414835039-0.06265217657880144j),6371,0.272108843537415,1
12250,250,44100,0.14912018434288632,-1.327251916521683,878.1743992999877,0.5543888883230177,0.024963404008090224,(0.03595942974129329-0.14471955220749333j),(5517.732482822942+3.483328117574809j),(0.9922612402130448-0.12480231453670541j),6527,0.2777777777777778,2
12250,250,44100,0.21004874977377466,-1.132497845483768,438.88725502218034,0.12482820096368294,0.04877822637265828,(0.0891445628207415-0.19019391210295j),(2757.6099522637437+0.7843187182166733j),(0.9980633345136011-0.062491206918322086j),6529,0.2777777777777778,1
12500,250,44100,0.15348649776373768,-1.2002593099025447,878.9584818860881,-0.8790721790270165,0.02513786267972012,(0.05557992511693925-0.14306983231895282j),(5522.659019007543-5.523373399212893j),(0.9920446624621768-0.12488765321843519j),6611,0.2834467120181406,2
12500,250,44100,0.2117923416490874,2.0865243563262723,439.74501664197675,-0.21693814807965495,0.048994070273108266,(-0.1044492727384778+0.1842453402547995j),(2762.999427470311-1.3630625845808373j),(0.9980070923946653-0.06261013131523556j),6613,0.2834467120181406,1
12750,250,44100,0.21071729052877813,-1.010351153146254,439.2783259551411,-0.21897169578981285,0.048494458396747306,(0.11200958272924731-0.17848145535211604j),(2760.0671234037877-1.37583974167475j),(0.9980109641158554-0.0625437534130024j),6746,0.2891156462585034,1
12750,250,44100,0.1477737016873172,-1.109150769332884,878.2831164741906,1.2172364856807407,0.02510416212841264,(0.06582165939315819-0.13230486032305575j),(5518.415572974532+7.648122402192144j),(0.9923530201349058-0.12482947253548433j),6840,0.2891156462585034,2
13000,250,44100,0.15427281645489138,-0.9757398648861023,878.0022305519936,1.1821509632361258,0.027326369832777402,(0.0864784776850216-0.12775591882259632j),(5516.65071467519+7.427673563073421j),(0.992353054322222-0.12478913519852257j),6997,0.2947845804988662,2
13000,250,44100,0.20963154939358578,2.2020492592189416,439.8526102588247,0.02458730293876249,0.048412028487847286,(-0.12371546321958579+0.16923318427991219j),(2763.6754581028363+0.15448658056800593j),(0.9980404760203813-0.06262758532535097j),6999,0.2947845804988662,1
13250,250,44100,0.012375024209505389,-1.9043737136302303,892.5300235271371,20.67474935719092,0.00038358418563226,(-0.004051896102187619-0.011692876556387708j),(5607.931530042359+129.90328139072258j),(0.9948517263893183-0.12719565891413862j),7149,0.30045351473922904,2
13250,250,44100,0.154796705866457,-0.7709116833433811,877.4644891722899,1.590517143969481,0.027920443392910183,(0.11103191810375516-0.10786071253847442j),(5513.271985939173+9.993513949806282j),(0.992420351790218-0.12472036184938246j),7151,0.30045351473922904,2
13250,250,44100,0.2081653659045038,-0.8924211875392665,439.165597280088,0.15666581031747684,0.04796164875742243,(0.13062975126128826-0.16207617853210232j),(2759.358828248996+0.9843603175241544j),(0.9980653828165728-0.06253107076451297j),7156,0.30045351473922904,1
