onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,dynamicResonance
4500,250,44100,0.046578781504455484,0.5436447185399869,1315.077632014239,0.14891146334984717,0.002640510998852537,(0.03986347701031053+0.02409327887789971j),(8262.87645527239+0.9356383185903712j),(0.9825189760596275-0.18627639453194914j),2378,0.10204081632653061,2
4500,250,44100,0.03141896571185921,1.3635859546541886,879.1294858144469,2.8956180765052393,0.0013267293476930428,(0.006463847379446497+0.030746871116557658j),(5523.733468377677+18.193704953501335j),(0.9925752850993621-0.12497901921394976j),2382,0.10204081632653061,3
4500,250,44100,0.1649366907401197,-0.8443645866002121,437.7749620482309,0.13338219686257036,0.033090750874264885,(0.10955200877287023-0.12329829409254152j),(2750.6212093925456+0.8380650595662371j),(0.9980744416585965-0.06233311411977632j),2385,0.10204081632653061,1
4750,250,44100,0.046674307688403346,-2.321967489261443,1317.0758518473508,0.9926737802141541,0.002732473793479211,(-0.03185499184246248-0.034113787431306955j),(8275.431640768313+6.237153310663991j),(0.9825840186939622-0.18657853658115628j),2522,0.10770975056689343,2
4750,250,44100,0.03389036075682573,1.3466167241868054,876.6835060960408,1.1712886406520302,0.0014499067527939738,(0.00753404980837427+0.03304231598591008j),(5508.364924549329+7.359423577411187j),(0.9923749471682207-0.1246024905193767j),2528,0.10770975056689343,3
4750,250,44100,0.16584920897953664,2.414028152958361,438.1574744668137,0.10170345229796451,0.03342028210850977,(-0.12385558412456645+0.11029847868534029j),(2753.024605800799+0.6390216371680105j),(0.9980665383575671-0.06238722628870474j),2530,0.10770975056689343,1
5000,250,44100,0.04865334079886126,1.0385206394872053,1317.3266864753027,-0.5976770450936657,0.0028058533184449168,(0.024691351982166546+0.041922365250339794j),(8277.007681217192-3.755315628171031j),(0.9823547365086654-0.1865713725681904j),2637,0.11337868480725624,2
5000,250,44100,0.03530398395268632,1.5473571701453583,878.5501130586673,0.804297324298875,0.0015527953600615392,(0.0008274198421050578+0.035294286497058194j),(5520.093161991183+5.0535491306385465j),(0.9922898888701224-0.1248598759122861j),2699,0.11337868480725624,3
5000,250,44100,0.16688151818560185,-0.6268489314768011,437.8950085985507,0.006931455309560511,0.03372396780465459,(0.13515399213278254-0.09789197884659966j),(2751.3754841136924+0.043551618158402534j),(0.9980553940781125-0.06234906160969258j),2701,0.11337868480725624,1
5250,250,44100,0.047205588337228065,-1.905965353197447,1318.5910572589678,-0.9117096839507022,0.0026123514749969157,(-0.015527277310455046-0.04457882041494672j),(8284.951957147943-5.728440890612396j),(0.9822771610750844-0.1867399778728275j),2772,0.11904761904761904,2
5250,250,44100,0.036353673073268186,1.7005757526704453,876.9898052370329,1.8282742841363726,0.0017083920952981556,(-0.004704726108213548+0.036047955533771374j),(5510.289458811612+11.487386119579932j),(0.9924624032329307-0.1246574658395694j),2855,0.11904761904761904,3
5250,250,44100,0.1663074937161642,2.628697192797476,437.65518151738377,0.14718512775566678,0.03365958264657603,(-0.14490826830609035+0.08160745212713194j),(2749.8686061210406+0.9247914321497558j),(0.9980774680814837-0.062316203688092126j),2857,0.11904761904761904,1
5500,250,44100,0.04580867183283703,1.394182169475328,1319.9441669625714,-0.8499787199398703,0.0024653654007626476,(0.008048465163049013+0.04509608213146396j),(8293.453796156628-5.340573804541505j),(0.9822497810858579-0.18693098724370755j),2929,0.12471655328798185,2
5500,250,44100,0.03473007772765011,1.9152482822209085,881.7767305137478,1.324059089410955,0.0015310450636382082,(-0.01172768304245236+0.03269005581861851j),(5540.366597376834+8.319308616424495j),(0.9923058650536649-0.12532531377097603j),3025,0.12471655328798185,3
5500,250,44100,0.16908691383156085,-0.4133145937011785,438.5014355212332,0.246928865969617,0.0349176872050697,(0.15484887573312903-0.06791325432688121j),(2755.185776844169+1.5514998225788148j),(0.9980841310617627-0.06243742949506328j),3028,0.12471655328798185,1
5750,250,44100,0.045502641598273864,-1.6512856127434974,1320.5628255246734,-3.3613690987587552,0.002230161195384353,(-0.003658521838936447-0.04535532615222812j),(8297.340942544188-21.1201049333285j),(0.9818819079621718-0.18695066060097718j),3109,0.13038548752834467,2
5750,250,44100,0.041623170971343125,2.006495578784948,878.1708287351756,1.5439160305704978,0.0022166242060241976,(-0.017566827424594388+0.037734532406592504j),(5517.710048302576+9.70071051879958j),(0.9924012062616865-0.12481940601901746j),3195,0.13038548752834467,3
5750,250,44100,0.17068282867171544,2.8172499683817875,438.5934186912612,0.06028811160503443,0.03534469624151849,(-0.16178349563456035+0.05439419586353275j),(2755.763724146597+0.37880137703435546j),(0.9980567722293122-0.06244884911303771j),3197,0.13038548752834467,1
6000,250,44100,0.040515666056241184,1.5782563286717906,1319.4287197049794,-1.3037436525120099,0.0018981491344006332,(-0.0003022441414085443+0.04051453868008172j),(8290.215145521099-8.191662961792108j),(0.9822000046015633-0.18684677136775563j),3266,0.1360544217687075,2
6000,250,44100,0.04477030801174527,2.141733771000918,878.3403950775132,-0.017900720471402502,0.0024250448557241273,(-0.024194816716557526+0.03766950123798736j),(5518.775465053344-0.11247354385384503j),(0.992177385397202-0.12481560430647373j),3272,0.1360544217687075,3
6000,250,44100,0.1712270118678017,-0.2376546341805689,439.2508398477546,-0.020778611199576226,0.03546825620460791,(0.16641430041387983-0.04031091925192549j),(2759.8944230977054-0.13055586459277455j),(0.9980393910048084-0.06254161110325711j),3274,0.1360544217687075,1
6250,250,44100,0.044440804713985434,2.166902276173334,877.4507530803755,-1.1904637147122203,0.002292807443156097,(-0.024950147759923887+0.03677601460713973j),(5513.185679528278-7.479904121010254j),(0.9920274542641379-0.12466901314965684j),3487,0.1417233560090703,3
6250,250,44100,0.17085678605661556,2.9709760032860704,439.12652344643834,-0.204003073838372,0.035086540159041134,(-0.16837598878079862+0.029009787032732222j),(2759.1133201115135-1.281789116160731j),(0.9980144450212215-0.06252230156418079j),3493,0.1417233560090703,1
6250,250,44100,0.03927707111654039,-1.4248711620878916,1318.822916895654,0.9653023580211091,0.0019330887200081656,(0.0057111934317275945-0.038859626671896415j),(8286.408774210498+6.065173592904041j),(0.9825337144748322-0.18682238173209004j),3560,0.1417233560090703,2
6500,250,44100,0.0409326562863204,1.8713893493152762,1318.0171642079597,-0.09964121554468544,0.002021254294174968,(-0.0121196147420766+0.039097279817881j),(8281.346080761956-0.6260642214998817j),(0.9824060847119863-0.18668125826854104j),3635,0.1473922902494331,2
6500,250,44100,0.1696263385230203,-0.10344202363002333,438.99231565183885,-0.0961453219669157,0.034715343977592523,(0.16871962515546374-0.017515216473857724j),(2758.270067668377-0.6040988743365755j),(0.998030977100471-0.06250417865087976j),3637,0.1473922902494331,1
6500,250,44100,0.048209180662168456,2.464537481131143,878.9122848872023,2.0473654363809946,0.0030283355915902946,(-0.037575249321072514+0.030203074985452j),(5522.3687547029085+12.863976428296386j),(0.9924592007877258-0.12493320325025745j),3724,0.1473922902494331,3
6750,250,44100,0.05185363774982946,2.56976401710489,880.4527421003016,-0.33288121927175246,0.003217030922902566,(-0.04360438653014108+0.028061668218774705j),(5532.047732830592-2.0915543859643013j),(0.9920952527794913-0.12510858818164403j),3812,0.15306122448979592,3
6750,250,44100,0.16930240538285798,3.108633745394885,439.17610219200526,-0.1830755735235493,0.03447656805385093,(-0.169210457983169+0.0055790122376432995j),(2759.424832557208-1.150297753666641j),(0.9980169790993081-0.06252953775315297j),3816,0.15306122448979592,1
6750,250,44100,0.04048174266673542,-1.0697675145407697,1317.1923059053331,0.9616097331212903,0.0020532151004721763,(0.019444520661593225-0.03550608547244628j),(8276.163343194388+6.0419721463885745j),(0.9825765740954036-0.18659401363921257j),3908,0.15306122448979592,2
7000,250,44100,0.16806214242300271,0.031220868327177714,439.1899679467584,-0.2959650834319727,0.03383788513910975,(0.16798024040967016+0.005246193641018912j),(2759.5119536637458-1.8596034636579513j),(0.9980008035643915-0.06253050362023287j),3989,0.15873015873015872,1
7000,250,44100,0.04183773884646954,2.2716510934967595,1316.265661839531,0.7583443215562093,0.0021771512293266787,(-0.02697995341796191+0.03197621780870889j),(8270.341066815156+4.764817898985046j),(0.9825727443708007-0.18645888791843518j),4082,0.15873015873015872,2
7000,250,44100,0.0509904772104826,2.6526876909699135,878.0786682796765,0.29296538773008896,0.00318064505436572,(-0.04501682463183962+0.023948157887798874j),(5517.130987082682+1.8407558196978657j),(0.9922259846738614-0.12478413285420703j),4084,0.15873015873015872,3
7250,250,44100,0.051827927541322615,2.7823557956330887,878.7116551224659,-1.2825472407200926,0.003108376351050753,(-0.04851951181321673+0.018220621466780676j),(5521.108160712934-8.058481978656205j),(0.9919920270022715-0.12484558903884925j),4185,0.16439909297052155,3
7250,250,44100,0.1663287194403964,-3.0397802239650296,439.16486595550487,-0.4614362170069945,0.03295034479791122,(-0.16546740115141223-0.016905089969583828j),(2759.3542332011207-2.899289258898879j),(0.9979774989566343-0.06252546024687167j),4188,0.16439909297052155,1
7250,250,44100,0.04209442714021911,-0.6444081868663523,1315.0115135832623,1.412559588269395,0.0022563759192086763,(0.033652618102243445-0.025287192234959024j),(8262.461020918343+8.875373650529909j),(0.9826976391102682-0.18630067735332234j),4259,0.16439909297052155,2
7500,250,44100,0.044275756244291864,2.7669309631960206,1316.9167036400074,-0.5093678305075487,0.0023308977909167615,(-0.04120441265805154+0.01620305429568611j),(8274.431683090268-3.200452468594972j),(0.98237799309656-0.18651633702162473j),4328,0.17006802721088435,2
7500,250,44100,0.04947235743276298,2.9017840345361847,877.5582822726243,-0.852003052640952,0.0028752806046367712,(-0.04805662918414075+0.011750512389383275j),(5513.861305369109-5.353293062025785j),(0.9920733832577711-0.12469022403295921j),4332,0.17006802721088435,3
7500,250,44100,0.1628893184022644,0.16478354755340385,438.57325968740884,-0.5330165941492522,0.03152204379847562,(0.16068280097224968+0.02672017068183999j),(2755.6370613897843-3.349042032841486j),(0.9979725878071325-0.062440704087203765j),4334,0.17006802721088435,1
7750,250,44100,0.1594167795147874,-2.889056530992588,438.6216957563024,-0.27819915146231644,0.030465216652558812,(-0.1543603757249134-0.03983194693873125j),(2755.941394186194-1.747976820937855j),(0.9980083892517084-0.062449858286827614j),4526,0.17573696145124718,1
7750,250,44100,0.04377650169493322,-0.16987602398152768,1316.3940390112093,0.16011467491200826,0.0023332795177527714,(0.04314637108014062-0.007400862332275615j),(8271.147684374022+1.0060301728709662j),(0.9824855897126894-0.1864609664216444j),4599,0.17573696145124718,2
7750,250,44100,0.047468662689488184,3.0670432400335437,876.8394209793305,1.0112004778941903,0.0028281541906693473,(-0.047336817491173466+0.0035354840313232064j),(5509.344566653185+6.3535599853177525j),(0.9923495445309205-0.12462169272055856j),4601,0.17573696145124718,3
8000,250,44100,0.043731750612169495,-3.0523353627165344,1316.4285581525007,-0.0825583931422392,0.0023085417712286884,(-0.043557663781161875-0.0038981967026108753j),(8271.3645745354-0.5187296827756732j),(0.982450703786081-0.1864593514717537j),4684,0.18140589569160998,2
8000,250,44100,0.048659325221831966,-3.028554118424208,877.9434685928798,-0.7710925070629359,0.0027894702700553,(-0.04834877872221202-0.005488672618638343j),(5516.281502397064-4.84491711085411j),(0.9920779752052611-0.12474610662540549j),4686,0.18140589569160998,3
8000,250,44100,0.15801686676990367,0.3343359528723937,438.8664172397976,-0.5545354831976026,0.029641941830714832,(0.14926722312961904+0.051851965082820285j),(2757.479024615642-3.484249200336909j),(0.9979669192275997-0.06248219565978974j),4688,0.18140589569160998,1
8250,250,44100,0.04374944506794725,0.32441921126762624,1316.2651817156411,-1.252976129473151,0.0022171737722531835,(0.04146729978194393+0.013945500799459526j),(8270.338050107785-7.872681206952449j),(0.9822912268913474-0.18640539586129057j),4871,0.1870748299319728,2
8250,250,44100,0.15523600610465374,-2.7275076676961576,438.75229057763323,-0.3926798775995634,0.02877162226912779,(-0.14211621359915183-0.0624595823198038j),(2756.7619456487737-2.467280437358655j),(0.9979909489955998-0.06246740893007225j),4879,0.1870748299319728,1
8250,250,44100,0.048635252035904034,-2.853724015713098,877.1022265879112,0.1553777919309839,0.0028794787968523267,(-0.04663396813716051-0.01380799610291825j),(5510.995822991664+0.9762674593227648j),(0.9922238842947196-0.12464365039376038j),4948,0.1870748299319728,3
8500,250,44100,0.04338754639236882,-2.5702982069375007,1315.888552824266,-2.085151064588409,0.0021184505425225365,(-0.03649767974161243-0.023460574490592717j),(8267.971620991237-13.101390532271765j),(0.9821847686072048-0.1863305917647737j),5025,0.1927437641723356,2
8500,250,44100,0.04941194723363387,-2.6781502590509376,878.8229608879353,0.5351214080690906,0.0030126616730150172,(-0.04419992300188791-0.02208862458476304j),(5521.807515463135+3.3622669687369617j),(0.9922469798264879-0.12489366042440926j),5111,0.1927437641723356,3
8500,250,44100,0.1506193326158682,0.4842779674776643,438.1243783681065,0.3029815801352434,0.027762166946903165,(0.13329981679675926+0.07012376344435575j),(2752.8166568796764+1.9036894126518156j),(0.9980954547731378-0.06238430899626923j),5113,0.1927437641723356,1
8750,250,44100,0.042753104927117896,0.7296196931854009,1313.004433729817,3.051358062922286,0.002470690817151983,(0.0318693599398455+0.028498629404477033j),(8249.85016627284+19.17224814789727j),(0.9829803620738541-0.18606309576280358j),5277,0.1984126984126984,2
8750,250,44100,0.052976077111904815,-2.5158655074688845,874.1393225186371,0.12850716095277057,0.003413158304579682,(-0.04293909466177013-0.03102738944535987j),(5492.379347677018+0.8074343055658103j),(0.9922726144010894-0.12422430404691275j),5282,0.1984126984126984,3
8750,250,44100,0.15279604887637563,-2.5539563245794072,438.4841504988783,0.10582090941727955,0.028370766396313984,(-0.12716503287664224-0.08470942666382687j),(2755.0771718456745+0.6648923832430328j),(0.9980642190623685-0.062433716304866466j),5286,0.1984126984126984,1
9000,250,44100,0.04911088116135421,-2.417581522831835,877.7588801405801,-0.1751944179705571,0.0029018462037346715,(-0.036791652852103306-0.03253079969590319j),(5515.121698945701-1.1007789928924836j),(0.9921654879664072-0.12473060484367804j),5365,0.20408163265306123,3
9000,250,44100,0.04214154259090373,-2.002235618495092,1316.4702595652982,1.104607835836975,0.0022364914627212855,(-0.017622692843861174-0.03827989431636244j),(8271.626592239578+6.940455724326322j),(0.9826157839917402-0.18649673050535426j),5431,0.20408163265306123,2
9000,250,44100,0.15392744803289254,0.6842286659828446,439.51200987245016,0.2413502419520722,0.028931530742869357,(0.11927942909446815+0.09729376677267962j),(2761.535402759548+1.5164482941174982j),(0.9980743375332923-0.06258108570226535j),5434,0.20408163265306123,1
9250,250,44100,0.0481329296242931,-2.260836307501255,876.616157685091,-0.1803810484612604,0.0027869154167851386,(-0.030639883547629924-0.03712110518835383j),(5507.941762003187-1.1333675533854404j),(0.9921850490565267-0.12456897631676564j),5505,0.20975056689342403,3
9250,250,44100,0.043560779697611234,1.3722413529927069,1316.3745486111013,1.5788564697031149,0.0024308680663363215,(0.008592490208152864+0.04270492524155283j),(8271.025222578432+9.920247772584043j),(0.9826847238250108-0.18649593196193248j),5602,0.20975056689342403,2
9250,250,44100,0.15541021023435608,-2.404188290350036,439.1597771278788,0.27772332886855694,0.029529800475459323,(-0.11503716701033101-0.10449298374208657j),(2759.32225915415+1.7449871394079213j),(0.9980826492241925-0.06253132165434716j),5610,0.20975056689342403,1
9500,250,44100,0.04718061866246332,-1.5677863006476394,1317.6217466724647,-0.2260406731746161,0.0026734044953188813,(0.00014201468136930493-0.04718040492834984j),(8278.861599112734-1.4202554365157307j),(0.9823989082448392-0.18662255082459386j),5671,0.21541950113378686,2
9500,250,44100,0.048024999042693195,-2.0864565542692617,875.7232318414261,2.103356951872725,0.0030113638917733296,(-0.023681575236254797-0.04178018103575289j),(5502.331343461871+13.215781495760746j),(0.9925237811411282-0.12448324661733796j),5775,0.21541950113378686,3
9500,250,44100,0.15683003059266754,0.8054948306640684,439.49336978564986,0.23865253066398182,0.030030049290770484,(0.10864470332343347+0.11310166636906882j),(2761.41828364004+1.4994980741891561j),(0.99807412011169-0.0625784110012363j),5779,0.21541950113378686,1
9750,250,44100,0.04682618883518836,1.7642189663584387,1318.0953401364263,0.11632928263428417,0.002665548343508041,(-0.009000875173755746+0.045952978216163384j),(8281.837274607073+0.7309184394424757j),(0.9824342349691133-0.18669794519117675j),5949,0.22108843537414966,2
9750,250,44100,0.053571434220608394,-1.8861830029612476,878.842543395243,1.599316350033202,0.0036792376995196364,(-0.016617007021334673-0.05092910407719623j),(5521.930555985328+10.048800992060698j),(0.9923970892758508-0.12491536732011647j),5951,0.22108843537414966,3
9750,250,44100,0.15821871690414585,-2.281316479392716,439.4529732431335,0.2558847694274513,0.030582965232594104,(-0.10319470050343676-0.1199333822036227j),(2761.1644646776404+1.6077714235975984j),(0.9980769307207131-0.06257282017985837j),5953,0.22108843537414966,1
10000,250,44100,0.04745180557110804,-1.2237518566802206,1317.8476961964684,0.4575355282422692,0.0027706996646983603,(0.016139306674913464-0.04462282635615245j),(8280.281281842117+2.874780508564476j),(0.9824885828714455-0.1866723561746253j),6115,0.22675736961451248,2
10000,250,44100,0.057627325035487495,-1.7828675292322247,880.9031699156827,1.061621757577935,0.004175730496373989,(-0.012129696227861485-0.056336303217068895j),(5534.87785426214+6.67036622899585j),(0.9922843523369314-0.12519712779619258j),6119,0.22675736961451248,3
10000,250,44100,0.1597065184439932,0.9156901684459311,439.7008345218248,0.15411169783278336,0.031048261311949536,(0.0973001468594751+0.12664459504702963j),(2762.721823022132+0.9683123554874444j),(0.9980602482025132-0.06260715865400657j),6123,0.22675736961451248,1
10250,250,44100,0.1614062878791971,-2.17436013483223,439.5633055511515,-0.2026267984799498,0.031313970046010664,(-0.09161101625237643-0.13288871836295613j),(2761.857703014286-1.2731417230500595j),(0.9980107479652558-0.06258442105694627j),6200,0.23242630385487528,1
10250,250,44100,0.04870310556124794,2.104276874234899,1319.695347689432,0.8925320347810685,0.0029645126108949066,(-0.024767151673958918+0.041935434769049124j),(8291.890418555495+5.607944167123509j),(0.9825002981718785-0.18694257131555048j),6283,0.23242630385487528,2
10250,250,44100,0.06004906222722953,-1.7230035130163612,879.1497445211343,0.8271003546729355,0.0044960796613782265,(-0.009104648938831197-0.059354824926625166j),(5523.860757585878+5.196824796044013j),(0.9922824418968949-0.124945055696222j),6287,0.23242630385487528,3
10500,250,44100,0.1607379994898033,1.0253904925007162,440.07834904403256,-0.12666134993510966,0.031138842992761148,(0.0833852624154507+0.13741762074745156j),(2765.093816721315-0.795836732899813j),(0.9980169544753069-0.06265833434042016j),6368,0.23809523809523808,1
10500,250,44100,0.05008313028411971,-0.9142104093579841,1320.1085603892539,0.8022568985331047,0.003124769469468598,(0.030571553334975892-0.03966988865301784j),(8294.486710519755+5.040728757446668j),(0.9824766539073633-0.18699800837918557j),6468,0.23809523809523808,2
10500,250,44100,0.06221668475685387,-1.615305257886753,880.0006297940382,2.177786715814852,0.005067785773851838,(-0.0027682839075055753-0.062155067905531075j),(5529.207027430683+13.683437494978763j),(0.9924582579271886-0.12508941969875365j),6470,0.23809523809523808,3
10750,250,44100,0.051059698726325695,2.3595673144584697,1321.0779984711664,1.6846789106311102,0.0033526539889584357,(-0.036226228292475605+0.035982679412803406j),(8300.577869632249+10.585149778592703j),(0.9825743413332119-0.18715723641160575j),6651,0.2437641723356009,2
10750,250,44100,0.06802556256372162,-1.550438631383825,881.4296091425759,1.286571298172202,0.005865893552953489,(0.0013847480300299025-0.06801146693759909j),(5538.185569477679+8.083765877314546j),(0.9923067619518692-0.1252755686153336j),6654,0.2437641723356009,3
10750,250,44100,0.15915500680488198,-2.070333692650946,441.3112678202482,0.13384228483829552,0.030811992222365792,(-0.07623834981750004-0.13970694402271677j),(2772.840473860979+0.8409558775753235j),(0.9980429745972046-0.06283597833248798j),6656,0.2437641723356009,1
11000,250,44100,0.05474189697267794,-0.7032727468205008,1322.2112920224622,1.460549833527478,0.003822557190429342,(0.04175327249478225-0.035402535504448635j),(8307.698563022472+9.17690525442344j),(0.9825127337499872-0.18730990581373363j),6846,0.2494331065759637,2
11000,250,44100,0.07161609005808611,-1.5347881224958428,881.6854643778086,1.114904504452828,0.006461425508838586,(0.002578209570495456-0.07156966669349876j),(5539.793155332457+7.0051516012863475j),(0.9922779247969551-0.1253086763990729j),6848,0.2494331065759637,3
11000,250,44100,0.1600207041452143,1.0639323195359003,441.2838631735238,0.28117187860161963,0.031311731235275676,(0.07768011944983419+0.1399014824703073j),(2772.6682853873317+1.766655016421779j),(0.9980641699881709-0.06283340038910062j),6852,0.2494331065759637,1
11250,250,44100,0.05760956327942338,2.4902940174349943,1322.900097420663,0.7434774232028494,0.004125819702321005,(-0.04581672497673026+0.034924053224855624j),(8312.026454979954+4.671406421687882j),(0.9823939748678664-0.18738718139915767j),7032,0.25510204081632654,2
11250,250,44100,0.07446535774037326,-1.533932554387937,881.4841833344765,1.4479588602597189,0.007070099271957952,(0.002744452311421934-0.07441476657836198j),(5538.528469238379+9.097793836184366j),(0.9923286050152671-0.12528616507333473j),7034,0.25510204081632654,3
11250,250,44100,0.16110207036584417,-2.088256740238297,441.25021611018786,0.29324709590396236,0.03174999435853619,(-0.07969310801338843-0.14001030537545375j),(2772.4568746533496+1.8425258443568595j),(0.9980661882918545-0.06282872386648429j),7036,0.25510204081632654,1
11500,250,44100,0.05903197057126588,-0.652569963674147,1323.424253879446,0.7984381510717745,0.00434060449923877,(0.04690242743540059-0.03584600187180968j),(8315.319827140442+5.016734859505808j),(0.9823876707530527-0.18746201363570136j),7220,0.26077097505668934,2
11500,250,44100,0.07886553687143012,-1.5198960816907936,882.5538456513398,2.119643320137184,0.008125690540408691,(0.00401254199415758-0.07876339513228227j),(5545.2493557913385+13.31811176554731j),(0.9924044671391036-0.1254494003297822j),7226,0.26077097505668934,3
11500,250,44100,0.16335280506907604,1.044639423778572,441.78810200011907,0.25679983937956974,0.032601021588910796,(0.08203802724247686+0.14125827766930396j),(2775.8365113739046+1.6135209776757902j),(0.9980561876607935-0.06290488457935804j),7228,0.26077097505668934,1
11750,250,44100,0.06029687685791107,2.4551801980780623,1325.4218334835434,0.16098735781528267,0.0044267782776485146,(-0.0466411207130523+0.0382141232720126j),(8327.870989958828+1.011513401266647j),(0.9822450651179441-0.18772455014541053j),7402,0.26643990929705214,2
11750,250,44100,0.08686294667293129,-1.5483821231984343,884.564050501226,2.780758415307276,0.01009806544082235,(0.0019468007511726573-0.08684112776524577j),(5557.879845368565+17.472020417874667j),(0.9924619755275006-0.1257454692140758j),7408,0.26643990929705214,3
11750,250,44100,0.16453208525052476,-2.1256112519418053,442.349003280241,0.39905463984258527,0.03324141804561142,(-0.08667319839943942-0.13985193511745686j),(2779.3607580559446+2.507334249820773j),(0.9980713860175817-0.06298592050740896j),7412,0.26643990929705214,1
12000,250,44100,0.060524557502037425,-0.7737687954676489,1326.3277543661443,-0.2781653932048048,0.0043913694119698775,(0.04329212568934076-0.04229673644757663j),(8333.563058737853-1.747764711550262j),(0.9821593726573334-0.18783957553428005j),7489,0.272108843537415,2
12000,250,44100,0.09485041048363668,-1.643378109527934,885.697601466395,1.463757017324629,0.011477386593276765,(-0.0068783688320586-0.09460067870329758j),(5565.0021561378535+9.197056584535124j),(0.9922554490544697-0.12588213094758055j),7606,0.272108843537415,3
12000,250,44100,0.16698349346401012,0.9682331190088227,442.729338854731,0.2691628129255628,0.03408130204232198,(0.09463891734289998+0.13757529725066509j),(2781.750476949378+1.691199831413024j),(0.9980495009075302-0.06303883790712363j),7608,0.272108843537415,1
12250,250,44100,0.059475328474603135,2.2508692029274724,1326.8820750440443,-1.7854415805440116,0.00402228693165295,(-0.03740104180498348+0.04624366734012146j),(8337.0459582767-11.218260305701632j),(0.9819336411772723-0.18787679229594403j),7713,0.2777777777777778,2
12250,250,44100,0.08744014088137099,-1.6962341286273264,887.2599183693151,3.6888350973378103,0.010580854205309485,(-0.01093955797484681-0.0867531227603305j),(5574.81848274744+23.17763448420131j),(0.9925420097670505-0.12614297988646275j),7801,0.2777777777777778,3
