onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,dynamicResonance
7000,250,44100,0.05770607062386965,2.390752133655192,449.44410142135786,14.857725381206832,0.03515818736416833,(-0.04218981303635756+0.039370169707587305j),(2823.9405744492074+93.35384181330798j),(1.0000652302338149-0.06412678468841372j),5461,0.15873015873015872,-1
7000,250,44100,0.014014527036581629,2.358374002441822,602.2584762640597,2.154844685788929,0.0012628867881998003,(-0.009931342007335659+0.009888145123955635j),(3784.101609186706+13.53928846900301j),(0.9966267432880526-0.08572834889325635j),5463,0.15873015873015872,1
7000,250,44100,0.013692912617279047,2.4852500257780927,533.0606163157327,1.6053288424949947,0.001181797284125989,(-0.010847927117412393+0.008355736544419564j),(3349.3186322711063+10.086578596356164j),(0.9973454036709661-0.07589263221660775j),5465,0.15873015873015872,1
7250,250,44100,0.024420462059797202,1.3174873473416426,300.5128811442751,-31.280974345987936,0.0014273861408839515,(0.006119980500386559+0.023641167608408915j),(1888.1781194239147-196.54415840497296j),(0.9946407508018085-0.042612411808802646j),5640,0.16439909297052155,1
7250,250,44100,0.03937370844851712,-1.0262981313562323,455.51640329302774,-17.67857587897358,0.005259513124141446,(0.020395144655661404-0.0336797712501655j),(2862.093972350043-111.07776821462623j),(0.9953844234731026-0.06469139143959592j),5642,0.16439909297052155,1
7250,250,44100,0.044523783249979895,-0.36707626475190264,207.55701408020425,-23.518397459375898,0.005742045580993591,(0.041557636726901825-0.015979052054676167j),(1304.119181270806-147.77044936516035j),(0.9962190507170681-0.02946864436736504j),5644,0.16439909297052155,1
7250,250,44100,0.06259484067474218,-2.1685345451655675,430.2659830687989,-0.14405833731778883,0.023197459930099855,(-0.035226767756824984-0.05174155885265803j),(2703.440902997058-0.9051452284118514j),(0.9981011031342891-0.061262868806631704j),5646,0.16439909297052155,1
7250,250,44100,0.23965207399793534,-2.7739695924495917,214.9039161981034,-5.894104824997807,0.27932965404192994,(-0.22363954065216934-0.0861305545575934j),(1350.2811287112763-37.03375283540253j),(0.9986922649970342-0.030588138047260946j),5648,0.16439909297052155,-1
7250,250,44100,0.010836089169687124,-1.3420477307029748,1940.6556657710287,6.192764009824466,0.0008775171308139598,(0.0024571796107217005-0.0105538190648724j),(12193.499165467345+38.91028383735962j),(0.9628669097833205-0.2732279463346489j),5905,0.16439909297052155,4
7250,250,44100,0.009186314761462413,1.4844598101610704,1718.2721709857929,16.204302876314728,0.0009427095938423853,(0.0007921294726684377+0.009152098655237074j),(10796.222458473503+101.81463774554861j),(0.972425305574714-0.24293444751110482j),5909,0.16439909297052155,4
7250,250,44100,0.009883499173379204,0.8097359036503453,1511.1019962009561,15.309178181145292,0.0010509638652152348,(0.006816547485976473+0.007156691713467559j),(9494.53386017959+96.1904034127664j),(0.9790464535978217-0.214102655951673j),5919,0.16439909297052155,4
7250,250,44100,0.010140441298272187,0.5154394001333731,1298.0933262154394,13.02115719329219,0.0010064093617118454,(0.008822956817828397+0.004998398014808296j),(8156.160914624727+81.81434355936926j),(0.9847712603991574-0.1842358754961067j),5925,0.16439909297052155,4
7250,250,44100,0.01908544296439746,0.5718412315530758,1085.1483317604925,7.221093951241359,0.002831526059490954,(0.016049062758814292+0.01032868421973044j),(6818.188054227965+45.37147141620309j),(0.9890891410926427-0.15415074607954374j),5927,0.16439909297052155,4
7250,250,44100,0.020076472689611574,-0.21096005059130188,886.9339285909714,14.296611360758094,0.004157546896397697,(0.01963138395508372-0.004203988542420266j),(5572.77022856186+89.82825844437201j),(0.9940490908665758-0.1262876013301953j),5931,0.16439909297052155,3
7250,250,44100,0.02086584701425091,-0.5762733358219035,857.9804341698614,17.484501297953237,0.00513523281762407,(0.017495994734278982-0.01136986103170156j),(5390.850057823635+109.85836165866218j),(0.9950134196689119-0.12224142215881466j),5933,0.16439909297052155,3
7250,250,44100,0.025214982774332564,-0.2597526616584632,697.6677010909616,7.056393215352298,0.004911123163229225,(0.024369109223378607-0.006476254470674514j),(4383.57544878849+44.336626172383276j),(0.9960647125017017-0.09933701591276822j),5937,0.16439909297052155,1
7250,250,44100,0.06127683307334171,-1.1050487899234165,658.7489584518695,5.350180519432357,0.027178818930631954,(0.027518864478400858-0.05474999880655334j),(4139.041776864642+33.61617563045583j),(0.9963579804914041-0.09378955448355845j),5939,0.16439909297052155,-1
7500,250,44100,0.028105574361002163,0.42596886899875525,701.9566493489981,-3.2446622490329915,0.004198952599582055,(0.025594027088228773+0.01161331509814635j),(4410.523705466638-20.386814169884364j),(0.9945431099663564-0.09979908633005267j),6144,0.17006802721088435,1
7500,250,44100,0.07602520408134575,0.4164239080591032,658.6432122472152,-0.609951435142384,0.03366143886906941,(0.06952818802999206+0.03075162962960403j),(4138.377353865268-3.8324378953797296j),(0.9955136691747188-0.09369494587503478j),6146,0.17006802721088435,-1
7500,250,44100,0.03739566154791039,1.3221509749636673,450.5007710159592,-8.801485040586412,0.006190239252067032,(0.009202743121017968+0.036245620723811864j),(2830.57982532055-55.30136148837347j),(0.9966901863368807-0.06406103813035813j),6148,0.17006802721088435,1
7500,250,44100,0.18204363260028425,2.2084283841539185,217.19317743080768,-3.987950822148679,0.17177032009770266,(-0.10836956452853264+0.14627344822011776j),(1364.6649812528997-25.05703401147933j),(0.9989534949904588-0.030922271093259283j),6152,0.17006802721088435,-1
7500,250,44100,0.014452526856723618,-1.4033747785311042,1938.258641174604,5.032617339504155,0.0014939314085176748,(0.002408376398972537-0.01425044756017121j),(12178.438215742142+31.620867324229724j),(0.9628010086121452-0.27285398934398397j),6359,0.17006802721088435,4
7500,250,44100,0.013704903112004193,-1.4735086998526559,1844.9799220138589,1.5169468301229099,0.0011800928920645542,(0.0013312152141664556-0.013640096603873228j),(11592.350738038816+9.531258034800915j),(0.9658581789485611-0.25990445974383275j),6361,0.17006802721088435,4
7500,250,44100,0.020607140688634045,2.9845574191967326,1717.3776249824791,7.236506511866861,0.003303006166942406,(-0.020353575696399166+0.0032227633689282803j),(10790.601860168887+45.46831139067126j),(0.9712145514059669-0.24250046922228977j),6363,0.17006802721088435,4
7500,250,44100,0.013228313934756278,-3.0299975965891615,1512.8510741546916,2.1669162109471847,0.001125660151712455,(-0.013146030263255535-0.0014731523594105067j),(9505.523641079613+13.615136098512613j),(0.9771616631615978-0.21394565012793273j),6369,0.17006802721088435,4
7500,250,44100,0.01692130706528215,-1.891218448748955,1292.799051120199,6.145806132986267,0.0021360024629372516,(-0.005329657141365549-0.0160600556522404j),(8122.896003134146+38.6152387955535j),(0.9839456331585963-0.18331334738971947j),6373,0.17006802721088435,4
7500,250,44100,0.019971222189991523,-0.5306695251295742,1077.5876094460893,8.058949155780132,0.0032026116637362692,(0.01722454824559512-0.010107653214133138j),(6770.682634870443+50.635870926905056j),(0.9893727199836365-0.15310346535664776j),6377,0.17006802721088435,4
7500,250,44100,0.01966197149717518,-0.3181181180024612,890.8787097413999,11.98755253753718,0.0036278322603069285,(0.018675446116579703-0.00614986467350765j),(5597.5560195262715+75.32001397289697j),(0.993651005491489-0.1268045491306777j),6383,0.17006802721088435,3
