onset,duration,sample_rate,amplitude,phase,frequency,decay,d,w,z
0,250,44100,0.0001575131393067301,-2.8808118042746953,13777.569768465813,-260.5315253412684,(-0.0001521874534754672-4.061241262119099e-05j),(86567.02393786605-1636.9678520813434j),(-0.3682720124534413-0.8904075364726648j)
0,250,44100,0.0001575131393067301,2.8808118042746953,-13777.569768465813,-260.5315253412684,(-0.0001521874534754672+4.061241262119099e-05j),(-86567.02393786605-1636.9678520813434j),(-0.3682720124534413+0.8904075364726648j)
0,250,44100,0.0001623865002403691,3.13883347559366,13486.306046992455,-288.04830909215576,(-0.0001623858821114155+4.480526898229194e-07j),(84736.9600025902-1809.860903445757j),(-0.3297201910336446-0.901378380525793j)
0,250,44100,0.0001623865002403691,-3.13883347559366,-13486.306046992455,-288.04830909215576,(-0.0001623858821114155-4.480526898229194e-07j),(-84736.9600025902-1809.860903445757j),(-0.3297201910336446+0.901378380525793j)
0,250,44100,0.00019536385624546377,-3.017860031542446,13143.631985012407,-284.2738315490919,(-0.00019387027618689203-2.4111249206883502e-05j),(82583.87537120562-1786.1451616048987j),(-0.28549046767407066-0.9168887088363348j)
0,250,44100,0.00019536385624546377,3.017860031542446,-13143.631985012407,-284.2738315490919,(-0.00019387027618689203+2.4111249206883502e-05j),(-82583.87537120562-1786.1451616048987j),(-0.28549046767407066+0.9168887088363348j)
0,250,44100,0.00016765239509515382,-3.0964183521470705,12827.426375874786,-314.3608601606337,(-0.00016748135859535128-7.571004173615635e-06j),(80597.09693382434-1975.1875377136303j),(-0.24286408807727589-0.9248428437444618j)
0,250,44100,0.00016765239509515382,3.0964183521470705,-12827.426375874786,-314.3608601606337,(-0.00016748135859535128+7.571004173615635e-06j),(-80597.09693382434-1975.1875377136303j),(-0.24286408807727589+0.9248428437444618j)
0,250,44100,0.00019768067890853783,-3.1372964346408168,12511.26697274864,-298.2892550359387,(-0.0001976788545660495-8.492768659802339e-07j),(78610.60881737547-1874.2066645313544j),(-0.20143291862846008-0.9369839213526502j)
0,250,44100,0.00019768067890853783,3.1372964346408168,-12511.26697274864,-298.2892550359387,(-0.0001976788545660495+8.492768659802339e-07j),(-78610.60881737547-1874.2066645313544j),(-0.20143291862846008+0.9369839213526502j)
0,250,44100,0.00019485083368629813,-3.1373677325713794,12184.444991828725,-293.02157390007454,(-0.000194849094649324-8.23226933597316e-07j),(76557.12574879614-1841.1088478155857j),(-0.1577187269311504-0.9460542529976723j)
0,250,44100,0.00019485083368629813,3.1373677325713794,-12184.444991828725,-293.02157390007454,(-0.000194849094649324+8.23226933597316e-07j),(-76557.12574879614-1841.1088478155857j),(-0.1577187269311504+0.9460542529976723j)
0,250,44100,0.00022427030574381944,3.1135774383344663,11857.72145199973,-269.00972799337853,(-0.00022418230196882534+6.2821590543904725e-06j),(74504.2612038329-1690.2379704163732j),(-0.11391379411120958-0.9556323503271384j)
0,250,44100,0.00022427030574381944,-3.1135774383344663,-11857.72145199973,-269.00972799337853,(-0.00022418230196882534-6.2821590543904725e-06j),(-74504.2612038329-1690.2379704163732j),(-0.11391379411120958+0.9556323503271384j)
0,250,44100,0.00021000658454512045,-3.0647533708396772,11520.127008312431,-272.1968100541428,(-0.000209386921171042-1.6120880708530113e-05j),(72383.09275547139-1710.2629975933428j),(-0.06780395886597496-0.9595683382935967j)
0,250,44100,0.00021000658454512045,3.0647533708396772,-11520.127008312431,-272.1968100541428,(-0.000209386921171042+1.6120880708530113e-05j),(-72383.09275547139-1710.2629975933428j),(-0.06780395886597496+0.9595683382935967j)
0,250,44100,0.00019242745885225283,3.0553178475397704,11231.235577271129,-270.05742403550875,(-0.00019171175124706093+1.65810540714543e-05j),(70567.9343605826-1696.8208387946756j),(-0.02827041388295265-0.9618387875710567j)
0,250,44100,0.00019242745885225283,-3.0553178475397704,-11231.235577271129,-270.05742403550875,(-0.00019171175124706093-1.65810540714543e-05j),(-70567.9343605826-1696.8208387946756j),(-0.02827041388295265+0.9618387875710567j)
0,250,44100,0.000261335099579823,2.9931318236733997,10930.218920283472,-215.42439825282628,(-0.0002584603918790737+3.865566067358873e-05j),(68676.59092418144-1353.5514139101617j),(0.013095437972301727-0.9696850433230504j)
0,250,44100,0.000261335099579823,-2.9931318236733997,-10930.218920283472,-215.42439825282628,(-0.0002584603918790737-3.865566067358873e-05j),(-68676.59092418144-1353.5514139101617j),(0.013095437972301727+0.9696850433230504j)
0,250,44100,0.00022131536347786576,-3.1169420211177985,10602.687514159541,-210.93148873178816,(-0.00022124812533509187-5.455011186725938e-06j),(66618.65040558368-1325.3216308210879j),(0.05835276258993019-0.9686383928478219j)
0,250,44100,0.00022131536347786576,3.1169420211177985,-10602.687514159541,-210.93148873178816,(-0.00022124812533509187+5.455011186725938e-06j),(-66618.65040558368-1325.3216308210879j),(0.05835276258993019+0.9686383928478219j)
0,250,44100,0.00019427976593623016,3.086178228894572,10329.510787308882,-188.59701780653728,(-0.000193981549142748+1.076039239135869e-05j),(64902.2304091722-1184.9900112599219j),(0.09630548186164023-0.9687118952750046j)
0,250,44100,0.00019427976593623016,-3.086178228894572,-10329.510787308882,-188.59701780653728,(-0.000193981549142748-1.076039239135869e-05j),(-64902.2304091722-1184.9900112599219j),(0.09630548186164023+0.9687118952750046j)
0,250,44100,0.00020298339304205583,-3.0049509350193118,10110.230166766272,-188.0525755390354,(-0.00020109139225104868-2.764977058495417e-05j),(63524.44963602966-1181.5691796041465j),(0.1265280615575529-0.9653057367395774j)
0,250,44100,0.00020298339304205583,3.0049509350193118,-10110.230166766272,-188.0525755390354,(-0.00020109139225104868+2.764977058495417e-05j),(-63524.44963602966-1181.5691796041465j),(0.1265280615575529+0.9653057367395774j)
0,250,44100,0.00025660826554259954,-2.8746078029901634,9824.150425037687,-242.10960937575922,(-0.00024751682699685265-6.769949998479588e-05j),(61726.957606118885-1521.2195403567594j),(0.16448568667878138-0.9519878643359827j)
0,250,44100,0.00025660826554259954,2.8746078029901634,-9824.150425037687,-242.10960937575922,(-0.00024751682699685265+6.769949998479588e-05j),(-61726.957606118885-1521.2195403567594j),(0.16448568667878138+0.9519878643359827j)
0,250,44100,0.0002495811671203307,3.1413783123831927,9553.27608494919,-276.0157522760329,(-0.00024958116138718266+5.349552809576414e-08j),(60025.00393238287-1734.2581192508906j),(0.20012510214110169-0.9403787877900598j)
0,250,44100,0.0002495811671203307,-3.1413783123831927,-9553.27608494919,-276.0157522760329,(-0.00024958116138718266-5.349552809576414e-08j),(-60025.00393238287-1734.2581192508906j),(0.20012510214110169+0.9403787877900598j)
0,250,44100,0.0002823892234885846,3.0860009390453116,9256.416025414204,-258.5312524567519,(-0.0002819529825578994+1.5690416476010577e-05j),(58159.77716802419-1624.3997668829998j),(0.2403058438845999-0.9333982576351096j)
0,250,44100,0.0002823892234885846,-3.0860009390453116,-9256.416025414204,-258.5312524567519,(-0.0002819529825578994-1.5690416476010577e-05j),(-58159.77716802419-1624.3997668829998j),(0.2403058438845999+0.9333982576351096j)
0,250,44100,0.0003423403568587202,3.076437590493488,8935.235992549578,-212.98072579515758,(-0.00034161396528262754+2.2289429289141334e-05j),(56141.74350456972-1338.1973670285784j),(0.28459304465799395-0.9274278788000913j)
0,250,44100,0.0003423403568587202,-3.076437590493488,-8935.235992549578,-212.98072579515758,(-0.00034161396528262754-2.2289429289141334e-05j),(-56141.74350456972-1338.1973670285784j),(0.28459304465799395+0.9274278788000913j)
0,250,44100,0.0004572829831919088,-2.9632592254954897,8592.831324568147,-168.03773354286494,(-0.00045003079152447685-8.111728173912383e-05j),(53990.351525599086-1055.8122184482872j),(0.33159705405992823-0.9183077081691928j)
0,250,44100,0.0004572829831919088,2.9632592254954897,-8592.831324568147,-168.03773354286494,(-0.00045003079152447685+8.111728173912383e-05j),(-53990.351525599086-1055.8122184482872j),(0.33159705405992823+0.9183077081691928j)
0,250,44100,0.00012267982309024404,0.650679197153491,8608.791074021658,-106.52915331930625,(9.761297062544426e-05+7.431047677905004e-05j),(54090.62958887165-669.3424109221464j),(0.332408407923406-0.9271489048983964j)
0,250,44100,0.00012267982309024404,-0.650679197153491,-8608.791074021658,-106.52915331930625,(9.761297062544426e-05-7.431047677905004e-05j),(-54090.62958887165-669.3424109221464j),(0.332408407923406+0.9271489048983964j)
0,250,44100,0.0003050952972929979,-3.0792550032810952,8314.242648062651,-193.77188655832495,(-0.0003045026917195419-1.900660847853725e-05j),(52239.927246633146-1217.5046705677369j),(0.36642994523591477-0.9011160709644634j)
0,250,44100,0.0003050952972929979,3.0792550032810952,-8314.242648062651,-193.77188655832495,(-0.0003045026917195419+1.900660847853725e-05j),(-52239.927246633146-1217.5046705677369j),(0.36642994523591477+0.9011160709644634j)
0,250,44100,0.00037911106512256143,-2.8172983427583453,7998.227800795697,-231.62114630356072,(-0.0003593502129312187-0.00012079993445631839j),(50254.34740143482-1455.318583286626j),(0.4044303508296606-0.8789574316586125j)
0,250,44100,0.00037911106512256143,2.8172983427583453,-7998.227800795697,-231.62114630356072,(-0.0003593502129312187+0.00012079993445631839j),(-50254.34740143482-1455.318583286626j),(0.4044303508296606+0.8789574316586125j)
0,250,44100,0.0003923679607872218,-2.985512093948007,7703.015149357645,-280.53078158764845,(-0.00038759838964809706-6.09926634483584e-05j),(48399.47160742572-1762.6268850831184j),(0.43796869054569865-0.8551942816134375j)
0,250,44100,0.0003923679607872218,2.985512093948007,-7703.015149357645,-280.53078158764845,(-0.00038759838964809706+6.09926634483584e-05j),(-48399.47160742572-1762.6268850831184j),(0.43796869054569865+0.8551942816134375j)
0,250,44100,0.0004578891381064417,-3.0753335895552487,7393.119559003699,-287.81942675539045,(-0.0004568843787833529-3.0317111003685032e-05j),(46452.340187354064-1808.4227933103205j),(0.4747953675419301-0.8341629523751263j)
0,250,44100,0.0004578891381064417,3.0753335895552487,-7393.119559003699,-287.81942675539045,(-0.0004568843787833529+3.0317111003685032e-05j),(-46452.340187354064-1808.4227933103205j),(0.4747953675419301+0.8341629523751263j)
0,250,44100,0.0005060529774538584,-3.092570763828622,7064.156096723739,-284.06680257714834,(-0.0005054450397031674-2.479773839242011e-05j),(44385.40179455769-1784.8443602102225j),(0.5136308704305699-0.8114354225985587j)
0,250,44100,0.0005060529774538584,3.092570763828622,-7064.156096723739,-284.06680257714834,(-0.0005054450397031674+2.479773839242011e-05j),(-44385.40179455769-1784.8443602102225j),(0.5136308704305699+0.8114354225985587j)
0,250,44100,0.0005139951010042492,2.903847404094521,6744.783676161889,-251.73707562719693,(-0.0004995371720334341+0.00012105196245087285j),(42378.7256941651-1581.71069485316j),(0.5525484138454884-0.7908664322245375j)
0,250,44100,0.0005139951010042492,-2.903847404094521,-6744.783676161889,-251.73707562719693,(-0.0004995371720334341-0.00012105196245087285j),(-42378.7256941651-1581.71069485316j),(0.5525484138454884+0.7908664322245375j)
0,250,44100,0.00026998918175957765,-2.6005502579654944,6580.51244760674,-195.48166407134406,(-0.00023142724314262835-0.00013905246994789066j),(41346.57912451505-1228.2475195160846j),(0.5754995877144238-0.7839772847398935j)
0,250,44100,0.00026998918175957765,2.6005502579654944,-6580.51244760674,-195.48166407134406,(-0.00023142724314262835+0.00013905246994789066j),(-41346.57912451505-1228.2475195160846j),(0.5754995877144238+0.7839772847398935j)
0,250,44100,0.0007037284683442015,-2.8846019074695235,6289.681601558313,-280.7419128946389,(-0.0006806174779384903-0.00017886756520600456j),(39519.23502574896-1763.9534622090864j),(0.6001467226522619-0.7502947460621638j)
0,250,44100,0.0007037284683442015,2.8846019074695235,-6289.681601558313,-280.7419128946389,(-0.0006806174779384903+0.00017886756520600456j),(-39519.23502574896-1763.9534622090864j),(0.6001467226522619+0.7502947460621638j)
0,250,44100,0.0006758874882325618,-2.916618710586324,5955.526964851938,-338.3573102355986,(-0.0006588550696066083-0.00015077763097685518j),(37419.679522069535-2125.961680249118j),(0.6299812907539943-0.7149896536873526j)
0,250,44100,0.0006758874882325618,2.916618710586324,-5955.526964851938,-338.3573102355986,(-0.0006588550696066083+0.00015077763097685518j),(-37419.679522069535-2125.961680249118j),(0.6299812907539943+0.7149896536873526j)
0,250,44100,0.0007692916106087726,-2.9674897339765893,5633.078776974706,-362.73485959457753,(-0.0007576617151739989-0.00013326029983694928j),(35393.677805672625-2279.1303402064996j),(0.6598566320353425-0.6829273458795782j)
0,250,44100,0.0007692916106087726,2.9674897339765893,-5633.078776974706,-362.73485959457753,(-0.0007576617151739989+0.00013326029983694928j),(-35393.677805672625-2279.1303402064996j),(0.6598566320353425+0.6829273458795782j)
0,250,44100,0.0008601004835800083,-2.9231841131492016,5301.444616995821,-384.5688196220872,(-0.0008396675210249161-0.00018636334400958855j),(33309.95892433445-2416.317157048895j),(0.6892290044246205-0.6489766309128426j)
0,250,44100,0.0008601004835800083,2.9231841131492016,-5301.444616995821,-384.5688196220872,(-0.0008396675210249161+0.00018636334400958855j),(-33309.95892433445-2416.317157048895j),(0.6892290044246205+0.6489766309128426j)
0,250,44100,0.0009444070023960947,-2.9149909034474923,4978.735969829945,-408.780554067333,(-0.0009202637059068862-0.0002121775147495637j),(31282.32069396202-2568.443971176597j),(0.7158552098999716-0.6144890523706654j)
0,250,44100,0.0009444070023960947,2.9149909034474923,-4978.735969829945,-408.780554067333,(-0.0009202637059068862+0.0002121775147495637j),(-31282.32069396202-2568.443971176597j),(0.7158552098999716+0.6144890523706654j)
0,250,44100,0.0010732279613058801,-2.9030720757024917,4659.736331992465,-428.9252401347763,(-0.001042843347584761-0.0002535665777009756j),(29277.986856505955-2695.016766693302j),(0.7409051813387441-0.5796641528269247j)
0,250,44100,0.0010732279613058801,2.9030720757024917,-4659.736331992465,-428.9252401347763,(-0.001042843347584761+0.0002535665777009756j),(-29277.986856505955-2695.016766693302j),(0.7409051813387441+0.5796641528269247j)
0,250,44100,0.0012280167729151795,-2.844591127898412,4338.443265105174,-453.0516310560244,(-0.0011742521145366824-0.0003593844265784781j),(27259.24297934106-2846.607351644959j),(0.764023973949071-0.5432820068639463j)
0,250,44100,0.0012280167729151795,2.844591127898412,-4338.443265105174,-453.0516310560244,(-0.0011742521145366824+0.0003593844265784781j),(-27259.24297934106-2846.607351644959j),(0.764023973949071+0.5432820068639463j)
0,250,44100,0.0013716502748100073,-2.812860235965987,4025.4902969588834,-483.762489604596,(-0.0012982016048713125-0.0004428284876743107j),(25292.901488046045-3039.569366848215j),(0.784042443424591-0.5064659191747694j)
0,250,44100,0.0013716502748100073,2.812860235965987,-4025.4902969588834,-483.762489604596,(-0.0012982016048713125+0.0004428284876743107j),(-25292.901488046045-3039.569366848215j),(0.784042443424591+0.5064659191747694j)
0,250,44100,0.0015761707069606948,-2.790244559264895,3718.385523424586,-510.5481048310192,(-0.0014798818092822525-0.0005424609921795884j),(23363.305287210635-3207.868350882643j),(0.8023774257708296-0.46988966973048546j)
0,250,44100,0.0015761707069606948,2.790244559264895,-3718.385523424586,-510.5481048310192,(-0.0014798818092822525+0.0005424609921795884j),(-23363.305287210635-3207.868350882643j),(0.8023774257708296+0.46988966973048546j)
0,250,44100,0.0018392557125914586,-2.7975336282672987,3415.6673413774415,-529.5133947304472,(-0.0017314629504502623-0.000620401182718398j),(21461.2708535559-3327.0307817251305j),(0.8196734929340166-0.43368341803368665j)
0,250,44100,0.0018392557125914586,2.7975336282672987,-3415.6673413774415,-529.5133947304472,(-0.0017314629504502623+0.000620401182718398j),(-21461.2708535559-3327.0307817251305j),(0.8196734929340166+0.43368341803368665j)
0,250,44100,0.0022791011068516607,-2.793167044834061,3107.7766803631002,-535.2514928201794,(-0.002142153120549586-0.000778127151159846j),(19526.73677605278-3363.0843153336905j),(0.837218509072335-0.39699644568806713j)
0,250,44100,0.0022791011068516607,2.793167044834061,-3107.7766803631002,-535.2514928201794,(-0.002142153120549586+0.000778127151159846j),(-19526.73677605278-3363.0843153336905j),(0.837218509072335+0.39699644568806713j)
0,250,44100,0.0029109824100962936,-2.768854480240689,2789.959621340955,-534.1679683966089,(-0.002711095977880428-0.001060083577181815j),(17529.83330043381-3356.2763305955423j),(0.8544625968617263-0.35874754032367956j)
0,250,44100,0.0029109824100962936,2.768854480240689,-2789.959621340955,-534.1679683966089,(-0.002711095977880428+0.001060083577181815j),(-17529.83330043381-3356.2763305955423j),(0.8544625968617263+0.35874754032367956j)
0,250,44100,0.0037783250405759917,-2.7130840259537528,2462.0188933238223,-532.4015459814298,(-0.0034367132537336084-0.0015699497201679177j),(15469.320936530787-3345.1775712302165j),(0.8705050247465911-0.31852710038170684j)
0,250,44100,0.0037783250405759917,2.7130840259537528,-2462.0188933238223,-532.4015459814298,(-0.0034367132537336084+0.0015699497201679177j),(-15469.320936530787-3345.1775712302165j),(0.8705050247465911+0.31852710038170684j)
0,250,44100,0.005266303508667649,-2.6469639765993285,2125.719357563671,-527.914618880247,(-0.0046351109088608065-0.0024999399008705657j),(13356.288634631286-3316.985376793679j),(0.8853279995545804-0.27664441707321513j)
0,250,44100,0.005266303508667649,2.6469639765993285,-2125.719357563671,-527.914618880247,(-0.0046351109088608065+0.0024999399008705657j),(-13356.288634631286-3316.985376793679j),(0.8853279995545804+0.27664441707321513j)
0,250,44100,0.007472356640598341,-2.4873361947317494,1776.6888584578994,-534.1876444067502,(-0.0059293198050158966-0.00454744768129776j),(11163.265330892345-3356.3999586133664j),(0.8971827549539577-0.23208708768772926j)
0,250,44100,0.007472356640598341,2.4873361947317494,-1776.6888584578994,-534.1876444067502,(-0.0059293198050158966+0.00454744768129776j),(-11163.265330892345-3356.3999586133664j),(0.8971827549539577+0.23208708768772926j)
0,250,44100,0.01083058439087616,-2.283767134197234,1431.6773340400784,-552.9638192165006,(-0.007084110209860075-0.008192492952846929j),(8995.493989862662-3474.3741443030253j),(0.9050784167582957-0.18722124394473771j)
0,250,44100,0.01083058439087616,2.283767134197234,-1431.6773340400784,-552.9638192165006,(-0.007084110209860075+0.008192492952846929j),(-8995.493989862662-3474.3741443030253j),(0.9050784167582957+0.18722124394473771j)
0,250,44100,0.02930494684445238,-0.15159315669841783,132.08002861095324,-675.9273091479989,(0.02896887023692618-0.004425434075015925j),(829.8832951402007-4246.976537560141j),(0.9080276984799365-0.017089478056198856j)
0,250,44100,0.02930494684445238,0.15159315669841783,-132.08002861095324,-675.9273091479989,(0.02896887023692618+0.004425434075015925j),(-829.8832951402007-4246.976537560141j),(0.9080276984799365+0.017089478056198856j)
0,250,44100,0.01639461573640766,-1.9911307979707296,1094.4020811989792,-576.3496943751081,(-0.006690082513701039-0.01496750550707556j),(6876.331076736187-3621.311931495124j),(0.9099897553039826-0.14305216875936597j)
0,250,44100,0.01639461573640766,1.9911307979707296,-1094.4020811989792,-576.3496943751081,(-0.006690082513701039+0.01496750550707556j),(-6876.331076736187-3621.311931495124j),(0.9099897553039826+0.14305216875936597j)
0,250,44100,0.0333316359291057,-0.7967335508215486,431.27480574556085,-632.1424904969901,(0.023300353288531618-0.023834669923035727j),(2709.779522817238-3971.8684083345997j),(0.9121470589091201-0.05611865986675618j)
0,250,44100,0.0333316359291057,0.7967335508215486,-431.27480574556085,-632.1424904969901,(0.023300353288531618+0.023834669923035727j),(-2709.779522817238-3971.8684083345997j),(0.9121470589091201+0.05611865986675618j)
0,250,44100,0.025606178332838833,-1.5318859200292936,762.1346103379948,-599.2390108854297,(0.0009960954188816835-0.025586796648459684j),(4788.632985768728-3765.1297486841604j),(0.9127583139742116-0.09950396254475624j)
0,250,44100,0.025606178332838833,1.5318859200292936,-762.1346103379948,-599.2390108854297,(0.0009960954188816835+0.025586796648459684j),(-4788.632985768728-3765.1297486841604j),(0.9127583139742116+0.09950396254475624j)
0,250,44100,0.4999054798596971,-1.5707939990512088,-439.999949109282,0.00012968938839102412,(1.1636518252571698e-06-0.4999054798583427j),(-2764.6012154032064+0.0008148624596355895j),(0.9980356833272399+0.06264831809987878j)
0,250,44100,0.4999054798596971,1.5707939990512088,439.999949109282,0.00012968938839102412,(1.1636518252571698e-06+0.4999054798583427j),(2764.6012154032064+0.0008148624596355895j),(0.9980356833272399-0.06264831809987878j)
250,250,44100,0.4999081477478252,-1.5351778531869518,440.0000060931915,-1.793618123173693e-05,(0.017802200406665296-0.4995910706221063j),(2764.601573443669-0.00011269635038215972j),(0.998035661826845-0.06264832488507496j)
250,250,44100,0.4999081477478252,1.5351778531869518,-440.0000060931915,-1.793618123173693e-05,(0.017802200406665296+0.4995910706221063j),(-2764.601573443669-0.00011269635038215972j),(0.998035661826845+0.06264832488507496j)
500,250,44100,0.49990840870892655,-1.6420334962505265,-439.999983938792,2.933182093548676e-06,(-0.03558194737470503-0.49864049386197556j),(-2764.601434243472+1.84297266334673e-05j),(0.998035664992132+0.06264832192108556j)
500,250,44100,0.49990840870892655,1.6420334962505265,439.999983938792,2.933182093548676e-06,(-0.03558194737470503+0.49864049386197556j),(2764.601434243472+1.84297266334673e-05j),(0.998035664992132-0.06264832192108556j)
750,250,44100,4.171012959363842e-05,-2.135997773369548,20168.993233834673,-7.602923567687978,(-2.2339359158914968e-05-3.522340050431124e-05j),(126725.5219474345-47.7705776521065j),(-0.9632589480050466-0.2645147974601935j)
750,250,44100,4.171012959363842e-05,2.135997773369548,-20168.993233834673,-7.602923567687978,(-2.2339359158914968e-05+3.522340050431124e-05j),(-126725.5219474345-47.7705776521065j),(-0.9632589480050466+0.2645147974601935j)
750,250,44100,0.4999079318101643,1.463939964428666,-439.9999827756731,4.836483382905623e-05,(0.05331674351406422+0.4970566015533557j),(-2764.6014269353805+0.0003038852132989083j),(0.9980356714627125+0.0626483221612119j)
750,250,44100,0.4999079318101643,-1.463939964428666,439.9999827756731,4.836483382905623e-05,(0.05331674351406422-0.4970566015533557j),(2764.6014269353805+0.0003038852132989083j),(0.9980356714627125-0.0626483221612119j)
1000,250,44100,0.49990855054515115,-1.713272432286154,-440.00002406084155,2.395766378132668e-06,(-0.07098429648880103-0.49484319593194764j),(-2764.601686337744+1.5053044106518032e-05j),(0.9980356645575894+0.0626483276214831j)
1000,250,44100,0.49990855054515115,1.713272432286154,440.00002406084155,2.395766378132668e-06,(-0.07098429648880103+0.49484319593194764j),(2764.601686337744+1.5053044106518032e-05j),(0.9980356645575894-0.0626483276214831j)
1250,250,44100,4.778150443373471e-05,-1.5594103429094107e-12,-22050.0,-16.603836078941278,(4.778150443373471e-05-7.451097221373777e-17j),(-138544.23602330987-104.32497889402214j),(-0.9976371501549032+0j)
1250,250,44100,4.048944849071326e-05,-2.1437958206244896,21619.76126263973,-3.8705761930354305,(-2.195155266287838e-05-3.4022415769180756e-05j),(135840.96631014833-24.319547466399314j),(-0.9975715508414508-0.06122647817599657j)
1250,250,44100,4.048944849071326e-05,2.1437958206244896,-21619.76126263973,-3.8705761930354305,(-2.195155266287838e-05+3.4022415769180756e-05j),(-135840.96631014833-24.319547466399314j),(-0.9975715508414508+0.06122647817599657j)
1250,250,44100,0.49990858286433243,-1.39270199610399,439.99997956692306,-2.843488984525406e-05,(0.08856098943039709-0.4920015674492656j),(2764.601406774209-0.00017866168208697034j),(0.9980356605707409-0.0626483210194359j)
1250,250,44100,0.49990858286433243,1.39270199610399,-439.99997956692306,-2.843488984525406e-05,(0.08856098943039709+0.4920015674492656j),(-2764.601406774209-0.00017866168208697034j),(0.9980356605707409+0.0626483210194359j)
1500,250,44100,0.499908549932873,1.7845104459664627,440.0000202769704,-1.3665629177434227e-05,(-0.10602609278991341+0.4885355933232423j),(2764.6016625629804-8.586368046101939e-05j),(0.9980356623074977-0.06264832694006982j)
1500,250,44100,0.499908549932873,-1.7845104459664627,-440.0000202769704,-1.3665629177434227e-05,(-0.10602609278991341-0.4885355933232423j),(-2764.6016625629804-8.586368046101939e-05j),(0.9980356623074977+0.06264832694006982j)
1750,250,44100,0.4999080546209713,1.3214632853264643,-440.00004930007935,3.436428345321953e-05,(0.12335615170640932+0.48444950501688966j),(-2764.601844920552+0.00021591716088502355j),(0.998035668878102+0.06264833149574842j)
1750,250,44100,0.4999080546209713,-1.3214632853264643,440.00004930007935,3.436428345321953e-05,(0.12335615170640932-0.48444950501688966j),(2764.601844920552+0.00021591716088502355j),(0.998035668878102-0.06264833149574842j)
2000,250,44100,0.4999087882709233,1.8557470693826748,439.9999719542978,-1.4925833312787725e-05,(-0.1405294497066799+0.47975021662907097j),(2764.601358942674-9.378177656831944e-05j),(0.9980356625596238-0.06264832005753128j)
2000,250,44100,0.4999087882709233,-1.8557470693826748,-439.9999719542978,-1.4925833312787725e-05,(-0.1405294497066799-0.47975021662907097j),(-2764.601358942674-9.378177656831944e-05j),(0.9980356625596238+0.06264832005753128j)
2250,250,44100,6.663654531771262e-05,1.66897370387732,21953.924737772977,-31.152715963330085,(-6.5316964757213905e-06+6.631565511271541e-05j),(137940.57734730162-195.73828721953453j),(-0.9954780558552135-0.013627358288324554j)
2250,250,44100,6.663654531771262e-05,-1.66897370387732,-21953.924737772977,-31.152715963330085,(-6.5316964757213905e-06-6.631565511271541e-05j),(-137940.57734730162-195.73828721953453j),(-0.9954780558552135+0.013627358288324554j)
2250,250,44100,0.4999087933345404,-1.2502252401564404,440.00001746956184,-2.5827484735568764e-05,(0.1575255624720385-0.4744412490720681j),(2764.601644923512-0.0001622788726119307j),(0.9980356606031893-0.06264832643231238j)
2250,250,44100,0.4999087933345404,1.2502252401564404,-440.00001746956184,-2.5827484735568764e-05,(0.1575255624720385+0.4744412490720681j),(-2764.601644923512-0.0001622788726119307j),(0.9980356606031893+0.06264832643231238j)
2500,250,44100,0.4999084022788672,-1.9269860815081614,-440.0000261887608,2.647606264007886e-06,(-0.17432090349969037-0.4685302906665281j),(-2764.601699707855+1.6635400777210985e-05j),(0.9980356645744065+0.06264832792631257j)
2500,250,44100,0.4999084022788672,1.9269860815081614,440.0000261887608,2.647606264007886e-06,(-0.17432090349969037+0.4685302906665281j),(2764.601699707855+1.6635400777210985e-05j),(0.9980356645744065-0.06264832792631257j)
2750,250,44100,0.4999083805669413,1.178988507473756,-439.99997035604486,1.0853510061652978e-05,(0.19089494492265813+0.4620254419012411j),(-2764.6013489005545+6.81946149507038e-05j),(0.9980356662396088+0.06264832006036926j)
2750,250,44100,0.4999083805669413,-1.178988507473756,439.99997035604486,1.0853510061652978e-05,(0.19089494492265813-0.4620254419012411j),(2764.6013489005545+6.81946149507038e-05j),(0.9980356662396088-0.06264832006036926j)
3000,250,44100,0.49990837263618243,-1.998224438892727,-440.00002156401473,7.943952336742515e-06,(-0.2072278516929054-0.45493405952346483j),(-2764.6016706497185+4.991332460315551e-05j),(0.9980356653688055+0.06264832731596676j)
3000,250,44100,0.49990837263618243,1.998224438892727,440.00002156401473,7.943952336742515e-06,(-0.2072278516929054+0.45493405952346483j),(2764.6016706497185+4.991332460315551e-05j),(0.9980356653688055-0.06264832731596676j)
3250,250,44100,0.49990867212037876,-1.1077501795579356,439.9999472931074,-3.348062949557277e-05,(0.2232969815117132-0.44726629485007924j),(2764.601203991845-0.00021036499932170633j),(0.9980356601413289-0.06264831638519124j)
3250,250,44100,0.49990867212037876,1.1077501795579356,-439.9999472931074,-3.348062949557277e-05,(0.2232969815117132+0.44726629485007924j),(-2764.601203991845-0.00021036499932170633j),(0.9980356601413289+0.06264831638519124j)
3250,250,44100,9.527251793629946e-06,1.9723944928599249,-19589.788280920788,55.30127763361826,(-3.724106051134909e-06+8.769239468684008e-06j),(-123086.26989744035+347.46817509580933j),(-0.9466232433246209+0.34610322762867607j)
3250,250,44100,9.527251793629946e-06,-1.9723944928599249,19589.788280920788,55.30127763361826,(-3.724106051134909e-06-8.769239468684008e-06j),(123086.26989744035+347.46817509580933j),(-0.9466232433246209-0.34610322762867607j)
