,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
13685,19750,250,44100,0.1812538630379223,1.972882683545376,443.77271937992737,-0.6899177277291209,0.0320618458662843,(-0.0709317336363185+0.16679823748923814j),(2788.306230135089-4.334880930030338j),(0.9979037500491804-0.06317857011289753j)
13992,20000,250,44100,0.1735324437231936,-1.2565163049909134,443.13767051919206,0.2938387102866457,0.0304296206687009,(0.0536444033372694-0.16503268468740281j),(2784.316100463976+1.8462430671536516j),(0.9980493406380816-0.06309712356080145j)
14083,20250,250,44100,0.1760814122732482,1.803615985446544,442.9068032879099,-0.4423516549723828,0.030523165749629,(-0.04062585921351784+0.17133068409162747j),(2782.8655188684747-2.7793774191290495j),(0.9979467360745794-0.06305768025682783j)
14321,20500,250,44100,0.1729804298450936,-1.403200575591286,442.2341122159495,-0.0178022020619595,0.0299033394079879,(0.028855258408245793-0.17055674472616653j),(2778.6388762088623-0.11185453443114625j),(0.9980131411206083-0.06296584308529297j)
14600,20750,250,44100,0.1351679380641777,1.719589560426572,440.6895340211405,2.4395638353918274,0.0199471439717656,(-0.02003794506232345+0.13367442626845533j),(2768.9340051894483+15.328231646460608j),(0.9983764592616627-0.06276818595589707j)
14786,21000,250,44100,0.1721988967920115,-1.4948744683701112,441.9322160900666,0.4175921581405393,0.0300961322861804,(0.013061104172630513-0.17170284684354406j),(2776.7420069064206+2.6238089124220507j),(0.9980777605632732-0.06292681900820382j)
14888,21250,250,44100,0.1749922119032479,1.6165338020894915,441.99209890502055,-0.1097947144446912,0.0305033062118433,(-0.008000911747636083+0.1748092092482481j),(2777.1182617294917-0.6898605366048622j),(0.9980022310423435-0.06293060568416838j)
15162,21500,250,44100,0.1750437672435179,-1.549352592649813,441.8004417605825,0.1691951711764408,0.0308249771281847,(0.0037533043437662753-0.17500352327112143j),(2775.9140443755423+1.063084613581548j),(0.9980436198557525-0.06290585411228401j)
15743,22250,250,44100,0.1787300466407908,1.5045210086373593,441.6986224066006,0.3081351322652914,0.032296195798845,(0.011836720958882163+0.17833766178000884j),(2775.2742945066166+1.936070135675117j),(0.9980642893893477-0.06289262067094605j)
15946,22500,250,44100,0.180497968034812,-1.671051120354408,441.8951730813606,0.5633685094050196,0.0332394428184437,(-0.018065488224033276-0.17959163287838142j),(2776.509258818385+3.5397487408212833j),(0.998098822569041-0.0629228582876683j)
16142,22750,250,44100,0.1837644295936262,1.43844338670473,441.921014092866,0.6524133200822123,0.0345631947864517,(0.024250816103861754+0.18215724938131747j),(2776.6716226821986+4.099233786948809j),(0.9981112535913027-0.06292733134526565j)
16535,23250,250,44100,0.192625266854579,1.372141083916752,442.3159354787239,0.2106103041851549,0.0373831165060449,(0.038014827573292116+0.18883687753023945j),(2779.1529869313117+1.3233035687967891j),(0.998044886120459-0.06297952728430678j)
17134,24000,250,44100,0.1972221941747599,-1.916264589264853,443.1085270944124,0.4574079567041907,0.0395346757190283,(-0.06678679340021282-0.18556971224427757j),(2784.1329869255997+2.8739789529508077j),(0.9980728621098008-0.06309444980353276j)
17235,24250,250,44100,0.2009615273995076,1.151622319905809,443.8377120240246,-0.0444257262340671,0.0403219520733778,(0.08179256929959132+0.1835633708072354j),(2788.7145909615556-0.27913507033467355j),(0.9979949433870945-0.06319362204411122j)
17526,24500,250,44100,0.2015823396819759,-2.0786762107276027,443.39166077383095,0.2994629609338833,0.0410702264069067,(-0.09803469895432479-0.17613812044130148j),(2785.91196830009+1.8815812761842703j),(0.998047856414062-0.06313329099925563j)
17734,24750,250,44100,0.2042095333739101,0.976674419643345,443.4622965545759,0.2080905691681508,0.04201091149071,(0.11431268770897375+0.16921626088984698j),(2786.3557859998277+1.3074716067599625j),(0.9980342281435098-0.06314251322600171j)
17943,25000,250,44100,0.2056594392066243,-2.2563011731658693,443.3317147165921,0.0340462489742832,0.0423469328012165,(-0.13019556532342455-0.15920087846773054j),(2785.5353161140233+0.21391889131979458j),(0.9980106546314979-0.06312237975623507j)
