onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
0,250,44100,4.341656491349328e-08,1.9894496934555357,-16501.024765882707,327.50030283210197,1.0453182361787784e-06,(-1.765015730861378e-08+3.966698949843262e-08j),(-103678.99636240069+2057.745090851528j),(-0.7370226568117294+0.7447231222411477j)
0,250,44100,4.341656491349328e-08,-1.9894496934555357,16501.024765882707,327.50030283210197,1.0453182361787784e-06,(-1.765015730861378e-08-3.966698949843262e-08j),(103678.99636240069+2057.745090851528j),(-0.7370226568117294-0.7447231222411477j)
0,250,44100,6.132556614144503e-08,-1.2040620316038104,-16323.5043904428,315.72105267165017,9.363530582613519e-07,(2.1989434856860467e-08-5.7247618441684015e-08j),(-102563.60294771167+1983.7338793137844j),(-0.716749227770151+0.7618443489957504j)
0,250,44100,6.132556614144503e-08,1.2040620316038104,16323.5043904428,315.72105267165017,9.363530582613519e-07,(2.1989434856860467e-08+5.7247618441684015e-08j),(102563.60294771167+1983.7338793137844j),(-0.716749227770151-0.7618443489957504j)
0,250,44100,4.578200318134158e-08,1.4712868892597362,-16160.86514797539,332.6354495893389,1.64861801021939e-06,(4.548226518255803e-09+4.5555520530831446e-08j),(-101541.71044906962+2090.01016950681j),(-0.7005911209023059+0.7801247214684007j)
0,250,44100,4.578200318134158e-08,-1.4712868892597362,16160.86514797539,332.6354495893389,1.64861801021939e-06,(4.548226518255803e-09-4.5555520530831446e-08j),(101541.71044906962+2090.01016950681j),(-0.7005911209023059-0.7801247214684007j)
0,250,44100,2.3459516564217667e-08,-0.1688955755207782,-15968.745732593929,358.52300355472,2.5299229967276933e-06,(2.31257114529053e-08-3.943397928660976e-09j),(-100334.5885611209+2252.666468220911j),(-0.6814864083499904+0.8019593971856852j)
0,250,44100,2.3459516564217667e-08,0.1688955755207782,15968.745732593929,358.52300355472,2.5299229967276933e-06,(2.31257114529053e-08+3.943397928660976e-09j),(100334.5885611209+2252.666468220911j),(-0.6814864083499904-0.8019593971856852j)
0,250,44100,6.148384058210338e-08,2.966916672013109,-15814.986359348635,339.0308634291309,4.596661634994318e-06,(-6.054823492110018e-08+1.0685218793490724e-08j),(-99368.48992630492+2130.193739778324j),(-0.6619149701734267+0.814430149777273j)
0,250,44100,6.148384058210338e-08,-2.966916672013109,15814.986359348635,339.0308634291309,4.596661634994318e-06,(-6.054823492110018e-08-1.0685218793490724e-08j),(99368.48992630492+2130.193739778324j),(-0.6619149701734267-0.814430149777273j)
0,250,44100,4.1121315678217507e-08,-0.6327620500648744,-15671.60644671176,340.8819517253253,2.3326136687236558e-06,(3.3160113036884354e-08-2.431809010775042e-08j),(-98467.6073658802+2141.8244705632646j),(-0.6453108665708805+0.8279993395994081j)
0,250,44100,4.1121315678217507e-08,0.6327620500648744,15671.60644671176,340.8819517253253,2.3326136687236558e-06,(3.3160113036884354e-08+2.431809010775042e-08j),(98467.6073658802+2141.8244705632646j),(-0.6453108665708805-0.8279993395994081j)
0,250,44100,4.088043861515358e-08,-1.0599329312700534,-15456.808915337324,328.73690130423637,1.0081204425798002e-06,(1.9987696911685006e-08-3.566093427735675e-08j),(-97117.99467272991+2065.5148682025238j),(-0.61860166825749+0.845892314441101j)
0,250,44100,4.088043861515358e-08,1.0599329312700534,15456.808915337324,328.73690130423637,1.0081204425798002e-06,(1.9987696911685006e-08+3.566093427735675e-08j),(97117.99467272991+2065.5148682025238j),(-0.61860166825749-0.845892314441101j)
0,250,44100,8.403626770505292e-08,1.4058554711276636,-15320.838514171086,307.97517866692726,1.03925116522149e-06,(1.3798250069601305e-08+8.289573321234372e-08j),(-96263.66744591089+1935.0651175760452j),(-0.6003211642173628+0.8551832861744627j)
0,250,44100,8.403626770505292e-08,-1.4058554711276636,15320.838514171086,307.97517866692726,1.03925116522149e-06,(1.3798250069601305e-08-8.289573321234372e-08j),(96263.66744591089+1935.0651175760452j),(-0.6003211642173628-0.8551832861744627j)
0,250,44100,3.954015413512108e-08,-1.2425881723683418,-15167.466051490366,315.4164764577786,3.812838934433062e-07,(1.274566379777932e-08-3.742955841822223e-08j),(-95299.99984186944+1981.8201705218703j),(-0.5821088002465138+0.8690170636107991j)
0,250,44100,3.954015413512108e-08,1.2425881723683418,15167.466051490366,315.4164764577786,3.812838934433062e-07,(1.274566379777932e-08+3.742955841822223e-08j),(95299.99984186944+1981.8201705218703j),(-0.5821088002465138-0.8690170636107991j)
0,250,44100,1.298524977616495e-07,2.195609008052599,-15030.101466817925,273.59793915739755,2.424799137228032e-07,(-7.595661528197306e-08+1.0531981660563944e-07j),(-94436.91270172874+1719.0665513883746j),(-0.5616344741928794+0.8750134355729947j)
0,250,44100,1.298524977616495e-07,-2.195609008052599,15030.101466817925,273.59793915739755,2.424799137228032e-07,(-7.595661528197306e-08-1.0531981660563944e-07j),(94436.91270172874+1719.0665513883746j),(-0.5616344741928794-0.8750134355729947j)
0,250,44100,1.1675479596153333e-07,-1.7707441635983416,-14902.904561014078,261.9734867396452,8.959183402009905e-08,(-2.3189628246454518e-08-1.1442868312538826e-07j),(-93637.7109720633+1646.0279627531447j),(-0.5447826780128557+0.88358280283298j)
0,250,44100,1.1675479596153333e-07,1.7707441635983416,14902.904561014078,261.9734867396452,8.959183402009905e-08,(-2.3189628246454518e-08+1.1442868312538826e-07j),(93637.7109720633+1646.0279627531447j),(-0.5447826780128557-0.88358280283298j)
0,250,44100,8.29664717224135e-08,-0.803097030522333,-14637.86013954039,276.87089557047517,1.234440766143239e-07,(5.7618696152806124e-08-5.969523669202294e-08j),(-91972.3877573099+1739.6311430340631j),(-0.5121218251093785+0.9054400895801308j)
0,250,44100,8.29664717224135e-08,0.803097030522333,14637.86013954039,276.87089557047517,1.234440766143239e-07,(5.7618696152806124e-08+5.969523669202294e-08j),(91972.3877573099+1739.6311430340631j),(-0.5121218251093785-0.9054400895801308j)
0,250,44100,7.594973975033013e-08,1.0431766266619138,-14508.535466970996,286.2239799624905,1.9456753290610574e-07,(3.823903609215615e-08+6.562117864596502e-08j),(-91159.81687476608+1798.3983054627845j),(-0.4960130625818259+0.9159417946073557j)
0,250,44100,7.594973975033013e-08,-1.0431766266619138,14508.535466970996,286.2239799624905,1.9456753290610574e-07,(3.823903609215615e-08-6.562117864596502e-08j),(91159.81687476608+1798.3983054627845j),(-0.4960130625818259-0.9159417946073557j)
0,250,44100,9.875321705164892e-08,1.9950461450543477,-14248.627281562372,283.91179412295224,2.8135389169126284e-07,(-4.0650499848117567e-08+8.999852632209194e-08j),(-89526.7655829909+1783.8704133683293j),(-0.4616107630947714+0.9333698184233317j)
0,250,44100,9.875321705164892e-08,-1.9950461450543477,14248.627281562372,283.91179412295224,2.8135389169126284e-07,(-4.0650499848117567e-08-8.999852632209194e-08j),(89526.7655829909+1783.8704133683293j),(-0.4616107630947714-0.9333698184233317j)
0,250,44100,1.003819782888319e-07,-2.145812517322039,-14104.727809247299,271.4032960608829,1.2497510732062247e-07,(-5.459257603046261e-08-8.423889961020193e-08j),(-88622.61853282995+1705.2772021298506j),(-0.44159126743334537+0.9409585993534112j)
0,250,44100,1.003819782888319e-07,2.145812517322039,14104.727809247299,271.4032960608829,1.2497510732062247e-07,(-5.459257603046261e-08+8.423889961020193e-08j),(88622.61853282995+1705.2772021298506j),(-0.44159126743334537-0.9409585993534112j)
0,250,44100,9.873615646368046e-08,-0.7055388881813557,-13819.392517695722,293.4340960200411,5.355273880841532e-07,(7.516410600157863e-08-6.402488392963975e-08j),(-86829.80402133327+1843.7008007386464j),(-0.40425068371439105+0.9611405367758157j)
0,250,44100,9.873615646368046e-08,0.7055388881813557,13819.392517695722,293.4340960200411,5.355273880841532e-07,(7.516410600157863e-08+6.402488392963975e-08j),(86829.80402133327+1843.7008007386464j),(-0.40425068371439105-0.9611405367758157j)
0,250,44100,7.56489594183389e-08,1.9189719914778351,-13663.31834284919,297.70840192048706,4.198807471211069e-07,(-2.5810177273294364e-08+7.110977295842396e-08j),(-85849.16105910737+1870.557056770719j),(-0.38301298979610243+0.9704822475573984j)
0,250,44100,7.56489594183389e-08,-1.9189719914778351,13663.31834284919,297.70840192048706,4.198807471211069e-07,(-2.5810177273294364e-08-7.110977295842396e-08j),(85849.16105910737+1870.557056770719j),(-0.38301298979610243-0.9704822475573984j)
0,250,44100,5.820179990051126e-08,-0.5618008783077637,-13482.382019063965,300.29956971436945,2.962325774954645e-07,(4.9256016562155405e-08-3.100474712181709e-08j),(-84712.30460796495+1886.837844181678j),(-0.35800252480205724+0.9803942881412306j)
0,250,44100,5.820179990051126e-08,0.5618008783077637,13482.382019063965,300.29956971436945,2.962325774954645e-07,(4.9256016562155405e-08+3.100474712181709e-08j),(84712.30460796495+1886.837844181678j),(-0.35800252480205724-0.9803942881412306j)
0,250,44100,1.1049454446946313e-07,2.1852028171944102,-13291.132771797462,292.8188070940555,6.433172225827886e-07,(-6.369719421878432e-08+9.028683074606526e-08j),(-83510.6501475309+1839.834826399223j),(-0.330805988205507+0.9887297627162428j)
0,250,44100,1.1049454446946313e-07,-2.1852028171944102,13291.132771797462,292.8188070940555,6.433172225827886e-07,(-6.369719421878432e-08-9.028683074606526e-08j),(83510.6501475309+1839.834826399223j),(-0.330805988205507-0.9887297627162428j)
0,250,44100,1.166299714941585e-07,-1.3445190668122142,-13134.72275548227,298.021777380071,1.0194339538598377e-06,(2.6166079345238658e-08-1.136568807526711e-07j),(-82527.89703112356+1872.5260528540077j),(-0.30892109491802+0.9965940534549256j)
0,250,44100,1.166299714941585e-07,1.3445190668122142,13134.72275548227,298.021777380071,1.0194339538598377e-06,(2.6166079345238658e-08+1.136568807526711e-07j),(82527.89703112356+1872.5260528540077j),(-0.30892109491802-0.9965940534549256j)
0,250,44100,9.37245201797867e-08,1.485533931668455,-12964.441815653006,293.16014983390335,4.736778956039146e-07,(7.981498379930053e-09+9.338405306337062e-08j),(-81457.9903318956+1841.9795460869475j),(-0.2844571637386502+1.003099697375077j)
0,250,44100,9.37245201797867e-08,-1.485533931668455,12964.441815653006,293.16014983390335,4.736778956039146e-07,(7.981498379930053e-09-9.338405306337062e-08j),(81457.9903318956+1841.9795460869475j),(-0.2844571637386502-1.003099697375077j)
0,250,44100,6.451223015904563e-08,-1.968358750301961,-12783.505988467234,314.21721446814223,9.355834215064162e-07,(-2.4977331174124115e-08-5.948075964134794e-08j),(-80321.13700097958+1974.2849852091283j),(-0.259283336238559+1.0131335839517608j)
0,250,44100,6.451223015904563e-08,1.968358750301961,12783.505988467234,314.21721446814223,9.355834215064162e-07,(-2.4977331174124115e-08+5.948075964134794e-08j),(80321.13700097958+1974.2849852091283j),(-0.259283336238559-1.0131335839517608j)
0,250,44100,6.213043472705686e-08,1.8623606291774986,-12602.68682412683,321.8933859838514,1.4619421772137057e-06,(-1.785944675794063e-08+5.9508243805991766e-08j),(-79185.01668433945+2022.5157932920224j),(-0.23335454046660029+1.0205919874207674j)
0,250,44100,6.213043472705686e-08,-1.8623606291774986,12602.68682412683,321.8933859838514,1.4619421772137057e-06,(-1.785944675794063e-08-5.9508243805991766e-08j),(79185.01668433945+2022.5157932920224j),(-0.23335454046660029-1.0205919874207674j)
0,250,44100,7.594413988260139e-08,-1.567918335814036,-12450.095660504769,296.2800377674696,3.841455765188128e-07,(2.185662479064605e-10-7.59438253665392e-08j),(-78226.25812706389+1861.5823801111778j),(-0.21034389775594958+1.0216884203310517j)
0,250,44100,7.594413988260139e-08,1.567918335814036,12450.095660504769,296.2800377674696,3.841455765188128e-07,(2.185662479064605e-10+7.59438253665392e-08j),(78226.25812706389+1861.5823801111778j),(-0.21034389775594958-1.0216884203310517j)
0,250,44100,5.162186327743379e-08,0.7869846959301524,-12246.497441713165,298.6997870985088,2.0909953883837834e-07,(3.6444211786167796e-08+3.656003549668703e-08j),(-76947.01279018456+1876.786113555021j),(-0.18068487940149705+1.0277136121842112j)
0,250,44100,5.162186327743379e-08,-0.7869846959301524,12246.497441713165,298.6997870985088,2.0909953883837834e-07,(3.6444211786167796e-08-3.656003549668703e-08j),(76947.01279018456+1876.786113555021j),(-0.18068487940149705-1.0277136121842112j)
0,250,44100,6.536183960853114e-08,-2.623088584879099,-12039.467355998348,331.88942152541875,3.193891857923938e-06,(-5.6770777906654204e-08-3.239211096678777e-08j),(-75646.20439747708+2085.3227369368433j),(-0.1510088188530046+1.037489828284983j)
0,250,44100,6.536183960853114e-08,2.623088584879099,12039.467355998348,331.88942152541875,3.193891857923938e-06,(-5.6770777906654204e-08+3.239211096678777e-08j),(75646.20439747708+2085.3227369368433j),(-0.1510088188530046-1.037489828284983j)
0,250,44100,8.121735384216239e-08,0.15804178605489547,-11884.66664162054,352.9821326546516,2.077088551372845e-05,(8.020517197095538e-08+1.2782368881881163e-08j),(-74673.56282335754+2217.8521495926225j),(-0.12847725134552954+1.0436996052458338j)
0,250,44100,8.121735384216239e-08,-0.15804178605489547,11884.66664162054,352.9821326546516,2.077088551372845e-05,(8.020517197095538e-08-1.2782368881881163e-08j),(74673.56282335754+2217.8521495926225j),(-0.12847725134552954-1.0436996052458338j)
0,250,44100,4.27820597155791e-08,-2.8896820573271373,-11722.89332356896,381.0843199889362,3.936183992115273e-05,(-4.1431770826811435e-08-1.066362976016859e-08j),(-73657.11108828215+2394.423400151008j),(-0.10480804106809825+1.0505813651134865j)
0,250,44100,4.27820597155791e-08,2.8896820573271373,11722.89332356896,381.0843199889362,3.936183992115273e-05,(-4.1431770826811435e-08+1.066362976016859e-08j),(73657.11108828215+2394.423400151008j),(-0.10480804106809825-1.0505813651134865j)
0,250,44100,5.0083418219919856e-08,0.6170861444033007,-11549.170263483811,378.7107102647695,4.585298806273556e-05,(4.084643581928964e-08+2.898132953216696e-08j),(-72565.57690963687+2379.509570407145j),(-0.07874865899799585+1.0524974520991857j)
0,250,44100,5.0083418219919856e-08,-0.6170861444033007,11549.170263483811,378.7107102647695,4.585298806273556e-05,(4.084643581928964e-08-2.898132953216696e-08j),(72565.57690963687+2379.509570407145j),(-0.07874865899799585-1.0524974520991857j)
0,250,44100,1.6463827345202893e-08,-2.8604208314881983,-11387.611605642098,406.63359203544644,3.3594677304893564e-05,(-1.581730830296847e-08-4.568409887640916e-09j),(-71550.47392443816+2554.954210882775j),(-0.05472059612816806+1.0582327736263026j)
0,250,44100,1.6463827345202893e-08,2.8604208314881983,11387.611605642098,406.63359203544644,3.3594677304893564e-05,(-1.581730830296847e-08+4.568409887640916e-09j),(71550.47392443816+2554.954210882775j),(-0.05472059612816806-1.0582327736263026j)
0,250,44100,5.335849096393696e-08,1.5776351968156255,-11176.059795283929,384.48777671435454,7.730012004032487e-05,(-3.649089397151872e-10+5.335724317666963e-08j),(-70221.25469788848+2415.807949441778j),(-0.02273251003296465+1.0560638013884085j)
0,250,44100,5.335849096393696e-08,-1.5776351968156255,11176.059795283929,384.48777671435454,7.730012004032487e-05,(-3.649089397151872e-10-5.335724317666963e-08j),(70221.25469788848+2415.807949441778j),(-0.02273251003296465-1.0560638013884085j)
0,250,44100,5.7675174224322946e-08,-2.474101380638548,-11026.10791384183,390.0067339744479,0.00013181365440988803,(-4.529676003711478e-08-3.570195025409743e-08j),(-69279.07923962755+2450.4845806093485j),(-0.0001668704775200325+1.0571393476085231j)
0,250,44100,5.7675174224322946e-08,2.474101380638548,11026.10791384183,390.0067339744479,0.00013181365440988803,(-4.529676003711478e-08+3.570195025409743e-08j),(69279.07923962755+2450.4845806093485j),(-0.0001668704775200325-1.0571393476085231j)
0,250,44100,2.334541629071471e-08,-1.4374097756003927,-10744.90293539224,436.92318571073776,0.0005415084342061174,(3.10473884781652e-09-2.313804353167369e-08j),(-67512.21625072733+2745.269340823805j),(0.0424590061261721+1.0633821188994534j)
0,250,44100,2.334541629071471e-08,1.4374097756003927,10744.90293539224,436.92318571073776,0.0005415084342061174,(3.10473884781652e-09+2.313804353167369e-08j),(67512.21625072733+2745.269340823805j),(0.0424590061261721-1.0633821188994534j)
0,250,44100,7.861866463863587e-16,2.274081525691068,-10636.57285560286,789.6756578332888,2.6441589894647112e-08,(-5.084480251699881e-16+5.9964160017211e-16j),(-66831.55828506911+4961.678490735495j),(0.06190012029907329+1.1173698705128574j)
0,250,44100,7.861866463863587e-16,-2.274081525691068,10636.57285560286,789.6756578332888,2.6441589894647112e-08,(-5.084480251699881e-16-5.9964160017211e-16j),(66831.55828506911+4961.678490735495j),(0.06190012029907329-1.1173698705128574j)
0,250,44100,1.536867824888236e-08,-0.6868124651406577,-10641.676887099398,450.3827908329238,0.0005927402640945379,(1.1884154396125332e-08-9.744903560668248e-09j),(-66863.62786077554+2829.8385339679635j),(0.05820475538235814+1.0646824354024174j)
0,250,44100,1.536867824888236e-08,0.6868124651406577,10641.676887099398,450.3827908329238,0.0005927402640945379,(1.1884154396125332e-08+9.744903560668248e-09j),(66863.62786077554+2829.8385339679635j),(0.05820475538235814-1.0646824354024174j)
0,250,44100,1.2567507398086039e-08,0.6684863892310651,-10356.220163726364,440.19348454925336,0.00019653164109564522,(9.86248588695181e-09+7.78932694978351e-09j),(-65070.05037064246+2765.817234436053j),(0.10129889241107548+1.059895633477482j)
0,250,44100,1.2567507398086039e-08,-0.6684863892310651,10356.220163726364,440.19348454925336,0.00019653164109564522,(9.86248588695181e-09-7.78932694978351e-09j),(65070.05037064246+2765.817234436053j),(0.10129889241107548-1.059895633477482j)
0,250,44100,2.0393394908895253e-08,-1.4522930497514996,-10163.950974814888,432.540164502906,0.0003056564282776337,(2.411031837026201e-09-2.0250369907510353e-08j),(-63861.98742785054+2717.7300063697003j),(0.13014974263022364+1.055571733695929j)
0,250,44100,2.0393394908895253e-08,1.4522930497514996,10163.950974814888,432.540164502906,0.0003056564282776337,(2.411031837026201e-09+2.0250369907510353e-08j),(63861.98742785054+2717.7300063697003j),(0.13014974263022364-1.055571733695929j)
0,250,44100,1.9796100037246616e-08,1.0163404146597461,-10015.485995200423,426.25200184285467,0.00018690723175020192,(1.0422266618426121e-08+1.683038725695627e-08j),(-62929.15444930621+2678.2203151349104j),(0.1523106099997036+1.0516401837602702j)
0,250,44100,1.9796100037246616e-08,-1.0163404146597461,10015.485995200423,426.25200184285467,0.00018690723175020192,(1.0422266618426121e-08-1.683038725695627e-08j),(62929.15444930621+2678.2203151349104j),(0.1523106099997036-1.0516401837602702j)
0,250,44100,3.3741732695147737e-08,-0.20270983729295133,-9788.902445938766,406.0440828589809,0.0001355103603903529,(3.3050857846399175e-08-6.793034733307045e-09j),(-61505.48802173677+2551.2502154867593j),(0.18563986916898204+1.043168338897538j)
0,250,44100,3.3741732695147737e-08,0.20270983729295133,9788.902445938766,406.0440828589809,0.0001355103603903529,(3.3050857846399175e-08+6.793034733307045e-09j),(61505.48802173677+2551.2502154867593j),(0.18563986916898204-1.043168338897538j)
0,250,44100,5.6148895274816615e-08,2.0670351364140283,-9636.86945259961,397.75743860763566,0.0002125315438181032,(-2.6733690637421516e-08+4.937619087662559e-08j),(-60550.23655178165+2499.1836940808826j),(0.2079449999794023+1.0376769311112133j)
0,250,44100,5.6148895274816615e-08,-2.0670351364140283,9636.86945259961,397.75743860763566,0.0002125315438181032,(-2.6733690637421516e-08-4.937619087662559e-08j),(60550.23655178165+2499.1836940808826j),(0.2079449999794023-1.0376769311112133j)
0,250,44100,2.806629088136787e-08,0.16632817294185107,-9442.451092197503,420.4434809428598,0.0002520327068062593,(2.7678957259045517e-08+4.646720229310636e-09j),(-59328.669966257185+2641.724301959617j),(0.2373711189992167+1.0348590206490595j)
0,250,44100,2.806629088136787e-08,-0.16632817294185107,9442.451092197503,420.4434809428598,0.0002520327068062593,(2.7678957259045517e-08-4.646720229310636e-09j),(59328.669966257185+2641.724301959617j),(0.2373711189992167-1.0348590206490595j)
0,250,44100,1.0732877469165767e-07,2.8883266476441483,-9293.880813639087,385.6628692592788,0.00033897010463190494,(-1.0390490443150976e-07+2.6893060664257578e-08j),(-58395.17537493537+2423.1912736546224j),(0.2579404980488696+1.0245134928860087j)
0,250,44100,1.0732877469165767e-07,-2.8883266476441483,9293.880813639087,385.6628692592788,0.00033897010463190494,(-1.0390490443150976e-07-2.6893060664257578e-08j),(58395.17537493537+2423.1912736546224j),(0.2579404980488696-1.0245134928860087j)
0,250,44100,6.060452575230308e-08,-0.7022360340823623,-9142.399602432955,385.56040518806947,0.00010732254610026844,(4.626548185255132e-08-3.914605638647157e-08j),(-57443.39085437123+2422.547472907886j),(0.2799860977729139+1.018693474142854j)
0,250,44100,6.060452575230308e-08,0.7022360340823623,9142.399602432955,385.56040518806947,0.00010732254610026844,(4.626548185255132e-08+3.914605638647157e-08j),(57443.39085437123+2422.547472907886j),(0.2799860977729139-1.018693474142854j)
0,250,44100,1.0050086027719204e-07,-2.9557089931406266,-8957.91939678791,337.63814139944924,1.1169842450510195e-05,(-9.876956417870125e-08-1.8574070862497864e-08j),(-56284.26753679681+2121.443009184443j),(0.3045749390685124+1.004104067696754j)
0,250,44100,1.0050086027719204e-07,2.9557089931406266,8957.91939678791,337.63814139944924,1.1169842450510195e-05,(-9.876956417870125e-08+1.8574070862497864e-08j),(56284.26753679681+2121.443009184443j),(0.3045749390685124-1.004104067696754j)
0,250,44100,1.1088434555694893e-07,-0.852115933289758,-8805.528617801983,304.85436682510783,1.4641793246010205e-06,(7.30053671956742e-08-8.345989725741123e-08j),(-55326.76803332279+1915.4564784650536j),(0.3247819820116221+0.9926077774456159j)
0,250,44100,1.1088434555694893e-07,0.852115933289758,8805.528617801983,304.85436682510783,1.4641793246010205e-06,(7.30053671956742e-08+8.345989725741123e-08j),(55326.76803332279+1915.4564784650536j),(0.3247819820116221-0.9926077774456159j)
0,250,44100,8.68924104988064e-08,0.3002645347159563,-8550.065544759105,324.7373097125559,3.4695430894259245e-06,(8.300469462821085e-08+2.5700421630209603e-08j),(-53721.64620625284+2040.3846930789578j),(0.3617103801418838+0.9829122724219838j)
0,250,44100,8.68924104988064e-08,-0.3002645347159563,8550.065544759105,324.7373097125559,3.4695430894259245e-06,(8.300469462821085e-08-2.5700421630209603e-08j),(53721.64620625284+2040.3846930789578j),(0.3617103801418838-0.9829122724219838j)
